,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
39,1517,Mon Cheri Piemont Kirsche,2.59,100 Gramm,"15 Stück, Packung 157 Gramm",lidl,1.65,278,2.99,100 Gramm,"15 Stück, Packung 157 Gramm",aldi-sued,1.9
40,1531,Zucchini,0.99,100 Gramm, 1 KG,lidl,0.099,1210,0.69,100 Gramm, 1 KG,aldi-sued,0.06899999999999999
41,1533,Rosenkohl,0.99,100 Gramm,Netz 1 KG,lidl,0.099,1530,0.49,100 Gramm,Netz 1 KG,aldi-sued,0.049
42,1534,Feigen frisch,2.29,100 Gramm,Packung 500 Gramm,lidl,0.45799999999999996,1619,1.59,100 Gramm,Packung 500 Gramm,aldi-sued,0.318
43,1570,Ouzo 12,8.99,100 ml,Flasche Glas 0.7 L,lidl,1.284,1180,9.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.4269999999999998
44,1583,Paprika Mix frisch,1.29,100 Gramm,Folie 750 Gramm,lidl,0.172,2041,0.99,100 Gramm,"Folie 500 Gramm, Spanien Kl. 1",aldi-sued,0.198
45,1623,Blumenkohl 1 Kopf,1.49,Preis pro Stück,"1 Stück, Frankreich, Kl. 1",lidl,1.49,1417,0.69,Preis pro Stück, 1 Stück,aldi-sued,0.69
46,1633,Kopfsalat kl. I,1.49,100 Gramm,Schale 400 Gramm,lidl,0.37,1419,0.35,Preis pro Stück, 1 Stück,aldi-sued,0.35
47,1913,Brandt Der Markenzwieback,0.93,100 Gramm,Packung 225 Gramm,lidl,0.41,1312,1.59,100 Gramm,Packung 125 Gramm,aldi-sued,1.27
48,1915,President Meersalzbutter mit Meersalzkörner,1.79,100 Gramm,Becher 250 Gramm,lidl,0.72,219,3.19,100 Gramm,Becher 250 Gramm,aldi-sued,1.28
49,1954,Bananen ca. 6 Stück,0.69,100 Gramm, 1 KG,lidl,0.06899999999999999,1621,0.99,100 Gramm, 1 KG,aldi-sued,0.099
50,1977,Brokkoli frisch,1.29,100 Gramm,Folie 500 Gramm,lidl,0.258,110,0.99,100 Gramm,Folie 500 Gramm,aldi-sued,0.198
51,2090,Kinder Country,1.79,100 Gramm,Glas 340 Gramm,lidl,0.53,1084,2.99,100 Gramm,Packung 420 Gramm,aldi-sued,0.7120000000000001
52,2103,Wrigley Orbit Peppermint 5-er Pack 5 x 5 Streifen,2.29,100 Gramm,Packung 440 Gramm,lidl,0.52,1307,1.11,100 ml,Pet-Flasche 0.33 L,aldi-sued,0.336
53,2108,Miracoli Pasta Sauce Tomate und Basilikum,1.25,100 Gramm,Dose 200 Gramm,lidl,0.63,1025,0.75,100 ml,Glas 500 ML,aldi-sued,0.15
54,2156,Havana Club Anejo 3 Anos 3 Jahre,10.99,100 ml,Flasche Glas 0.7 L,lidl,1.5699999999999998,474,4.99,100 Gramm,Beutel 450 Gramm,aldi-sued,1.109
55,2239,"Danone Actimel Classic, 0,1% Fett",1.99,100 Gramm,"Packung 800 Gramm, 8 x 100 g",lidl,0.24900000000000005,1632,1.69,100 Gramm,Packung 410 Gramm,aldi-sued,0.412
56,2316,Sprite,0.89,100 ml,Pet-Flasche 1.25 L,lidl,0.071,1763,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
57,2317,Fanta Orange,0.89,100 ml,Pet-Flasche 1.25 L,lidl,0.071,1761,0.89,100 ml,Pet-Flasche 1.25 L,aldi-sued,0.071
58,2322,Rotkäppchen Sekt Trocken,3.99,100 ml,Flasche Glas 0.75 L,lidl,0.532,576,3.99,100 ml,Flasche Glas 0.75 L,aldi-sued,0.532
59,2368,Ananas frisch,1.69,Preis pro Stück, 1 Stück,lidl,1.69,416,1.79,Preis pro Stück, 1 Stück,aldi-sued,1.79
