,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
404,Gut & Günstig Schoko Müsli mit Vollmilchschokolade,1.69,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.225
405,Zentis Nusspli Nuss Nougat Creme,1.59,100 Gramm,Becher 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.398
406,Krüger Family Cappuccino White,3.29,100 Gramm,Nachfüllbeutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.658
407,Kellogs Cornflakes die Originalen,4.49,100 Gramm,Family / Super Pack 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.599
408,Gut & Günstig Feiner Zucker Raffinade,0.85,100 Gramm,Packung 1000 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.08499999999999999
409,Gut & Günstig Choco Drink,2.29,100 Gramm,Packung 800 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.286
410,Nescafe Classic Original,6.99,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",3.5
411,"Gut & Günstig Kaffee Filter Größe 4 ,naturbraun, ungebleicht",0.45,Preis pro 100 Stück,Packung 100 Stück,edeka,"Müsli, Konfitüre & Kaffee",0.45
412,EDEKA Bio Kaffee Auslese,3.75,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.75
413,Grafschafter Goldsaft Zuckerrübensirup,1.49,100 Gramm,Dosierflasche 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.298
414,Gut & Günstig Haferflocken zart,0.39,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.078
415,Gut & Günstig Caffe Espresso,6.99,100 Gramm,Packung 1000 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6990000000000001
416,Krüger Family Cappuccino Classico,3.29,100 Gramm,Beutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.658
417,Schwartau Extra Wellness Blauer Beeren-Mix,1.89,100 Gramm,Glas 260 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.73
418,Nescafe Gold Das Original,9.99,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",5.0
419,Gut & Günstig Nuss Nougat Creme,1.15,100 Gramm,Glas 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.288
420,Maxwell House Klassisch,4.99,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",2.5
421,Gut & Günstig Choco Chips,1.99,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.265
422,Gut & Günstig Nuss Müsli,1.49,100 Gramm,Packung 1000 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.149
423,Gut & Günstig Früchte Müsli,1.69,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.225
424,Gut & Günstig Kaffeesahne Kännchen 12% Fett,0.39,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.2
425,Gut & Günstig Corn Flakes,0.99,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.198
426,"Zentis Frühstücks-Konfitüre Extra Schwarzkirsche, mit 50% Fruchtgehalt",0.99,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.5
427,Nescafe Classic Mild,6.99,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",3.5
428,Brunch Cremiger Brotaufstrich Natur,1.69,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.85
429,Krüger Family Cappuccino Schoko,3.29,100 Gramm,Nachfüllbeutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.658
430,Alnatura Cornflakes,1.79,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.477
431,Dr. Oetker Vanillin Zucker,0.69,100 Gramm,"Packung 93 Gramm, 10 Stück",edeka,"Müsli, Konfitüre & Kaffee",0.74
432,Dr. Oetker Bourbon Vanille Zucker 3-er,0.99,100 Gramm,Packung 31 Gramm,edeka,"Müsli, Konfitüre & Kaffee",3.19
433,Gut & Günstig Diät Konfitüre Schwarze Johannisbeere,0.99,100 Gramm,Glas 430 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.23
434,Gut & Günstig Blüten Honig flüssig,2.89,100 Gramm,Glas 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.5780000000000001
435,Gut & Günstig Cappuccino Klassik,1.69,100 Gramm,Packung 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.845
436,"Teekanne Süßer Teufel mit Himbeer Chili Aroma, 20 x 3 g",2.19,100 Gramm,Packung 60 Gramm,edeka,"Müsli, Konfitüre & Kaffee",3.65
437,Saliter Alpen Kaffeesahne 10% Fett,1.09,100 Gramm,"Packung 300 Gramm, 3 x 100 g,",edeka,"Müsli, Konfitüre & Kaffee",0.36
438,Nestle Nesquick Nachfüllbeutel,2.79,100 Gramm,Nachfüllbeutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.558
439,Gut & Günstig Mini Zimtos,1.99,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.265
440,Edeka Premium Knusper Müsli Himbeer White Choc,1.99,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.398
441,"Zentis Belfruit Erdbeere, 75% Frucht",1.49,100 Gramm,Glas 320 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.47
442,Soda Club Sirup Ginger Ale,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
443,Caotina original,3.99,100 Gramm,Dose 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.798
444,Bensdorp Kakao,1.59,100 Gramm,Packung 125 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.27
445,Brunch Brotaufstrich Eva,1.19,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6
446,Brunch Brotaufstrich Romeo all Arrabbiata,1.19,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6
447,Schwarzwälder Tresana Creme 26% Fett,1.19,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6
448,Schwartau Extra Wellness Multivitamin,1.89,100 Gramm,Glas 260 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.73
449,"Zentis Belfrutta Auslese Heidelbeere-Holunder, mit 50% Fruchtgehalt",1.89,100 Gramm,Glas 340 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.56
450,Kelloggs Smacks Choco Tresor Getreidekissen mit Choco-Füllung,2.79,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.744
451,Edeka Bio Dinkel Flocken Vollkorn,1.99,100 Gramm,Beutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.398
452,Gut & Günstig Nougat Bits Knusprig gefüllte Getreidekissen,1.99,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.265
453,EDEKA Lust auf Leicht Erdbeere Fruchtaufstrich,1.29,100 Gramm,Glas 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.52
454,EDEKA Lust auf Leicht Sauerkirsche Fruchtaufstrich,1.29,100 Gramm,Glas 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.52
455,EDEKA Lust auf Leicht Aprikose Nektarine Fruchtaufstrich,1.29,100 Gramm,Glas 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.52
456,EDEKA Feines Frucht Mousse Himbeer & Brombeer,1.29,100 Gramm,Glas 300 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.43
457,EDEKA Feines Frucht Mousse Erdbeer,1.29,100 Gramm,Glas 300 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.43
458,Valsoia La Crema,4.29,100 Gramm,Glas 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.073
459,"Edeka Bio Wertkost Ahornsirup Grad A, aus Kanada",4.99,100 ml,Flasche Glas 250 ML,edeka,"Müsli, Konfitüre & Kaffee",2.0
460,Edeka Premium Knusper Müsli Multi Frucht,1.99,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.398
461,Gut & Günstig Konfitüre Extra Waldfrucht,0.99,100 Gramm,Glas 450 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.22
462,Gut & Günstig Gold Hochland Kaffee Aromatisch,2.29,100 Gramm,Glas 100 Gramm,edeka,"Müsli, Konfitüre & Kaffee",2.29
463,Dr. Oetker Vitalis Schoko Müsli klassisch,2.22,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.37
464,Kelloggs Special K classic,2.89,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.771
465,Gut & Günstig Müsli Knusper Früchte,1.79,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.23900000000000002
466,Gut & Günstig Knusper Müsli mit Kokos und Sultaninen,1.79,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.23900000000000002
467,Gut & Günstig Flakes Nut,2.19,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.292
468,"Gut & Günstig Schoko Reis mit Milchschokolade, 2 x 375g",1.99,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.265
469,EDEKA Feines Frucht Mousse Aprikose & Pfirsich,1.29,100 Gramm,Glas 300 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.43
470,"Gut & Günstig Ceylon Assam Schwarztee Mischung 50 Aufgussbeutel a 1,75 g",0.69,100 Gramm,Packung 87.5 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.79
471,Gut & Günstig Konfitüre Extra Himbeer,0.99,100 Gramm,Glas 450 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.22
472,Gut & Günstig Konfitüre Extra Sauerkirsche,0.99,100 Gramm,Glas 450 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.22
473,"Gut & Günstig Hagebuttentee mit Hibiskus, 25 Aufgussbeutel a 3,5 g",0.75,100 Gramm,Packung 87.5 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.86
474,Gut & Günstig Imker Honig cremig,2.69,100 Gramm,Glas 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.538
475,Dr. Oetker Vitalis Früchte Müsli,2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
476,kaba fit Bananen Geschmack,1.99,100 Gramm,Dose 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
477,Jacobs Barista Editions Crema,14.99,100 Gramm,Packung 1 KG,edeka,"Müsli, Konfitüre & Kaffee",1.499
478,Gut & Günstig Knusper Müsli weniger süß,0.59,100 Gramm,Packung 340 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.17
479,Gut & Günstig Knusper Müsli Schoko Keks,1.79,100 Gramm,Glas 370 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.48
480,Gut & günstig Porridge Beere,0.79,100 Gramm,"10 x 7,5 g, Packung 75 Gramm",edeka,"Müsli, Konfitüre & Kaffee",1.05
481,Gut & günstig Porridge Klassik Natur,9.49,100 Gramm,Packung 1 KG,edeka,"Müsli, Konfitüre & Kaffee",0.9490000000000001
482,"Gut & Günstig Kondensmilch 7,5 % Fett",1.99,100 Gramm,Packung 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.265
483,Bonne Maman Konfitüre Erdbeere,1.79,100 Gramm,Glas 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.44800000000000006
484,Bärenmarke Die Ergiebige 10 10% Fett,3.49,100 Gramm,Glas 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.931
485,Edeka Bio Caffee Crema ganze Bohne,0.57,100 Gramm,Packung 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.29
486,Gut & Günstig Wellness Flakes Frucht,3.49,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.75
487,Gut & Günstig Teegetränk Wildfrucht,0.99,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.198
488,Edeka Bio Wald Honig,2.49,100 Gramm,Spenderflasche 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.9960000000000001
489,Nescafe Gold Mild,9.99,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",5.0
490,Alnatura Hafer Flocken Feinblatt,1.15,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.22999999999999998
491,Suchard Kakao Express mit Vitaminen und Traubenzucker,1.49,100 Gramm,Nachfüllbeutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.298
492,Kölln Müsli Erdbeer Joghurt,2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
493,Langnese Flotte Biene Wildblüten Honig,2.22,100 Gramm,Spenderflasche 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.8880000000000001
494,Gut & Günstig Diät Konfitüre Extra Aprikosen,0.89,100 Gramm,Glas 430 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.21
495,Gut & Günstig Teegetränk Zitrone,1.79,100 Gramm,Dose 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.44800000000000006
496,Gut & Günstig Konfitüre Extra Erdbeer-Rhabarber,0.99,100 Gramm,Glas 450 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.22
497,kaba Himbeer Geschmack,1.99,100 Gramm,Dose 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
498,"Gut & Günstig Kaffee Pads Mild, 20 Kaffeepads, 144 g",1.59,Preis pro Stück,Beutel 20 Stück,edeka,"Müsli, Konfitüre & Kaffee",0.08
499,Bonne Maman Konfitüre Pfirsich,1.79,100 Gramm,Glas 370 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.48
500,Schwartau Extra Fruttissima Erdbeere,1.85,100 Gramm,Becher 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.74
501,Köln Ceralien Hafer Kyss,2.79,100 Gramm,Packung 350 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.7969999999999999
502,Brunch Brotaufstrich Paprika-Peperoni,0.99,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.5
503,Kölln Früchte Müsli Vollkorn,2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
504,Dr. Oetker  Extra Gelierzucker 2:1,1.49,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.298
505,Edeka Bio Tropenblüten Honig,3.49,100 Gramm,Glas 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.931
506,Gut & Günstig Diät Konfitüre Extra Erdbeer,0.99,100 Gramm,Glas 430 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.23
507,Gut & Günstig Pflaumenmus fein gewürzt,1.29,100 Gramm,Glas 450 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.29
508,Gut & Günstig Instant Kaffee mild,3.49,100 Gramm,Glas 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.75
509,EDEKA Fruchtaufstrich 100 Erdbeer,1.29,100 Gramm,Glas 240 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.54
510,EDEKA Fruchtaufstrich 100 Sauerkirsche,1.29,100 Gramm,Glas 240 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.54
511,EDEKA Fruchtaufstrich 100 Aprikose,1.29,100 Gramm,Glas 240 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.54
512,Bonne Maman Konfitüre Aprikosen,2.19,100 Gramm,Glas 370 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.59
513,Nestle Nesquik Nachfüllbeutel Zuckerreduziert,2.49,100 Gramm,Nachfüllbeutel 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
514,Brunch Cremiger Brotaufstrich Feine Kräuter,0.99,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.5
515,Darbo Kalorienbewusst Konfitüre Erdbeere,2.49,100 Gramm,Glas 220 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.13
516,Darbo Kalorienbewusst Konfitüre Marille,2.49,100 Gramm,Glas 220 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.13
517,"Teekanne Harmonie für Körper und Seele Gesunde Abwehr, 20 x 2 g",2.45,100 Gramm,Packung 40 Gramm,edeka,"Müsli, Konfitüre & Kaffee",6.13
518,"Teekanne Harmonie für Körper und Seele Hol Dir Kraft,  20 x 2 g",2.45,100 Gramm,Packung 40 Gramm,edeka,"Müsli, Konfitüre & Kaffee",6.13
519,"Teekanne Harmonie für Körper und Seele Schlank und Fit,  20 x 2 g",2.45,100 Gramm,Packung 40 Gramm,edeka,"Müsli, Konfitüre & Kaffee",6.13
520,bio zentrale Cornflakes ungesüsst,2.49,100 Gramm,Beutel 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.9960000000000001
521,Nestle Multi Cheerios,2.99,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.7969999999999999
522,Schwartau Extra Fruttissima Himbeere,1.99,100 Gramm,Becher 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.8
523,Kelloggs Toppas,3.99,100 Gramm,Super Pack 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.665
524,Kölln Zauberfleks Schoko,2.49,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6639999999999999
525,Nestle Lion Cereals,2.99,100 Gramm,Packung 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.748
526,"Dr. Oetker Vitalis Weniger süß Schoko Müsli, 30% weniger Zucker",2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
527,Bärenmarke Der Sahnige Traum 10 10 % Fett,0.99,100 Gramm,Flasche Glas 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.4
528,Nestle Chococino,3.29,100 Gramm,Packung 220 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.5
529,Gut & Günstig Konfitüre Extra Erdbeer-Orange,2.29,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.458
530,Edeka Knusper Müsli Double Chocolate,1.59,Preis pro Stück,Beutel 20 Stück,edeka,"Müsli, Konfitüre & Kaffee",0.08
531,"Gut & Günstig Kaffee Pads entcoffeiniert, 20 Kaffeepads, 144 g",0.79,100 Gramm,Packung 43.75 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.81
532,"Gut & Günstig Grüner Tee Zitrone 25 Aufgussbeutel a 1,75 g",1.59,100 Gramm,Becher 150 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.06
533,"Alete Bio-Früchte-Tee mit Karotte ungesüßt,  20 x 2 g",1.85,100 Gramm,Packung 40 Gramm,edeka,"Müsli, Konfitüre & Kaffee",4.63
534,"Alete Bio-Fenchel-Tee ungesüßt, 20 x 1,5 g",1.85,100 Gramm,Packung 30 Gramm,edeka,"Müsli, Konfitüre & Kaffee",6.17
535,Alete Baby Fenchel-Tee ab dem 1. Monat,2.49,100 Gramm,Dose 100 Gramm,edeka,"Müsli, Konfitüre & Kaffee",2.49
536,"Nescafe Dolce Gusto Cappuccino, 16 Stück",4.49,100 Gramm,Packung 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",2.25
537,Caro Landkaffee Extra kräftig,2.99,100 Gramm,Dose 150 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.99
538,Dr. Oetker Einmach Hilfe 3-er,0.89,100 Gramm,Packung 7.5 Gramm,edeka,"Müsli, Konfitüre & Kaffee",11.87
539,bionella Bio-Nuss-Nougat-Creme,3.99,100 Gramm,Glas 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.998
540,"Kölln Müsli Früchte Vollkorn, ohne Zucker",1.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.33199999999999996
541,Alnatura Hirse Flocken,2.25,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.45
542,Kölln Müsli Pfirsich Melba,2.29,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.382
543,Soda Club Sirup Konzentat Zitrone,3.49,100 ml,Flasche Kunststoff 500 ML,edeka,"Müsli, Konfitüre & Kaffee",0.6980000000000001
544,Soda Club Sirup Cola,3.49,100 ml,Flasche Kunststoff 500 ML,edeka,"Müsli, Konfitüre & Kaffee",0.6980000000000001
545,Soda Club Sirup Himbeere,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
546,Soda Club Sirup Grapefruit,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
547,Soda Club Sirup Erdbeere,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
548,Soda Club Sirup Blut-Orange,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
549,Soda Club Sirup Ice Tea Pfirsich,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
550,Soda Club Sirup Limette,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
551,Soda Club Sirup Multivitamin,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
552,Soda Club Sirup Schwarze Johannisbeere,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
553,Soda Club Sirup Birne mit Holunderblüte,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
554,Soda Club Sirup Kirsche,3.49,100 ml,Flasche Kunststoff 375 ML,edeka,"Müsli, Konfitüre & Kaffee",0.931
555,Bonne Maman Konfitüre Himbeere,2.29,100 Gramm,Glas 370 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.62
556,"Gut & Günstig Gold entkoffeiniert gemahlen, vakuumverpackt",3.49,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6980000000000001
557,Soda Club Sirup Rote Beeren Mix,3.99,100 Gramm,Dose 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.798
558,Soda Club Sirup Mandarine,2.45,100 Gramm,Packung 40 Gramm,edeka,"Müsli, Konfitüre & Kaffee",6.13
559,"Teekanne Harmonie für Körper und Seele Atme Dich frei, 20 x 2 g",2.45,100 Gramm,Packung 40 Gramm,edeka,"Müsli, Konfitüre & Kaffee",6.13
560,Kölln Flocken & Frucht,1.99,100 Gramm,Packung 325 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.612
561,Dallmayr Prodomo 100 % Arabica,3.77,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.754
562,"Brunch Brotaufstrich Legere Balance, 15 % Fett",1.39,100 Gramm,Becher 200 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.7
563,Kölln Zauberfleks Honig,2.49,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6639999999999999
564,Nestle Cini Minis Cereals,2.99,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.7969999999999999
565,Nestle  Cereals Cookie Crisp,2.99,100 Gramm,Packung 375 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.7969999999999999
566,Kölln Müsli Karibik,2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
567,Kölln Knusper Müsli Klassik,2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
568,Kölln Knusper Müsli Karamell,2.99,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.49800000000000005
569,Seitenbacher Müsli 205 für Sportliche,5.29,100 Gramm,Beutel 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.705
570,Seitenbacher Müsli 479 Knackige Mischung,5.59,100 Gramm,Beutel 750 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.745
571,Nestle Milchmädchen Gezuckerte Kondensmilch wärmebehandelt,1.79,100 Gramm,Dose 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.45
572,Krüger Schoko Tasse,1.89,100 Gramm,Dose 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.76
573,Zentis Belmandel Mandel Nougat Creme,1.59,100 Gramm,Becher 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.398
574,Dr. Oetker Vitalis Knusper Kissen Schoko-Geschmack,2.79,100 Gramm,Packung 425 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6559999999999999
575,Kölln Bio Multikorn Flocken kernige,2.19,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.438
576,Kölln Multikorn Bio Müsli Schoko-Vollkorn,2.89,100 Gramm,Packung 425 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.6799999999999999
577,Kölln Müsli Caffe Macchiato,2.69,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.44800000000000006
578,Kölln Müsli Schoko,2.69,100 Gramm,Packung 600 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.44800000000000006
579,Kölln Haferkleie Fleks mit Kleie,1.99,100 Gramm,Packung 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.796
580,Holstenmühle Haferflocken kernig,0.49,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.098
581,Dr. Oetker Gelfix 3-er Classic 1:1,1.79,100 Gramm,Packung 60 Gramm,edeka,"Müsli, Konfitüre & Kaffee",2.98
582,"Südzucker Fein Zucker feinkörnig, rasch löslich",1.09,100 Gramm,Packung 1000 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.10900000000000001
583,Südzucker Gelier Zucker 2 plus 1,0.95,100 Gramm,Packung 500 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.19
584,Kölln Instant Flocken,1.29,100 Gramm,Packung 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.516
585,Kölln Bio Schmelzflocken,1.45,100 Gramm,Packung 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.58
586,Hipp Fenchel-Tee nach dem 4. Monat,2.95,100 Gramm,Packung 400 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.74
587,Hipp Baby Fenchel-Tee ab 1. Woche,1.95,100 Gramm,Packung 100 Gramm,edeka,"Müsli, Konfitüre & Kaffee",1.95
588,Hipp Chrispy Knusperflakes Choco,1.95,100 Gramm,Packung 250 Gramm,edeka,"Müsli, Konfitüre & Kaffee",0.78
