,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
0,Landbeck / Aldi Nord Meister Bratwurst,2.59,100 Gramm,"Packung 540 Gramm, 6 x 90g",aldi-nord,Fleisch Wurst Aufschnitt,0.48
1,Mertenbach Leberwurst fein,0.99,100 Gramm,Becher 175 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.57
2,Mertenbach Leberwurst grob,0.99,100 Gramm,Becher 175 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.57
3,Gut Drei Eichen Edelsalami,4.29,100 Gramm,Folie 650 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.6599999999999999
4,Landbeck / Aldi Nord Wiener Würstchen,2.79,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.6980000000000001
5,Güldenhof Geflügel Wiener Würstchen,1.89,100 Gramm,Packung 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.63
6,Mertenbach Teewurst fein,0.99,100 Gramm,Becher 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.79
7,Landbeck / Aldi Nord Schinken-Pfefferlinge,2.79,100 Gramm,Packung 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.93
8,Böklunder Hähnchenbrust Filetstücke Klassik,1.89,100 Gramm,Schale 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.26
9,Landbeck / Aldi Nord Mini Schinkenknacker herzhaft & heißgeräuchert,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.0
10,Landbeck / Aldi Nord Mini Schinkenknacker geräuchert Rohwurst,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.0
11,Landbeck Schinken Bockwürstchen,1.29,100 Gramm,Glas 380 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.34
12,Gut Drei Eichen Hauchfein Aufschnitt Putenbrust mit Honig 2 % Fett,1.79,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
13,Gut Drei Eichen Katenschinken,1.79,100 Gramm,Packung 250 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.72
14,Gut Drei Eichen Leicht & lecker Rohschinken,1.79,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
15,"Gut Bio Landsalami luftgetrocknet, in Scheiben",1.99,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.59
16,"Gut Bio Landsalami mit grünem Pfeffer, in Scheiben",1.99,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.59
17,Mertenbach Teewurst light,0.99,100 Gramm,Becher 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.79
18,Mertenbach Teewurst grob,0.99,100 Gramm,Becher 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.79
19,Landbeck / Aldi Nord Mini Kabanossi mit Käse,1.99,100 Gramm,Packung 250 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
20,Landbeck / Aldi Nord Mini Kabanossi scharf,1.99,100 Gramm,Packung 250 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
21,Güldenhof Geflügel Wiener Würstchen mit Käse und Paprika,1.89,100 Gramm,Packung 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.63
22,Gourmet Gänsebrust,1.99,100 Gramm,Packung 80 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,2.49
23,Rolffes / Aldi Nord Pastrami mit Pfefferkruste,1.99,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.33
24,Disney Küche Fleischwurst,1.29,100 Gramm,,aldi-nord,Fleisch Wurst Aufschnitt,0.86
25,Disney Küche Wiener Würstchen,1.29,100 Gramm,Packung 175 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.737
26,Rolffes / Aldi Nord Schweine Braten,1.29,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.29
27,Tremondi Salami pur porc am Stück,1.99,100 Gramm,Folie 250 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
28,Gut Drei Eichen Leicht-Kost Edelgemüse in Aspik,1.59,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
29,Rolffes / Aldi Nord Original Ahle Wurst Mettwurst,1.39,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.39
30,Güldenhof gebratene Hähnchenbrust Streifen,1.75,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.17
31,Güldenhof gebratene Putenbrust Streifen,1.75,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.17
32,"Güldenhof Hähnchenbrustfilet Klassik, gepöckelt und gegart, aufgeschnitten",0.99,100 Gramm,Packung 115 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.86
33,"Güldenhof Putenbrustfilet Kräuter, gepöckelt und gegart, aufgeschnitten",0.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.99
34,Gut Drei Eichen Hauchfein Aufschnitt Schinken gebacken 2 % Fett,1.79,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
35,Gut Drei Eichen Hauchfein Aufschnitt Schinken mit Pfeffer 2 % Fett,1.79,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
36,Gut Drei Eichen Hauchfein Aufschnitt Delikatess Salami 50 % weniger Fett,1.79,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
37,Güldenhof Hähnchenbrust Filetstücke Mexico,1.69,100 Gramm,Schale 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.13
38,Gut Drei Eichen Bauchspeck,6.99,100 Gramm,Packung 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.7
39,Gut Drei Eichen fettarm & lecker Hähnchenbrust gewürfelt in Aspik mit Sauergemüse,1.59,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
40,Güldenhof Geflügel Fleischwurst,1.49,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.373
41,"Güldenhof Putenbrustfilet Klassik, gepöckelt und gegart, aufgeschnitten",0.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.99
42,HoWe Nürnberger Rostbratwurst Original Nürnberger,1.99,100 Gramm,Vakuum 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.66
43,Güldenhof Hähnchenbrust Filetstücke Klassik,1.69,100 Gramm,Schale 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.13
44,Aldi Nord Iska Salami ungarisch,3.99,100 Gramm,Folie 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.0
45,Gut Bio Hackfleisch Schwein/ Rind,3.59,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.898
46,Bauernglück Schweine-Nackenkoteletts,3.19,100 Gramm,Packung 700 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.45599999999999996
47,Bauernglück Schinkengulasch,2.79,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.558
48,Gut Drei Eichen Käsesalami geräuchert,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.95
49,Original Weins Schwarzwälder Schinken,1.39,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.1119999999999999
50,"Gut Bio Leberkäse nach bayerischer Art fein, in Scheiben",1.79,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.9
51,Tillmans frische Schinken Zwiebelmettwurst,1.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.99
52,Tremondi Tapitas Serrano Schinken luftgetrocknet,1.59,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
53,Gut Drei Eichen Hinterschinken gewürfelt in Aspik,2.79,100 Gramm,Packung 650 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.429
54,Sölde Delikatess Schinken Fleischwurst extra fein,1.39,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.11
55,"Gut Bio Schinken Lyoner fein, in Scheiben",1.79,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.9
56,Tillmans frische Schinken Vesper Mettwurst,2.39,100 Gramm,Doppelpackung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5980000000000001
57,Schmälzle Bayerischer Geflügel Leberkäse,2.09,100 Gramm,Vakuum 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.523
58,Aldi Nord Thüringer Rostbratwurst nur 16% Fett,6.6,100 Gramm,Folie 264 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,2.5
59,Barfuss Delikatess Schinken-Fleischwurst im Ring,1.99,100 Gramm,Folie 650 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.306
60,Gut Drei Eichen Kalbs Leberwurst,0.62,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5
61,"Gut Drei Eichen Teewurst feinzerkleinert, Rügenwalder Art",0.62,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5
62,Aldi Nord Mini Schweinshaxen 4-5-er knusprig Würzig,4.89,100 Gramm,Packung 750 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.6519999999999999
63,Wein Schwarzwälder Schinken,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.0
64,Rolffes / Aldi Nord Kasseler Braten,1.29,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.29
65,Stockmeyer Edelsalami luftgetrocknet - am Stück,3.59,100 Gramm,Folie 650 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5519999999999999
66,Sölde Delikatess Koch Hinterschinken,1.15,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.58
67,Tillmans Pulled Pork Barbecue,3.99,100 Gramm,Packung 550 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.73
68,Orginal Radeberger Lachsschinken geschnitten,2.69,100 Gramm,Vakuum 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.79
69,Rolffes Hauchfein Excellence Premium Salami,1.69,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.35
70,Rolffes / Aldi Nord Original Feldkieker Mettwurst,1.39,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.39
71,Espana / Aldi Nord Fuet Casero,1.99,100 Gramm,Folie 170 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.171
72,Güldenhof Hähnchenbrust Filetstücke Toskana,1.69,100 Gramm,Schale 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.13
73,Bauernglück Rinder Hüftsteaks zum Braten oder für den Grill,5.69,100 Gramm,Packung 375 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.52
74,Cucina Mortadella Bologna,1.69,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.13
75,Meine Metzgerei Frisches Hackfleisch gemischt,2.49,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.49800000000000005
76,Zerbster Jagdwurst,4.49,100 Gramm,Folie 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.449
77,Tillmans Spare Ribs mariniert und gegart,2.99,100 Gramm,Packung 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.9970000000000001
78,Gut Drei Eichen Putenfleisch in Aspik mit Paprika,1.59,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
79,VAKU Grill Haxe,2.99,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5980000000000001
80,Freihofer Gourmet Leber Pastete mit Hirschfleisch,1.29,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.03
81,Böklunder Hähnchenbrust Filetstücke Mexiko pikant gewürzt,1.89,100 Gramm,Schale 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.26
82,Böklunder Hähnchenbrust Filetstücke Toskana mit Kräutern,1.89,100 Gramm,Schale 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.26
83,Sauels Aldi Nord Geflügel Paprika Lyoner 100% Geflügel,0.89,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.45
84,Sauels Aldi Nord Geflügel Gutsherrenpastete,0.89,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.45
85,Gut Drei Eichen Gutsherren Schinkenrotwurst am Stück,2.39,100 Gramm,Folie 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.6
86,Rolffes Hauchfein Excellence Premium Backschinken,1.69,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.35
87,Willms Handgemachter Hinterschinken,1.19,100 Gramm,Packung 205 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.58
88,Mertenbach Geflügelleberwurst,0.99,100 Gramm,Becher 175 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.57
89,Mertenbach Schinken Zwiebelmettwurst,1.39,100 Gramm,Becher 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.7
90,Willms Fleisch Schweinefilet Medaillons,3.49,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.873
91,Freihofer Gourmet Wildschwein Schinken,1.99,100 Gramm,Packung 80 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,2.49
92,Tremondi Chorizo,1.29,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.29
93,Tremondi Salami Französische Art im schwarzen Pfeffermantel mit Comte Käse,1.29,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.29
94,Lutz Würstchen in zarter Eigenhaut,1.55,100 Gramm,Vakuum 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.52
95,Casa Morando Prosciutto Cotto,1.79,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
96,Rolffes / Aldi Nord Pfefferschinken Delikatess Bratenaufschnitt,1.19,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.19
97,Bauernglück Frische Putenschnitzel,3.59,100 Gramm,Kunststoffschale 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.718
98,Bauernglück Minutensteak aus Schweinelachs,2.89,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.7230000000000001
99,Bauernglück Frische Bratwurst Grob,1.59,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.398
100,Bauernglück Schweinekoteletts mit Knochen,3.89,100 Gramm,Packung 700 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5559999999999999
101,Bauernglück Hackfleisch gemischt,2.29,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.458
102,Bauernglück Rinderhackfleisch,2.69,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.538
103,Wiltmann Leber Pastete mit Hirschfleisch,1.39,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.93
104,Gut Drei Eichen Herzhafte Edelsalami geräuchert,1.69,100 Gramm,Packung 180 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.94
105,Gut Drei Eichen Herzhaft & Lecker Hähnchensülze mit Kirschpaprika,1.69,100 Gramm,Packung 180 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.94
106,Gut Drei Eichen Herzhaft & Lecker Schinken Sülze mit Gewürzgurken,3.35,100 Gramm,Packung 671 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.499
107,Meine Metzgerei / Aldi Entenschenkel mit Rückenstück frisch,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.66
108,Sölde Geflügel Bierschinken,12.99,100 Gramm,Packung 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.299
109,Landbeck / Aldi Nord Wiener Würstchen Käse Paprika,4.29,100 Gramm,Packung 550 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.78
110,Gourmet Frisches Entenbrustfilet,0.99,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.66
111,Traders Joes Pulled Pork mariniert,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.99
112,Gourmet Finest Cuicine Prosciutto Cotto al Tartufo,1.99,100 Gramm,Packung 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.66
113,Gourmet Finest Cuicine Vitel Tonne,1.15,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.15
114,Rolffes / Aldi Nord Delikatess Kasseler Delikatess Bratenaufschnitt,1.19,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.95
115,Freihofer Gourmet Hirschschinken,1.99,100 Gramm,Packung 80 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,2.49
116,Freihofer Gourmet Culatello,2.49,100 Gramm,Packung 70 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,3.56
117,Lichtenberger Kasselerbraten,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.99
118,Sölde Leichte Linie Salami 1A,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.99
119,Espana / Aldi Nord Chorizo Sarta mild,1.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.99
120,Tremondi Prosciutto luftgetrocknet,1.15,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.58
121,Sölde Land Cervelatwurst,1.15,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.58
122,Sölde Land Salami,1.59,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.06
123,Sander Hähnchen-Filetstreifen gebraten,2.49,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.623
124,Aldi Nord Wiener Würstchen 8 Stück x 50 g,1.59,100 Gramm,Packung 300 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.53
125,Barfuss Herzhafte Mettenden 4 Stück,1.59,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.06
126,"Sander Puten Filetstreifen gebraten,  5% Fett",2.65,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.663
127,Bauernglück Schweine Nackensteaks ohne Knochen,1.49,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.75
128,Könecke Bauernsülze,2.99,100 Gramm,Packung 120 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,2.49
129,"Freihofer Gourmet Carpaccio hauchdünn, mit Parmesansplittern und Olivenöl",1.99,100 Gramm,Packung 80 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,2.49
130,"Freihofer Gourmet Entenbrust roh gepöckelt, mild über Buchenholz geräuchert",1.29,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.03
131,Freihofer Gourmet Leber Pastete mit Entenleber,0.99,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.99
132,Metzger Tradition Bauernsülze,0.99,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.79
133,Sölde Leichte Linie Bierschinken,1.29,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.03
134,Güldenhof Geflügelsalami mit pflanzlichem Fett,1.29,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.86
135,Güldenhof Truthahn Mortadella,1.29,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.86
136,Güldenhof Geflügel Gutswurst nach Art einer Filet Pastete,1.89,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.95
137,"Güldenhof Hähnchenbrust nach Kasseler Art gepöckelt, gegart, geräuchert",1.89,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.95
138,"Güldenhof Putenbrust nach Kasseler Art gepöckelt, gegart, geräuchert",1.39,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.93
139,Güldenhof Geflügel Filetroulade,1.29,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.86
140,Güldenhof Truthahn Bierschinken,0.99,100 Gramm,Packung 80 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.24
141,Lichtenberger Gefülltes Filet,3.11,100 Gramm,Packung 671 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.46299999999999997
142,Iska Ungarische Salami,4.29,100 Gramm,,aldi-nord,Fleisch Wurst Aufschnitt,1.07
143,Sauels Aldi Nord Geflügel Lyoner mit Bärlauch,0.99,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5
144,Regionale Spezialitäten Römerbraten,0.89,100 Gramm, 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.71
145,Regionale Spezialitäten Leberkäse,0.89,100 Gramm, 140 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.64
146,Gut Drei Eichen Knoblauch Salami geräuchert,0.99,100 Gramm,Packung 80 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.24
147,Bauernglück Grillfackeln gewürzt,3.35,100 Gramm,Packung 420 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.798
148,Bauernglück Puten Ministeaks,2.69,100 Gramm,Schale 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.673
149,Bauernglück Schweinegeschnetzeltes Gyros Art,2.69,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.538
150,Sickendieck Geflügel Mortadella,1.09,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.09
151,"Hochwald Bockwürstchen in zarter Eigenhaut, 5 Stück",0.95,100 Gramm,Glas 380 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.25
152,Bauernglück Rindergulasch,4.19,100 Gramm,Kunststoffschale 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8380000000000001
153,Klümper Knochenschinken,1.69,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.35
154,Zerbster Original Schweinskopfsülze,1.39,100 Gramm,Glas 400  Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.348
155,Brotzeit Land Mortadella geschnitten,0.85,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.0
156,Freihofer Gourmet Enten Brustfilet,9.99,100 Gramm,Folie 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.0
157,Bauernglück Frische Putenoberkeule,3.79,100 Gramm,Schale 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.379
158,Bauernglück / Aldi Nord Hamburger,2.39,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5980000000000001
159,Landfrisch / Aldi Nord Halbes Hähnchen,4.99,100 Gramm,Packung 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.499
160,"Aldi Nord Luftgetrocknete Salami Pur Porc, am Stück",2.19,100 Gramm,Packung 250 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.88
161,Meine Metzgerei Frisches Rinderhackfleisch,2.99,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5980000000000001
162,Meine Metzgerei / Aldi küchenfertiger Hamburger vom Rind,2.49,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.623
163,Meine Metzgerei Fettreduziertes Rinderhackfleisch,2.99,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.748
164,Meine Metzgerei Frische junge Ente,8.38,100 Gramm,Packung 2100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.399
165,VAKU Eisbein gepökelt,2.19,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.438
166,Bauernglück Holzfäller Steaks,5.49,100 Gramm,,aldi-nord,Fleisch Wurst Aufschnitt,0.549
167,Leo Lausemaus Mortadella mit Geflügel-Fleisch,2.89,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.5780000000000001
168,Leo Lausemaus Salami mit Geflügel-Fleisch,2.49,100 Gramm,Vakuum 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.49800000000000005
169,Bauernglück Schinken Geschnetzeltes,5.99,100 Gramm,Packung 1000 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.599
170,Nietfeld Feinkost Schinken-Eisbein gepöckelt,3.69,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.738
171,Sickendiek Festival Feurika nach Art einer Salami,3.69,100 Gramm,Packung 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.738
172,Sickendiek Festival Salami,1.99,100 Gramm,Packung 200 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.0
173,Gut Bio Bio Hackfleisch gemischt,2.69,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.673
174,Bauernglück Grillplatte vom Schwein,0.95,100 Gramm,Packung 150 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.63
175,"Schmälzle Aldi Nord Premium Fleischwurst Knoblauch,  2 x 175 g",1.49,100 Gramm,Packung 350 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.426
176,Weins Landschinken am Stück,2.99,100 Gramm,Packung 375 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.8
177,Greisinger Grillparty,2.99,100 Gramm,Packung 450 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.6639999999999999
178,Ilmenauer Thüringer Rostbratwurst 5 x 100 g,2.59,100 Gramm,Folie 500 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.518
179,Zimbo Original Ungarische Salami Kolbasz,1.39,100 Gramm,Packung 100 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,1.39
180,Thüringer Spezialitäten Bierschinken,0.89,100 Gramm,Packung 125 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.71
181,Kupfer Original Bayerischer Leberkäse fein,1.89,100 Gramm,Packung 400 Gramm,aldi-nord,Fleisch Wurst Aufschnitt,0.47300000000000003
