,Name,Price,Price per,Unit,Packet Size,Supermarket
686,Kinder Pingui Schoko,"2,39 €","5,98 €",Preis pro 1 KG,(Glas 400 Gramm),edeka
687,Edeka Backstube Kuchenglasur dunkel Dunkle Schoko,"1,59 €","0,86 €",Preis pro 100 Gramm,(Dose 185 Gramm),edeka
688,"Edeka SchlemmerKüche Thunfisch-Filets geschnitten, ohne Öl","1,59 €","0,86 €",Preis pro 100 Gramm,(Dose 185 Gramm),edeka
689,Langnese Viennetta Vanille,"0,49 €","0,98 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
690,Gut & Günstig Paprika Sticks,"1,99 €","3,06 €",Preis pro 1 Liter,"(Packung 650 ML, 30 % mehr Inhalt)",edeka
691,Edeka Backstube Butter Taler,"1,59 €","3,53 €",Preis pro 1 KG,(Beutel 450 Gramm),edeka
692,Edeka Gemüse Küche Zuckerschoten,"1,59 €","3,53 €",Preis pro 1 KG,(Beutel 450 Gramm),edeka
693,"Edeka SchlemmerKüche Thunfisch-Filets 2-er Pack geschnitten, ohne Öl, 2 x 80 g","1,39 €","0,87 €",Preis pro 100 Gramm,(Packung 160 Gramm),edeka
694,Edeka Schlemmer Küche Salatmischung Gourmet,"1,59 €","0,80 €",Preis pro 100 Gramm,(Beutel 200 Gramm),edeka
695,"Edeka Junger Spinat fein gehackt, erntefrisch tiefgefroren","2,99 €","5,98 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
696,Iglo Filegro Müllerin Art,"2,99 €","5,98 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
697,Edeka Calamares,"0,85 €","0,85 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
698,Gut & Günstig Aprikosen Orangen Nektar Fruchtgehalt:  mindestens 50 %,"1,79 €","2,39 €",Preis pro 1 KG,(Packung 750 Gramm),edeka
699,Gut & Günstig Müsli Knusper Früchte,"1,69 €","2,06 €",Preis pro 1 KG,(Dose 820 Gramm),edeka
700,"Rio Grande Pfirsiche halbe Frucht, gezuckert","2,09 €","6,97 €",Preis pro 1 KG,"(Glas 300 Gramm, 6 x 50 g)",edeka
701,Gut & Günstig Wiener Würstchen,"0,89 €","1,78 €",Preis pro 1 Liter,(Getränkekarton 0.5 L),edeka
702,Gut & Günstig Knusper Müsli mit Kokos und Sultaninen,"1,18 €","2,62 €",Preis pro 1 KG,(Packung 450 Gramm),edeka
703,Gut & Günstig Flakes Nut,"1,79 €","2,39 €",Preis pro 1 KG,(Packung 750 Gramm),edeka
704,"Gut & Günstig Schoko Reis mit Milchschokolade, 2 x 375g","2,19 €","2,92 €",Preis pro 1 KG,(Packung 750 Gramm),edeka
705,Gut & Günstig leichte Salatcreme mit 29% Rapsöl,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),edeka
706,"Gut & Günstig Spaghetti mit Tomatensauce,  für 2-3 Personen","0,99 €","1,98 €",Preis pro 1 Liter,(Dosierflasche 500 ML),edeka
707,Edeka Bancetto Maccaroni,"0,75 €","0,19 €",Preis pro 100 Gramm,(Packung 397 Gramm),edeka
708,"Gut & Günstig Mini-Steinofen-Pizza Käse-Salami, 12 x 30 g","0,99 €","1,98 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
709,Gut & Günstig Putenfleisch in Aspik,"1,99 €","0,55 €",Preis pro 100 Gramm,(Packung 360 Gramm),edeka
710,Gut & Günstig Rotwurst,"1,49 €","0,75 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
711,EDEKA Bio Spaghetti Hartweizen,"0,79 €","0,40 €",Preis pro 100 Gramm,(Vakuum 200 Gramm),edeka
712,gut & günstig Louisiana Flusskrebse,"0,89 €","1,78 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
713,EDEKA Marmor Kuchen,"2,19 €","2,19 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
714,EDEKA Schoko Flocken Kuchen mit Glasur,"1,48 €","3,02 €",Preis pro 1 KG,(Packung 490 Gramm),edeka
715,EDEKA Zitronen Kuchen mit Glasur,"1,48 €","2,90 €",Preis pro 1 KG,(Packung 510 Gramm),edeka
716,Edeka Schwarzwurzeln,"1,48 €","3,00 €",Preis pro 1 KG,(Packung 493 Gramm),edeka
717,Edeka Broccoli,"1,99 €","0,55 €",Preis pro 100 Gramm,(Packung 360 Gramm),edeka
718,Gut & günstig Rosenkohl,"0,68 €","2,27 €",Preis pro 1 KG,(Packung 300 Gramm),edeka
719,Gut & günstig Rahm Blumenkohl,"1,65 €","1,65 €",Preis pro 1 KG,(Beutel 1000 Gramm),edeka
720,Edeka Italia Tortellini Tricolore,"1,49 €","1,49 €",Preis pro 1 KG,(Beutel 1000 Gramm),edeka
721,EDEKA Baumkuchen Spitzen Zartbitter,"0,84 €","0,34 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
722,Edeka Premium Orangen Direktsaft mit Fruchtfleisch,"1,59 €","1,22 €",Preis pro 100 Gramm,(Packung 130 Gramm),edeka
723,Iglo Mehlspeistraum Riesen-Germknödel 3 Stück,"1,59 €","1,59 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
724,gut & günstig Geräucherte Mettenden,"2,99 €","0,60 €",Preis pro 100 Gramm,(Packung 500 Gramm),edeka
725,"Gut & Günstig Hähnchen Schnitzel paniert, gefroren","1,69 €","0,56 €",Preis pro 100 Gramm,(Packung 300 Gramm),edeka
726,gut & günstig Landkaffee Zupfkuchen,"2,59 €","5,18 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
727,gut & günstig Meeres Schatz,"2,99 €","2,99 €",Preis pro 1 KG,(Packung 1000 Gramm),edeka
728,"EDEKA La France Burgunder Schnecken nach Elsässer Art, 12 Stück","1,49 €","0,50 €",Preis pro 100 Gramm,(Packung 300 Gramm),edeka
729,Gut & Günstig Canneloni Ricotta Spinat,"2,88 €","4,43 €",Preis pro 100 Gramm,(Packung 65 Gramm),edeka
730,"gut & günstig Pizza Baguettes Champignon, 6 x 125 g","1,25 €","3,13 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
731,"Gut & Günstig Mini Steinofen Pizza Salami Picco Salami, 12 x 30 g","1,79 €","0,24 €",Preis pro 100 Gramm,(Packung 750 Gramm),edeka
732,Gut & Günstig Delikatess Schinken Würfel 2 x 75 g,"1,49 €","1,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),edeka
733,Gut & günstig Edel Rahm Schokolade mit 34% Kakao-Anteil,"1,79 €","1,19 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
734,Edeka Smoothie Kirsch Banane,"0,99 €","0,50 €",Preis pro 100 Gramm,(Tafel 200 Gramm),edeka
735,EDEKA Feines Frucht Mousse Aprikose & Pfirsich,"0,99 €","0,40 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),edeka
736,EDEKA Gelee Bananen,"1,29 €","0,43 €",Preis pro 100 Gramm,(Glas 300 Gramm),edeka
737,EDEKA Wraps,"0,99 €","0,40 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
738,EDEKA Heidelbeeren tiefgefroren,"0,99 €","0,26 €",Preis pro 100 Gramm,(Packung 380 Gramm),edeka
739,EDEKA Irish Angus Burger aus irischem Rindfleisch,"2,39 €","0,80 €",Preis pro 100 Gramm,(Packung 300 Gramm),edeka
740,Edeka Purer Eisgenuss Mango Alphonso,"2,79 €","9,30 €",Preis pro 1 KG,(Packung 300 Gramm),edeka
741,EDEKA Ziegenkäse in Scheiben,"1,99 €","3,98 €",Preis pro 1 Liter,(Becher 500 ML),edeka
742,EDEKA Fladenbrot,"1,99 €","1,33 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
743,EDEKA Kräuter Butter,"0,75 €","1,88 €",Preis pro 1 KG,(Beutel 400 Gramm),edeka
744,EDEKA Gelee Fruchtmischung,"0,69 €","0,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
745,EDEKA Knusper Ente nach klassischer Rezeptur,"0,99 €","0,40 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
746,EDEKA Zitronensaft,"3,59 €","1,12 €",Preis pro 100 Gramm,(Packung 320 Gramm),edeka
747,EDEKA Mocca Bohnen Zartbitter Schokolade,"1,99 €","0,71 €",Preis pro 100 Gramm,(Packung 280 Gramm),edeka
748,EDEKA Knäckebrot Roggen Vollkorn,"0,99 €","1,32 €",Preis pro 100 Gramm,(Packung 75 Gramm),edeka
749,EDEKA Gourmet Apfel Rotkohl,"0,69 €","0,31 €",Preis pro 100 Gramm,(Packung 225 Gramm),edeka
750,Gut & Günstig Gute Laune Weizenbrötchen,"1,09 €","2,73 €",Preis pro 1 KG,(Beutel 400 Gramm),edeka
751,Gut & günstig Makrelen Filets in Öl,"0,79 €","0,22 €",Preis pro 100 Gramm,(Packung 360 Gramm),edeka
752,Unsere Heimat Landnudeln Bandnudeln gedreht,"1,29 €","1,03 €",Preis pro 100 Gramm,(Dose 125 Gramm),edeka
753,Unsere Heimat Landnudeln Spätzle,"1,69 €","3,38 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
754,Unsere Heimat Bratwurst,"1,69 €","3,38 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
755,Unsere Heimat Landnudeln Spiralen,"3,99 €","1,00 €",Preis pro 100 Gramm,(Dose 400 Gramm),edeka
756,Pepsi Cola Light,"1,69 €","3,38 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
757,Apostels Zaziki mild und bekömmlich,"0,95 €","0,63 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),edeka
758,"Edeka Bio Naturjoghurt pur 3,8 % Fett","0,99 €","4,95 €",Preis pro 1 KG,(Becher 200 Gramm),edeka
759,EDEKA Salatschale Griechische Art,"0,29 €","1,93 €",Preis pro 1 KG,(Becher 150 Gramm),edeka
760,EDEKA Gemüseküche Rohkostmix,"1,99 €","0,71 €",Preis pro 100 Gramm,(Packung 280 Gramm),edeka
761,EDEKA Salatschale Hackbällchen,"1,49 €","0,75 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
762,EDEKA Brotzeit Mehrkornbrot,"0,69 €","0,79 €",Preis pro 100 Gramm,(Packung 87.5 Gramm),edeka
763,Edeka La France Brie in Scheiben,"1,19 €","2,38 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
764,Edeka Italia Cantuccini,"1,49 €","0,99 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
765,EDEKA Bio + Vegan Veganer Leberkäse,"1,89 €","0,76 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
766,EDEKA Bio + Vegan Vegane Salami,"3,99 €","2,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
767,EDEKA Bio + Vegan Vegane Fleischwurst,"1,99 €","2,49 €",Preis pro 100 Gramm,(Packung 80 Gramm),edeka
768,EDEKA Bio + Vegan Vegane Leberwurst,"1,69 €","4,23 €",Preis pro 1 Liter,(Dose 400 ML),edeka
769,EDEKA mein Bayern Leberknödelsuppe,"1,69 €","4,23 €",Preis pro 1 Liter,(Dose 400 ML),edeka
770,Gut & Günstig Schmelzkäsezubereitung Gouda,"0,69 €","0,35 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
771,Edeka Risotto Reis,"1,79 €","0,36 €",Preis pro 100 Gramm,(Folie 500 Gramm),edeka
772,Gut & Günstig Speisequark 40% Fett,"0,49 €","0,20 €",Preis pro 100 Gramm,(Becher 250 Gramm),edeka
773,Gut & Günstig Hühner Frikasee,"1,69 €","4,23 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
774,Gut & Günstig Nasi Goreng,"1,69 €","2,25 €",Preis pro 1 KG,(Beutel 750 Gramm),edeka
775,"Elkos Body Care Rasierschaum fresh, for Men","0,99 €","0,33 €",Preis pro 100 ml,(Dosierflasche 300 ML),edeka
776,gut & günstig Mozzarella Sticks 9 -10 Stück,"0,69 €","1,73 €",Preis pro 1 Liter,(Dose 400 ML),edeka
777,"EDEKA Basmati Reis 4 Kochbeutel, 10 Minuten Kochzeit","1,89 €","0,76 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
778,Gut & Günstig Konfitüre Extra Himbeer,"2,39 €","4,78 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
779,Gut & Günstig Konfitüre Extra Sauerkirsche,"0,99 €","0,22 €",Preis pro 100 Gramm,(Glas 450 Gramm),edeka
780,"Gut & Günstig Hagebuttentee mit Hibiskus, 25 Aufgussbeutel a 3,5 g","0,99 €","0,22 €",Preis pro 100 Gramm,(Glas 450 Gramm),edeka
781,Gut & Günstig Imker Honig cremig,"0,75 €","0,86 €",Preis pro 100 Gramm,(Packung 87.5 Gramm),edeka
782,Gut & Günstig Alaska-Seelachsfilets paniert,"2,69 €","5,38 €",Preis pro 1 KG,(Glas 500 Gramm),edeka
783,Gut & Günstig Shrimps in Dillsauce,"2,79 €","3,49 €",Preis pro 1 KG,(Beutel 800 Gramm),edeka
784,gut & günstig Kaffeegetränk Latte Macchiato,"1,79 €","0,90 €",Preis pro 100 Gramm,(Becher 200 Gramm),edeka
785,Gut & günstig Pesto alla Genovese,"0,49 €","0,20 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),edeka
786,gut & günstig Backofen Rösti Ecken,"1,19 €","0,63 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
787,EDEKA Couverture Zartbitter,"1,19 €","1,59 €",Preis pro 1 KG,(Packung 750 Gramm),edeka
788,EDEKA Couverture Vollmilch,"0,69 €","0,35 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
789,EDEKA Selection Bündnerfleisch,"0,69 €","0,35 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
790,Gut & Günstig Thai Suppe,"3,39 €","6,16 €",Preis pro 100 Gramm,(Packung 55g),edeka
791,EDEKA Brechbohnen jung extra fein,"1,99 €","4,98 €",Preis pro 1 KG,(Dose 400 Gramm),edeka
792,Häagen Dazs Strawberries & Cream,"0,99 €","1,38 €",Preis pro 1 Liter,(Glas 720 ML),edeka
793,Pfanner Ice Tea Pfirsich,"5,49 €","10,98 €",Preis pro 1 Liter,(Becher 500 ML),edeka
794,"Berchtesgadener Land Milch Frische Bergbauern-Milch  3,5 % Fett","0,88 €","0,44 €",Preis pro 1 Liter,(Getränkekarton 2 L),edeka
795,Gaggli Frischeier Nudeln Faden Nestchen,"1,19 €","1,19 €",Preis pro 1 Liter,(Mehrwegflasche 1 L),edeka
796,"Müller Froop Frucht auf Joghurt Pfirsich-Maracuja, 3.5 % Fett","1,29 €","5,16 €",Preis pro 1 KG,(Packung 250 Gramm),edeka
797,Thomy Salat Creme Sylter Art,"0,29 €","0,19 €",Preis pro 100 Gramm,(Becher 150 Gramm),edeka
798,Costa Scampi-Pizza,"0,99 €","3,96 €",Preis pro 1 Liter,(Glas 250 ML),edeka
799,Granatapfel frisch,"3,49 €","0,94 €",Preis pro 100 Gramm,(Packung 370 Gramm),edeka
800,Knorr Tomaten Ketchup,"0,49 €","0,49 €",Preis pro Stück,(Granatapfel aus Griechenland 1 Stück),edeka
801,"Exquisa Fitline Natur,  0,2% Fett","1,29 €","2,58 €",Preis pro 1 Liter,(Flasche (Kunststoff) 500 ML),edeka
802,Zott Monte Drink Milch + Schoko,"1,19 €","0,60 €",Preis pro 100 Gramm,(Packung 200  Gramm),edeka
803,Wiesenhof Geflügel Jagdwurst,"0,59 €","2,95 €",Preis pro 1 Liter,(Pet-Flasche 200 ML),edeka
804,Dr. Oetker Vitalis Früchte Müsli,"0,99 €","0,99 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
805,kaba fit Bananen Geschmack,"2,99 €","4,98 €",Preis pro 1 KG,(Packung 600 Gramm),edeka
806,Agrarfrost Back-Kroketten lang,"1,49 €","0,60 €",Preis pro 100 Gramm,(Folie 250 Gramm),edeka
807,Kühne würzen + genießen Hot Chili Sauce,"0,99 €","1,32 €",Preis pro 1 KG,(Beutel 750 Gramm),edeka
808,Lien Ying Thai Chilisauce scharf und süss,"0,99 €","0,40 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
809,Heinz Tomato Ketchup,"2,99 €","1,50 €",Preis pro 100 ml,(Flasche (Glas) 200 ML),edeka
810,Dr. Oetker Gugelhupf,"1,79 €","4,48 €",Preis pro 1 Liter,(Flasche 400 ml ),edeka
811,Dr. Oetker Sahnesteif,"2,49 €","5,19 €",Preis pro 1 KG,(Packung 480 Gramm),edeka
812,Rosenkohl,"0,59 €","1,48 €",Preis pro 100 Gramm,"(Beutel 40 Gramm, 5 Stück)",edeka
813,Hohes C Multivitamin 100% Saft,"1,98 €","3,96 €",Preis pro 1 KG,(Netz 500 Gramm),edeka
814,Gut & Günstig Bauernfrühstück,"1,49 €","0,55 €",Preis pro 100 Gramm,(Folie 270 Gramm),edeka
815,Edeka Bio + Vegan Reis Drink Natur,"1,49 €","0,60 €",Preis pro 100 Gramm,(Folie 250 Gramm),edeka
816,EDEKA Ricotta,"1,59 €","1,59 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
817,EDEKA Ice Cream American Style Strawberry Cheesecake,"1,79 €","4,48 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
818,Gut & Günstig Lasagne Bolognese,"1,79 €","4,48 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
819,Edeka Fussili,"14,99 €","14,99 €",Preis pro 1 KG,(Packung 1 KG),edeka
820,Gut & günstig Nusskern Mischung,"1,59 €","1,59 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
821,Gut & Günstig Knusper Müsli Schoko Keks,"1,69 €","4,23 €",Preis pro 1 Liter,(Dose 400 ML),edeka
822,Gut & günstig Porridge Beere,"1,45 €","0,06 €",Preis pro Stück,(Packung 25 Stück),edeka
823,Gut & günstig Porridge Klassik Natur,"2,59 €","0,39 €",Preis pro 100 Gramm,(Packung 660 Gramm),edeka
824,EDEKA mein Bayern Brätspätzlesuppe,"2,59 €","0,39 €",Preis pro 100 Gramm,(Packung 660 Gramm),edeka
825,Gut & günstig Trocknertücher,"0,59 €","0,17 €",Preis pro 100 Gramm,(Packung 340 Gramm),edeka
826,Gut & Günstig Steinofen Pizza Double Salami,"1,79 €","0,48 €",Preis pro 100 Gramm,(Glas 370 Gramm),edeka
827,"Gut & Günstig Kondensmilch 7,5 % Fett","0,99 €","0,50 €",Preis pro 100 Gramm,(Becher 200 Gramm),edeka
828,Bonne Maman Konfitüre Erdbeere,"1,29 €","2,58 €",Preis pro 1 Liter,(Glas 500 ML),edeka
829,Milram Frühlingsquark 40 % Fett,"9,99 €","14,27 €",Preis pro 1 Liter,(Flasche (Glas) 700 ML),edeka
830,Miracel Whip Klassik,"7,52 €","5,37 €",Preis pro 1 KG,(Packung 1400 Gramm),edeka
831,Ballantines Finest Scotch Whisky,"7,52 €","9,40 €",Preis pro 1 KG,(Packung 800 Gramm),edeka
832,Coppenrath & Wiese Festtagstorte Schwarzwälder Kirsch,"0,35 €","0,20 €",Preis pro 100 Gramm,(Becher 175 Gramm),edeka
833,Edeka Bio Sauerkrautsaft Milchsauer Vergoren - mit Meersalz,"1,99 €","0,00 €",Preis pro 100 ml,(Packung 500 Gramm),edeka
834,Gut & Günstig Pizza Tomate-Mozzarella,"3,99 €","0,80 €",Preis pro 1 Liter,(Kanister 5 L),edeka
835,Edeka Bancetto Tagliatelle,"3,99 €","5,32 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),edeka
836,Edeka Bancetto Penne Rigate,"0,59 €","1,18 €",Preis pro 1 KG,(Becher 500 Gramm),edeka
837,Gut & Günstig Hähnchenbrust Filetroulade 2 % Fett,"1,99 €","0,80 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
838,Exquisa Der Sahnige Natur,"1,25 €","0,63 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
839,EDEKA Raspel Schokolade Alpenvollmilch,"11,99 €","17,13 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),edeka
840,Arla Kaergarden ungesalzen,"1,79 €","0,90 €",Preis pro 100 Gramm,(Becher 200 Gramm),edeka
841,Lysell Gabelröllchen Remoulade in Remoulade,"1,89 €","0,76 €",Preis pro 100 Gramm,(Becher 250 Gramm),edeka
842,"Lysell Hanseatenröllchen mit Paprika, fein würzig","2,29 €","1,83 €",Preis pro 100 Gramm,(Dose 125 Gramm),edeka
843,"Lysell Teufelsröllchen mit Peperoni, scharf würzig","2,29 €","1,83 €",Preis pro 100 Gramm,(Dose 125 Gramm),edeka
844,Bärenmarke Die Ergiebige 10 10% Fett,"2,29 €","1,83 €",Preis pro 100 Gramm,(Dose 125 Gramm),edeka
845,"Gut & Günstig Haltbare entrahmte Milch höchstens 0,3% Fett","0,79 €","1,05 €",Preis pro 100 Gramm,"(10 x 7,5 g, Packung 75 Gramm)",edeka
846,Gut & Günstig Premium Eiskrem Stracciatella,"0,65 €","0,65 €",Preis pro 1 Liter,(Getränkekarton 1 L),edeka
847,Gut & Günstig Delikatess Eiersalat Laktosefrei,"1,39 €","1,39 €",Preis pro 1 Liter,(Packung 1 L),edeka
848,Edeka Bio Camembert 60% Fett,"0,95 €","0,38 €",Preis pro 100 Gramm,(Becher 250 Gramm),edeka
849,Edeka Bio Caffee Crema ganze Bohne,"1,99 €","1,33 €",Preis pro 100 Gramm,(Packung 150 Gramm),edeka
850,Gut & Günstig Nudel Auflauf Napoli,"9,49 €","9,49 €",Preis pro 1 KG,(Packung 1 KG),edeka
851,Gut & Günstig Wellness Flakes Frucht,"1,69 €","0,42 €",Preis pro 100 Gramm,(Packung 400 Gramm),edeka
852,Gut & Günstig Teegetränk Wildfrucht,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),edeka
853,Edeka Bio Wald Honig,"1,79 €","4,48 €",Preis pro 1 KG,(Glas 400 Gramm),edeka
854,Gut & Günstig Shrimps in Knoblauchsauce,"3,49 €","9,31 €",Preis pro 1 KG,(Glas 375 Gramm),edeka
855,"EDEKA Parboiled Reis Langkorn Spitzenreis, 10 Minuten","1,79 €","0,90 €",Preis pro 100 Gramm,(Becher 200 Gramm),edeka
856,EDEKA Patna Reis Langkorn Spitzenreis,"0,89 €","1,78 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
857,Gut & Günstig Wein Branntwein Essig 5% Säure,"0,89 €","1,78 €",Preis pro 1 KG,(Beutel 500 Gramm),edeka
858,Gut & Günstig Premium Eiskrem Walnuss,"0,39 €","0,39 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1 L),edeka
859,"Gut & Günstig Kaffeesahne 20 x 10 g, 10% Fett","1,39 €","1,39 €",Preis pro 1 Liter,(Packung 1 L),edeka
860,Gut & Günstig Bitter Lemon,"0,57 €","0,29 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
861,Gut & Günstig Frischer Weisskrautsalat,"3,54 €","0,39 €",Preis pro 1 Liter,"( 9 L, 6 x 1,5, Pet-Flasche)",edeka
862,"EDEKA Allgäuer Emmentaler gerieben, 45% Fett i. Tr.","1,59 €","1,59 €",Preis pro 1 KG,(Becher 1 KG),edeka
863,EDEKA Kaffee Kuchen Quark,"1,29 €","1,29 €",Preis pro 100 Gramm,(Beutel 100 Gramm),edeka
864,Gut & Günstig Butter Streuselkuchen mit 18% Butter,"1,59 €","3,98 €",Preis pro 1 KG,(Folie 400 Gramm),edeka
865,Gut & Günstig Feuchte Allzwecktücher,"1,79 €","4,48 €",Preis pro 1 KG,(Folie 400 Gramm),edeka
866,gut & günstig Cevapcici Garfertig für Grill und Pfanne,"1,59 €","1,99 €",Preis pro 100 Stück,(Packung 80 Stück),edeka
867,Gut & günstig Pesto Rosso,"2,99 €","5,98 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
868,EDEKA Milchreis Rundkorn Spitzenreis,"1,19 €","0,63 €",Preis pro 100 Gramm,(Glas 190 Gramm),edeka
869,Gut & Günstig Shrimps in feiner Creme,"0,79 €","1,58 €",Preis pro 1 KG,(Packung 500 Gramm),edeka
870,EDEKA Alaska Seelachsfilet Müllerin Art,"0,69 €","0,35 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
871,gut & günstig Pazifische Schollenfilets natur,"2,99 €","7,48 €",Preis pro 1 KG,(Packung 400 Gramm),edeka
872,EDEKA Steinofenbaguette Gartenkräuter und Knoblauch,"1,99 €","0,80 €",Preis pro 100 Gramm,(Packung 250 Gramm),edeka
873,gut & günstig Potato Wedges,"0,69 €","0,46 €",Preis pro 100 Gramm,(Folie 150 Gramm),edeka
874,gut & günstig Wild Preiselbeeren,"1,39 €","1,85 €",Preis pro 1 KG,(Beutel 750 Gramm),edeka
875,EDEKA Weizenmehl Type 405,"1,09 €","2,73 €",Preis pro 1 KG,(Glas 400 Gramm),edeka
876,EDEKA Lübecker Marzipan Rohmasse,"0,79 €","0,79 €",Preis pro 1 KG,(Packung 1 KG),edeka
877,"EDEKA Pistazien dunkelgrün gehackt, aus ganzen Kernen","2,29 €","1,15 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
878,gut & günstig Feiner Marzipan Kuchen mit Marzipan,"1,29 €","5,16 €",Preis pro 100 Gramm,(Beutel 25 Gramm),edeka
879,gut & günstig Delikatess Salami im Käsemantel,"1,19 €","2,98 €",Preis pro 1 KG,(Folie 400 Gramm),edeka
880,EDEKA La France Ziegenfrischkäsetaler 10 Taler,"1,19 €","1,19 €",Preis pro 100 Gramm,(Packung 100 Gramm),edeka
881,EDEKA Lieblingsstücke,"2,49 €","1,25 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
882,Gut & Günstig Instant Kaffee kräftig,"2,99 €","1,50 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
883,gut & günstig Block Schokolade mind. 40% Kakaoanteil,"3,49 €","1,75 €",Preis pro 100 Gramm,(Glas 200 Gramm),edeka
884,EDEKA Couverture Weiß,"0,75 €","0,38 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
885,EDEKA Dark Chocolate & Hazelnut Cookies,"5,49 €","10,98 €",Preis pro 1 Liter,(Becher 500  ML),edeka
886,EDEKA Double Chocolate Cookies,"1,49 €","0,75 €",Preis pro 100 Gramm,(Packung 200  Gramm),edeka
887,EDEKA Artischocken Herzen 8-10 Stück küchenfertig,"1,49 €","0,75 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
888,Gut & Günstig Bihunsuppe,"1,99 €","0,83 €",Preis pro 100 Gramm,(Dose 240 Gramm),edeka
889,"gut & günstig Knusper Jumper Stracciatella & Keks, 6 x 85 ml","0,69 €","1,73 €",Preis pro 1 Liter,(Dose 400 ML),edeka
890,Räucherlachs,"1,69 €","3,31 €",Preis pro 1 Liter,(Packung 510 ML),edeka
891,Knorr Schlemmersauce Chili Sauce,"3,39 €","1,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),edeka
892,Heinz Tomato Ketchup,"0,69 €","0,28 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),edeka
893,Schwartau Pur Pur Mango-Maracuja,"1,59 €","2,12 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),edeka
894,Knorr Feinschmecker Waldpilz Suppe Ergibt 0.5 L = 2 Teller,"1,39 €","0,56 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),edeka
895,Berchtesgadener Frischer Schlagrahm 32 % Fett,"0,59 €","0,89 €",Preis pro 100 Gramm,(Beutel 66 Gramm),edeka
896,Efefirat gefüllte Weinblätter mit Reis,"1,79 €","0,36 €",Preis pro 100 Gramm,(Mehrwegflasche 500 Gramm),edeka
897,Settele Leberspätzle,"2,99 €","0,75 €",Preis pro 100 Gramm,(Dose 400 Gramm),edeka
