,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
276,1621,Ehrmann Almighurt Pfirsich-Maracuja,1.79,100 Gramm,Packung 500 Gramm,lidl,0.358,2505,1.99,100 Gramm,Packung 460 Gramm,kaufland,0.433
277,1623,Blumenkohl 1 Kopf,1.49,Preis pro Stück,"1 Stück, Frankreich, Kl. 1",lidl,1.49,2207,1.45,Preis pro Stück, 1 Stück,kaufland,1.45
278,1633,Kopfsalat kl. I,1.49,100 Gramm,Schale 400 Gramm,lidl,0.37,1698,0.95,Preis pro Stück, 1 Stück,kaufland,0.95
279,1650,St. Mang Rahm Limburger 50% Fett,0.59,100 Gramm,Beutel 500 Gramm,lidl,0.11800000000000001,428,1.42,100 Gramm,Packung 150 Gramm,kaufland,0.95
280,1706,"Bergader Bergbauern Schnittkäse mild nussig, 48% Fett i. Tr.",1.99,100 Gramm,Packung 160 Gramm,lidl,1.24,1725,1.99,100 Gramm,Packung 160 Gramm,kaufland,1.24
281,1750,Ein gutes Stück Heimat Rettich weiß frisch,0.99,100 Gramm,Packung 260 Gramm,lidl,0.38,3222,1.19,100 Gramm,Packung 167 Gramm,kaufland,0.71
282,1898,"Kerrygold Original Irischer Cheddar herzhaft,  48 % Fett",1.49,100 Gramm,Packung 150 Gramm,lidl,0.99,1795,1.99,100 Gramm,Packung 150 Gramm,kaufland,1.33
283,1899,Exquisa Scheiben aus Frischkäse Mediterrane Kräuter,1.39,100 Gramm,Packung 125 Gramm,lidl,1.11,2265,1.39,100 Gramm,Packung 150 Gramm,kaufland,0.93
284,1902,Maggi Ravioli Diavolo,1.39,100 Gramm,Dose 800  Gramm,lidl,0.174,1444,1.39,100 Gramm,Dose 800  Gramm,kaufland,0.174
285,1903,"Schwartau Fruit 2 Day  2-er Papaya Grapefruit, 2 x 200 ml",1.89,100 ml,Pack 400 ML,lidl,0.47,2303,1.89,100 ml,Pack 400 ML,kaufland,0.47
286,1904,Knorr Fix Gulasch,0.49,100 Gramm,Beutel 54 Gramm,lidl,0.91,878,1.69,100 ml,Flasche Glas 500 ML,kaufland,0.34
