,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
64,2037,Halloren Von Herzen Sahne-Cacao,3.99,100 Gramm,Dose 200 Gramm,kaufland,2.0,1485,1.99,100 Gramm,Packung 160 Gramm,aldi-nord,1.24
65,2059,Rosenkohl,1.29,100 Gramm,Netz 1 KG,kaufland,0.129,289,0.99,100 Gramm,Netz 750 Gramm,aldi-nord,0.132
66,2169,Wiltmann Leber Pastete mit Hirschfleisch,1.49,100 Gramm,Packung 100 Gramm,kaufland,1.49,875,1.69,100 Gramm,Packung 180 Gramm,aldi-nord,0.94
67,2207,Blumenkohl 1 Kopf,1.45,Preis pro Stück, 1 Stück,kaufland,1.45,1487,1.95,100 Gramm,Packung 500 Gramm,aldi-nord,0.39
68,2224,Gutes aus der Bäckerei Berliner Pfannkuchen 6 Stück,2.29,100 Gramm,Dose 280 Gramm,kaufland,0.82,1481,1.79,100 Gramm,Packung 400 Gramm,aldi-nord,0.4480000000000001
69,2316,Kinder Country,1.49,100 Gramm,"Packung 211.5 Gramm, 9 x 23,5",kaufland,0.7,471,1.99,100 Gramm,"Packung 211.5 Gramm, 9 x 23,5",aldi-nord,0.94
70,2431,Yano Schweinefleisch,1.39,100 Gramm,Vakuum 100 Gramm,kaufland,1.39,2973,0.99,100 Gramm,Dose 170 Gramm,aldi-nord,0.5820000000000001
71,2571,Zerbster Original Schweinskopfsülze,1.79,100 Gramm,Glas 400  Gramm,kaufland,0.4480000000000001,1266,1.29,100 Gramm,Packung 375 Gramm,aldi-nord,0.344
72,2787,Ferrero Giotto Haselnuss Gebäckspezialität,1.99,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",kaufland,1.29,1045,2.69,100 Gramm,"Packung 154.8 Gramm, 4 x 38,7, 36 Stück",aldi-nord,1.74
73,2818,Rotkäppchen Sekt Trocken,3.99,100 ml,Flasche Glas 0.75 L,kaufland,0.532,547,6.6,100 Gramm,Folie 264 Gramm,aldi-nord,2.5
