,Name,Price,Price per,Unit,Packet Size,Supermarket
1079,Allfein Chicken Box Hot,"9,99 €","2,50 €",Preis pro 100 Gramm,(Packung 400 Gramm),aldi-sued
1080,Gourmet Finest Cuicine Pappardelle,"1,49 €","2,92 €",Preis pro 1 Liter,(Packung 510 ML),aldi-sued
1081,Gourmet Finest Cusine Eis-Tannenbäume,"1,49 €","2,92 €",Preis pro 1 Liter,(Packung 510 ML),aldi-sued
1082,Osborne Carlos I 40 % Vol.,"18,99 €","27,13 €",Preis pro 1 Liter,(Flasche (Glas) 700 ML),aldi-sued
1083,Abraham Katenschinken gewürfelt,"1,79 €","0,72 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1084,Kinder Country,"1,49 €","0,70 €",Preis pro 100 Gramm,"(Packung 211.5 Gramm, 9 x 23,5)",aldi-sued
1085,Westfalen Land Grillfackeln,"2,99 €","7,12 €",Preis pro 1 KG,(Packung 420 Gramm),aldi-sued
1086,Bill Collins Gourmet Pastete pfeffrig-scharf,"0,99 €","0,79 €",Preis pro 100 Gramm,(Dose 125 Gramm),aldi-sued
1087,Kim Gourmet Sauce Tomaten Sahne,"0,89 €","0,30 €",Preis pro 100 ml,(Packung 300 ML),aldi-sued
1088,Moser-Roth Edel Schokolade Caramel,"0,95 €","0,76 €",Preis pro 100 Gramm,(Tafel 125 Gramm),aldi-sued
1089,Moser-Roth Edel Schokolade Birne-Mandel,"0,95 €","0,76 €",Preis pro 100 Gramm,(Tafel 125 Gramm),aldi-sued
1090,Moser-Roth Premium-Schokolade Edel Zartbitter Cranberry,"0,95 €","0,95 €",Preis pro 100 Gramm,(Tafel 100 Gramm),aldi-sued
1091,Sweet Land Gelee Früchtchen Ohne Gelatine - ohne Fett,"0,89 €","0,22 €",Preis pro 100 Gramm,(Packung 400 Gramm),aldi-sued
1092,"Le Gusto Fix für Nudel-Schinken-Gratin, 2-3 Personen","0,25 €","0,63 €",Preis pro 100 Gramm,(Beutel 40 Gramm),aldi-sued
1093,"Le Gusto Fix für Lachs-Sahne Gratin, 2-3 Portionen","0,25 €","0,83 €",Preis pro 100 Gramm,(Beutel 30 Gramm),aldi-sued
1094,Novabronch Kräuterbonbons Zitronenmelisse,"0,89 €","0,36 €",Preis pro 100 Gramm,(Becher 250 Gramm),aldi-sued
1095,V3 Halsbonbons Zitrone,"0,69 €","0,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
1096,Aldi Süd Edle Kirschen Likör-Kirsch-Pralinen,"1,19 €","0,68 €",Preis pro 100 Gramm,(Beutel 175 Gramm),aldi-sued
1097,Sweet Land Super Bär,"1,39 €","0,62 €",Preis pro 100 Gramm,(Packung 225 Gramm),aldi-sued
1098,Wiltmann Salametti Classic,"0,89 €","0,22 €",Preis pro 100 Gramm,(Beutel 400 Gramm),aldi-sued
1099,Westcliff Aldi Süd World of Tea Grüntee - Kaktusfeige,"1,69 €","1,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),aldi-sued
1100,Westcliff Aldi Süd World of Tea Weißtee - Sternfrucht - Lotusblüte,"0,59 €","0,59 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1 L),aldi-sued
1101,Frihol Aldi Süd Riesenchampignon,"1,75 €","0,80 €",Preis pro 100 Gramm,(Packung 220 Gramm),aldi-sued
1102,Trosdorfer / Aldi Süd Donuts mit dunkelbrauner Glasur - 4 Stück,"1,75 €","0,80 €",Preis pro 100 Gramm,(Packung 220 Gramm),aldi-sued
1103,Aldi Süd Riesenbrezel,"1,09 €","0,44 €",Preis pro 100 Gramm,(Beutel 250 Gramm),aldi-sued
1104,Meierbaer Sonnenblumenbrot Roggenvollkornbrot mit Sonnenblumenkernen,"1,39 €","2,78 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1105,Meierbaer Vollkornbrot 100% Roggenanteile,"1,39 €","2,78 €",Preis pro 1 KG,(Dose 500 Gramm),aldi-sued
1106,Kupfer Aldi Süd Metzger Hinterschinken,"1,89 €","0,95 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1107,Wonnemayer Feinkost Salat Broccolisalat mit Lyoner,"0,89 €","0,36 €",Preis pro 100 Gramm,(Becher 250 Gramm),aldi-sued
1108,Wonnemeyer Feinkost Salat Thunfisch Salat,"2,29 €","0,61 €",Preis pro 100 Gramm,(Packung 375 Gramm),aldi-sued
1109,Cucina Lasagne Rindfleisch,"1,29 €","1,03 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1110,Be Light Gnocchi Pfanne mit Putenbrust 2%,"3,95 €","1,10 €",Preis pro 100 Gramm,(Folie 359 Gramm),aldi-sued
1111,Aldi Süd Kartoffel Knusper Taschen mit pikanter Füllung,"0,69 €","0,23 €",Preis pro 100 Gramm,(Packung 300 Gramm),aldi-sued
1112,"Be Light  Vanille Pudding cremig leicht, 0,9% Fett","1,89 €","0,95 €",Preis pro 100 Gramm,(Vakuum 200 Gramm),aldi-sued
1113,Böklunder Leo Lausemaus Mortadella mit Geflügel-Fleisch,"2,29 €","0,61 €",Preis pro 100 Gramm,(Packung 375 Gramm),aldi-sued
1114,Aldi Süd Pfifferlinge rumänische,"0,39 €","0,26 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1.5 L),aldi-sued
1115,Moser Roth Mousse au Lait Cafe 5 feine Tafeln,"1,65 €","0,83 €",Preis pro 100 Gramm,(Folie 200 Gramm),aldi-sued
1116,Sauels Delikatess Lyoner,"1,49 €","0,79 €",Preis pro 100 Gramm,(Tafel 187.5 Gramm),aldi-sued
1117,"Knusperone Obst-Riegel Multifrucht, 5 Riegel a 30 g","0,35 €","0,35 €",Preis pro Stück,( 1 Stück),aldi-sued
1118,Mango frisch,"0,35 €","0,35 €",Preis pro Stück,( 1 Stück),aldi-sued
1119,Wonnemeyer Feinkost  Broccoli Kartoffelgratin mit gekochtem Schinken,"1,49 €","3,73 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1120,Sprehe Chicken Wings Mild,"2,49 €","3,32 €",Preis pro 1 KG,(Packung 750 Gramm),aldi-sued
1121,Giacondi Nero D Avola Merlot IGT Italien Sizilien trocken,"2,99 €","3,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),aldi-sued
1122,"Romeo Classic / Aldi Süd  Hundenahrung mit Wild, Nudeln und Karotten","0,79 €","0,64 €",Preis pro 1 KG,(Dose 1240 Gramm),aldi-sued
1123,Choco Bistro KokosBiscuits,"0,99 €","0,79 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1124,"Gartenkrone Arrabbiata passierte Tomaten, scharf","0,59 €","1,18 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1125,Wonnemeyer Käse Tortellini Becher Snacks frisch,"0,99 €","0,50 €",Preis pro 100 Gramm,(Becher 200 Gramm),aldi-sued
1126,"rio d oro Cool Fruit Pfirsich Aprikose Kinder Teegetränk 6 x 0,5 L","2,29 €","0,76 €",Preis pro 1 Liter,(Pack 3 L),aldi-sued
1127,Cucina Pizzabrötchen mit Peperoni und Hirtenkäse,"2,59 €","1,30 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1128,Steakfriends Hirschbraten,"1,99 €","4,98 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1129,Ombia Med Deo Spray Classic,"9,99 €","16,65 €",Preis pro 1 KG,(Packung 600 Gramm),aldi-sued
1130,Gourmet Prosciutto di Parma am Stück Parmaschinken 14 Monate gereift,"0,39 €","0,13 €",Preis pro 100 Gramm,(Packung 300 Gramm),aldi-sued
1131,Primana Feine Festtagssuppe,"0,59 €","0,39 €",Preis pro 100 ml,(Glas 150 ML),aldi-sued
1132,Mühlengold Frühstück Baguettebrötchen 6 Weizenbrötchen zum Fertigbacken,"0,59 €","0,39 €",Preis pro 100 ml,(Glas 150 ML),aldi-sued
1133,Kim Sahne Meerrettich,"1,59 €","3,98 €",Preis pro 1 Liter,(Dose 400 ML),aldi-sued
1134,Choco Bistro Belgisches Karamell Gebäck 2 x 200 g,"1,99 €","2,49 €",Preis pro 100 Gramm,(Packung 80 Gramm),aldi-sued
1135,Choco Bistro Feinste Knusperwaffeln Belgische Gebäckspezialität mit 20% butter,"1,89 €","0,76 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1136,bio Linsen Eintopf,"1,89 €","0,76 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1137,Primana Spaghetti Nester mit Garnelen in Zitronen Pfeffersauce,"0,99 €","0,20 €",Preis pro 100 ml,(Flasche (Glas) 500 ML),aldi-sued
1138,Aldi Süd Eiweißbrot Brotkörbchen mit 10 Portionen Eiweißbrot,"2,99 €","0,66 €",Preis pro 100 Gramm,(Packung 450 Gramm),aldi-sued
1139,Herzhafte Alpenküche Gemischte Napolitains Schweizer Schokolade,"1,79 €","0,72 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1140,Herzhafte Alpenküche Rösti bratfertig,"0,25 €","0,17 €",Preis pro 100 Gramm,(Becher 150 Gramm),aldi-sued
1141,Vegetarisch Lecker Veggie Bolognese Sauce,"0,25 €","0,17 €",Preis pro 100 Gramm,(Becher 150 Gramm),aldi-sued
1142,Vegetarisch Lecker Veggie Gulasch,"1,89 €","2,52 €",Preis pro 1 KG,(Beutel 750 Gramm),aldi-sued
1143,Choco Bistro Jaffa Cake Pfirsich Maracuja,"1,89 €","3,78 €",Preis pro 1 KG,(Beutel 500 Gramm),aldi-sued
1144,Desira Fruttagurt Haselnuss,"1,89 €","3,78 €",Preis pro 1 KG,(Beutel 500 Gramm),aldi-sued
1145,Meine Metzgerei Bayerischer Leberkäse,"1,19 €","1,19 €",Preis pro 1 KG,(Folie 1000 Gramm),aldi-sued
1146,Knusperone Knusper Müsli im Becher Nuss Mandel,"0,99 €","0,20 €",Preis pro 100 ml,(Flasche (Glas) 500 ML),aldi-sued
1147,Kim Salatdressing Joghurt,"2,29 €","1,16 €",Preis pro 1 Liter,(Pack 1.98 L),aldi-sued
1148,Tizio Latte Machiatto,"0,99 €","0,20 €",Preis pro 100 ml,(Flasche (Glas) 500 ML),aldi-sued
1149,Kim Essig Essenz,"0,49 €","0,20 €",Preis pro 100 ml,(Becher 250 ML),aldi-sued
1150,Cucina Gorgonzola Pikant,"0,79 €","1,98 €",Preis pro 1 Liter,(Flasche (Kunststoff) 400 ML),aldi-sued
1151,Expressi Kaffee Sirup Haselnussgeschmack,"1,69 €","0,85 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1152,Choceur Aldi Süd Milch Riegel Cookies & Milk,"1,39 €","0,56 €",Preis pro 100 Gramm,(Flasche (Kunststoff) 250 Gramm),aldi-sued
1153,Aldi Süd bio Knusper Früchte Müsli,"1,29 €","0,65 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1154,Multinorm Appetit Control Orangen Geschmack,"2,59 €","5,18 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1155,Multinorm Power Eiweiß Shake Vanille,"6,99 €","1,94 €",Preis pro 100 ml,(Packung 360 ML),aldi-sued
1156,Aldi Süd 100 Kaffeefilter Größe 4,"7,99 €","2,22 €",Preis pro 100 Gramm,(Packung 360 Gramm),aldi-sued
1157,Desira Fruchtquark Kirsche,"0,49 €","0,49 €",Preis pro 100 Stück,(Packung 100 Stück),aldi-sued
1158,"Moser Roth Hochfeine Pralines Edel-Bitter, 70% Kakao","0,49 €","0,25 €",Preis pro 100 Gramm,(Becher 200 Gramm),aldi-sued
1159,"Sonnenhof Käse Snack in Würfeln, 2 x 110 g","1,99 €","1,36 €",Preis pro 100 Gramm,(Packung 146 Gramm),aldi-sued
1160,"Houdek Frikadellen classics,  5 x 100 g","1,99 €","0,90 €",Preis pro 100 Gramm,(Doppelpackung 220 Gramm),aldi-sued
1161,"rio d oro Fruchtsaft Multivitamin 6 x 0,33 L","1,89 €","3,78 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1162,Gartenkrone / Aldi Süd Pfannengemüse Feinschmecker Art,"0,49 €","0,98 €",Preis pro 1 KG,(Becher 500 Gramm),aldi-sued
1163,Geka Aldi Süd Putenbrustfilets frisch Handelsklasse A,"1,39 €","1,85 €",Preis pro 1 KG,(Beutel 750 Gramm),aldi-sued
1164,Westcliff Teegetränk Instant kalorienreduziert Blutorange,"6,79 €","6,79 €",Preis pro 1 KG,(Packung 1 KG),aldi-sued
1165,Friscodent Zahncreme Kräuter,"1,69 €","4,23 €",Preis pro 1 KG,(Dose 400 Gramm),aldi-sued
1166,"Alio Einmal-Handschuhe Medium, Größe  7 - 7,5","0,49 €","0,39 €",Preis pro 100 ml,(Tube 125 ML),aldi-sued
1167,"Milfina Joghurt pur 3,5 % Fett","3,99 €","3,99 €",Preis pro 100 Stück,(Packung 100 Stück),aldi-sued
1168,"Westcliff Ceylon Indien Schwarzer Tee Ceylon Assam Mischung, 50 Beutel a 1,75 g","0,65 €","1,08 €",Preis pro 1 KG,"(Packung 600 Gramm, 4 x 150 g, )",aldi-sued
1169,Aurelia Amaretto,"0,69 €","0,79 €",Preis pro 100 Gramm,(Packung 87.5 Gramm),aldi-sued
1170,bio Hafer Cookies,"4,29 €","6,13 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
1171,Knusperone Nut Flakes,"1,29 €","0,65 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1172,Desira Milk Shake Erdbeer,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),aldi-sued
1173,"Südzucker Fein Zucker feinkörnig, rasch löslich","0,49 €","2,13 €",Preis pro 1 Liter,(Becher 230 ML),aldi-sued
1174,Glocken-Beune Aldi Süd Kabanossi scharf,"0,85 €","0,85 €",Preis pro 1 KG,(Packung 1000 Gramm),aldi-sued
1175,Allgäuland Aldi Süd Emmentaler gerieben,"1,99 €","0,80 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1176,Milsa Fettarmer Joghurt mild 1.5% Fett,"1,19 €","0,60 €",Preis pro 100 Gramm,(Beutel 200 Gramm),aldi-sued
1177,Glocken-Beune Aldi Süd Kabanossi mild,"1,29 €","0,43 €",Preis pro 100 Gramm,(Packung 300 Gramm),aldi-sued
1178,Kinder Pingui Schoko,"1,99 €","0,80 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1179,Snickers Schokoriegel mit Erdnüsse und Karamel,"1,89 €","0,79 €",Preis pro 100 Gramm,"(Family Pack 240 Gramm, 8 x 30 g)",aldi-sued
1180,Ouzo 12,"2,29 €","0,74 €",Preis pro 100 Gramm,"(Packung 309 Gramm, 9er)",aldi-sued
1181,Krombacher Pils,"9,99 €","14,27 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),aldi-sued
1182,Aldi Süd Amaroy Kaffee Milde Bohne,"3,79 €","7,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1183,Aldi Süd Amaroy Kaffee Spezial mild,"3,79 €","7,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1184,"Amaroy Kaffee Pads Extra, 20 Kaffeepads","1,49 €","0,07 €",Preis pro Stück,"(Dose 144 Gramm, 20 Stück)",aldi-sued
1185,Mühlen Gold Hartweizen Grieß,"0,35 €","0,88 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1186,Alio Müll-Beutel 25 Liter,"0,65 €","0,02 €",Preis pro Stück,(Rolle 30 Stück),aldi-sued
1187,Sweet Valley Kalifonische Walnusskerne,"2,99 €","1,50 €",Preis pro 100 Gramm,(Beutel 200 Gramm),aldi-sued
1188,Sweet Valley Salat Plus Kernige Vielfalt,"1,69 €","0,97 €",Preis pro 100 Gramm,(Beutel 175 Gramm),aldi-sued
1189,Almare Shrimps in Knoblauchsauce,"1,69 €","0,85 €",Preis pro 100 Gramm,(Becher 200 Gramm),aldi-sued
1190,Almare Shrimps in Cocktailsauce,"1,69 €","0,85 €",Preis pro 100 Gramm,(Becher 200 Gramm),aldi-sued
1191,Almare Edle Matjesfilets mit Gartenkräutern,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),aldi-sued
1192,Almare Seelachs Filetspitzen Müllerin,"1,29 €","0,52 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1193,Mamia Windeln Maxi 4 Größe 4 ( 7 - 16 kg ),"2,99 €","5,98 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1194,"Milfina fettarmer Joghurt mild 1,5 % Fett","6,99 €","13,98 €",Preis pro 100 Stück,(Packung 50 Stück),aldi-sued
1195,Milfina / Aldi Süd Reine Buttermilch,"0,45 €","0,90 €",Preis pro 1 KG,(Becher 500 Gramm),aldi-sued
1196,"Mamia / Aldi Süd Baby Lotion Tücher mit Aloe Vera pflegend, 80 Tücher","0,39 €","0,78 €",Preis pro 1 KG,(Becher 500 Gramm),aldi-sued
1197,Goldfit Aldi Süd Rote Schorle,"1,19 €","1,49 €",Preis pro 100 Stück,(Packung 80 Stück),aldi-sued
1198,"Riggano Steinofen Pizza Champignon, 2 x 350 g","0,79 €","0,53 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1.5 L),aldi-sued
1199,"Riggano Steinofen Pizza Spinat, 2 x 390 g","2,59 €","3,70 €",Preis pro 1 KG,(Packung 700 Gramm),aldi-sued
1200,"Alpenmark Delikate Gouda in Scheiben,  48 % Fett","1,39 €","2,78 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1201,Landvogt Gourmet Bandnudeln gewalzt,"1,39 €","2,78 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1202,Sun Snacks Stängli Käse,"0,99 €","0,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
1203,Sun Snacks Stängli Salz,"0,99 €","0,66 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
1204,Milfina Schoko Drink aus Vollmilch,"0,55 €","1,10 €",Preis pro 1 Liter,(Packung 0.5 L),aldi-sued
1205,Aldi Süd bio Knusper Müsli Schoko Amaranth,"5,59 €","7,99 €",Preis pro 1 KG,(Packung 700 Gramm),aldi-sued
1206,Roi de Trefle Französischer Briespitze Classic 60 % Fett i.Tr,"2,59 €","5,18 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1207,Paprika rot,"1,09 €","0,55 €",Preis pro 100 Gramm,(Folie 200 Gramm),aldi-sued
1208,Back Family Kakao Pulver,"1,79 €","3,58 €",Preis pro 1 KG,(Beutel 500 Gramm),aldi-sued
1209,Cucina Tomatenmark Dreifach konzentriert,"1,49 €","5,96 €",Preis pro 1 KG,(Packung 250 Gramm),aldi-sued
1210,Zucchini,"0,55 €","0,28 €",Preis pro 100 Gramm,(Tube 200 Gramm),aldi-sued
1211,"Choceur Schoko Knusper Riegel Zartbitter, 10 Riegel","0,69 €","0,69 €",Preis pro 1 KG,( 1 KG),aldi-sued
1212,Aldi Süd BIO Leberkäse fein geschnitten,"1,19 €","0,66 €",Preis pro 100 Gramm,(Packung 180 Gramm),aldi-sued
1213,Knusperone Bircher Müsli,"1,49 €","1,19 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1214,Alpenmark Allgäuer Schmelzkäsescheiben,"1,69 €","2,82 €",Preis pro 1 KG,(Packung 600 Gramm),aldi-sued
1215,Alpenmark Toast Schmelzkäsescheiben,"0,89 €","0,36 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1216,Kiwi,"0,89 €","0,36 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1217,Almare Wildlachsfilet Toskana,"0,09 €","0,09 €",Preis pro Stück,( 1 Stück),aldi-sued
1218,Carlini Lasagne Bolognese,"2,59 €","5,18 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1219,Grandessa Ice Cream Strawberry Cheese Cake,"0,35 €","0,00 €",Preis pro 1 KG,( 1 Stück),aldi-sued
1220,Alpenmark Gutsdamer,"1,19 €","1,98 €",Preis pro 1 KG,(Packung 600 Gramm),aldi-sued
1221,Osterzauber Mandel Likör Trüffel Eier,"1,89 €","3,78 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),aldi-sued
1222,Cucina Maccheroni,"1,69 €","0,17 €",Preis pro Stück,(Kunststoffschale 10 Stück),aldi-sued
1223,Speisezeit Kartoffelpuffer,"1,69 €","0,17 €",Preis pro Stück,(Kunststoffschale 10 Stück),aldi-sued
1224,bio Aldi Süd bio Rapskernöl,"1,39 €","0,70 €",Preis pro 100 Gramm,(Beutel 200 Gramm),aldi-sued
1225,Landvogt Bunte Eier gekocht,"3,99 €","5,32 €",Preis pro 1 KG,(Beutel 750 Gramm),aldi-sued
1226,Alpenmark Mozzarella gerieben,"2,79 €","5,58 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1227,Aldi Süd Wiener Schnitzel vom Schwein,"1,29 €","1,03 €",Preis pro 100 Gramm,(Packung 125 Gramm),aldi-sued
1228,Schmälzle Schinken Bockwurst,"7,99 €","17,00 €",Preis pro 1 KG,(Packung 470 Gramm),aldi-sued
1229,Wintertraum Lübecker Edel Marzipan,"3,29 €","1,32 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1230,Meine Metzgerei T-Bone Steak,"1,79 €","0,62 €",Preis pro 100 Gramm,(Packung 290 Gramm),aldi-sued
1231,Almare Crevettes rose,"2,29 €","0,76 €",Preis pro 100 Gramm,(Packung 300 Gramm),aldi-sued
1232,Teviana Plfaumenstrudel,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1233,Choceur Schoko und Keks Black & White,"1,19 €","2,38 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1234,Mühlengold Zwieback,"1,79 €","0,60 €",Preis pro 100 Gramm,(Packung 300 Gramm),aldi-sued
1235,Pizza AH Flammkuchen Elsässer Art,"1,39 €","0,40 €",Preis pro 100 Gramm,(Packung 350 Gramm),aldi-sued
1236,Pizza AH Steinofen Pizza Margherita,"1,89 €","0,73 €",Preis pro 100 Gramm,(Packung 260 Gramm),aldi-sued
1237,Pizza AH 2 x Pizzeria Pizza Funghi,"1,99 €","0,22 €",Preis pro 100 Gramm,(Packung 900 Gramm),aldi-sued
1238,Pizza AH 2 x Pizzeria Pizza Prosciutto,"2,59 €","4,11 €",Preis pro 1 KG,(Packung 630 Gramm),aldi-sued
1239,Pizza AH 2 x Pizzeria Pizza Salame,"2,59 €","3,92 €",Preis pro 1 KG,(Packung 660 Gramm),aldi-sued
1240,bio Aldi Süd Bio Haselnusskerne,"2,59 €","0,40 €",Preis pro 100 Gramm,(Packung 640 Gramm),aldi-sued
1241,"Schmälzle Aldi Nord Premium Fleischwurst Knoblauch,  2 x 175 g","2,49 €","0,83 €",Preis pro 1 Liter,(Pack 3 L),aldi-sued
1242,"Aldi Süd BIO Drink 6-er Orange Ingwer, 6 x 0,5 L, Pet-Flasche","2,49 €","0,83 €",Preis pro 1 Liter,(Pack 3 L),aldi-sued
1243,Be Light  Schinken Teewurst,"1,99 €","0,80 €",Preis pro 100 Gramm,(Packung 250 Gramm),aldi-sued
1244,Tempo Ultra Geschirr-Spülmittel Lemon,"0,75 €","1,50 €",Preis pro 1 Liter,(Flasche (Kunststoff) 500 ML),aldi-sued
1245,Choco Bistro Granada,"0,79 €","0,40 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1246,"Choceur Mini-Tafeln Vollmilch Nuss, 5 x 40 g","1,99 €","1,33 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
1247,"Choceur Mini-Tafeln Edel Nugat, 5 x 40 g","1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1248,"American Spare-Ribs Barbecue, 3 - 5 Stück","1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),aldi-sued
1249,Optiwisch 2 Bodentücher ca. 50 x 59 cm,"4,99 €","5,87 €",Preis pro 1 KG,(Packung 850 Gramm),aldi-sued
1250,KÜR Haircare Pflegespülung Strapaziertes Haar,"0,99 €","0,50 €",Preis pro Stück,(Packung 2 Stück),aldi-sued
1251,Cachet / Aldi Süd 10 feine Knabber-Röllchen mit Lamm und Truthahn,"0,69 €","0,23 €",Preis pro 100 ml,(Flasche (Kunststoff) 300 ML),aldi-sued
1252,Bims Allesreiniger Konzentrat Fresh Orange,"0,99 €","1,98 €",Preis pro 100 Gramm,(Packung 50 Gramm),aldi-sued
1253,Aldi Süd 6 Brötchen zum Aufbacken,"0,89 €","0,89 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1000 ML),aldi-sued
1254,Cachet 10 feine Knabber Röllchen mit Geflügel & Leber,"0,35 €","0,06 €",Preis pro Stück,(Packung 6 Stück),aldi-sued
1255,Desira Sahne Kefir mild auf Ananas,"0,99 €","1,98 €",Preis pro 100 Gramm,(Packung 50 Gramm),aldi-sued
1256,Almare Sockeye Wildlachs,"0,45 €","0,18 €",Preis pro 100 Gramm,(Becher 250 Gramm),aldi-sued
1257,KÜR Basic Shampoo Mandelmilch,"3,79 €","2,53 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
1258,Choceur Schoko Milch CeReal,"0,75 €","0,15 €",Preis pro 100 ml,(Flasche (Kunststoff) 500 ML),aldi-sued
1259,Handl Tyrol Tiroler Kaminwurzerl geräuchert,"1,59 €","0,69 €",Preis pro 100 Gramm,(Beutel 230 Gramm),aldi-sued
1260,Handl Tyrol Tiroler Kaminwurzerl luftgetrocknet,"1,99 €","1,33 €",Preis pro 100 Gramm,(Packung 150 Gramm),aldi-sued
1261,Cucina / Aldi Süd Aceto Balsamico de Modena,"4,99 €","0,50 €",Preis pro 100 Gramm,(Packung 1000 Gramm),aldi-sued
1262,Bösinger Aldi Süd Brotzeitbeißer,"0,95 €","1,90 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),aldi-sued
1263,American Popcorn Shrimps 12-14 Stück,"2,49 €","0,83 €",Preis pro 100 Gramm,(Packung 300 Gramm),aldi-sued
1264,Moser Roth Pralines Edle Kirschwasser,"2,79 €","1,21 €",Preis pro 100 Gramm,(Packung 230 Gramm),aldi-sued
1265,Moser Roth Pralines Edle Cognac,"1,99 €","1,24 €",Preis pro 100 Gramm,(Packung 160 Gramm),aldi-sued
1266,Belmont Family Cappuccino,"1,99 €","1,24 €",Preis pro 100 Gramm,(Packung 160 Gramm),aldi-sued
1267,Ponnath Rote Wurst,"2,79 €","5,58 €",Preis pro 1 KG,(Dose 500 Gramm),aldi-sued
1268,Be Light Rote Grütze mit 60 % Früchten,"2,19 €","4,38 €",Preis pro 1 KG,(Packung 500 Gramm),aldi-sued
1269,Be Light  Käse in Salzlake in Lake,"2,59 €","2,59 €",Preis pro 1 KG,(Schale 1 KG),aldi-sued
1270,Lyttos Griechischer Feta,"0,79 €","3,95 €",Preis pro 1 KG,(Packung 200 Gramm),aldi-sued
1271,Be Light Knuspermüsli Himbeer Joghurt,"1,69 €","8,45 €",Preis pro 1 KG,(Packung 200 Gramm),aldi-sued
1272,Desira Joghurtminis Pfirsich Maracuja,"1,89 €","4,73 €",Preis pro 1 KG,(Packung 400 Gramm),aldi-sued
1273,Houdek Mini Wiener Klassik,"0,79 €","0,20 €",Preis pro 100 Gramm,(Packung 400 Gramm),aldi-sued
1274,Le Gusto Kartoffel Knuspertaschen Spinat & Mozzarella,"1,95 €","0,61 €",Preis pro 100 Gramm,(Doppelpackung 320 Gramm),aldi-sued
1275,Almare Ganzer Wildlachs,"1,75 €","2,92 €",Preis pro 1 KG,(Beutel 600 Gramm),aldi-sued
