,Name,Price,Price per,Unit,Packet Size,Supermarket
0,Coca Cola,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
1,"Dulano Delikatess Wiener Würstchen knackig und zart,  2 x 200 g","0,99 €","0,79 €",Preis pro 1 Liter,(Pet-Flasche 1.25 L),lidl
2,Gebirgsjäger Delikatess Frikadellen 5 Stück,"2,79 €","6,98 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
3,Nutella,"1,99 €","3,98 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
4,Master Crumble Schoko-Knusper,"3,99 €","3,99 €",Preis pro 1 KG,(Vorteils Glas 1000 Gramm),lidl
5,Iglo Fischstäbchen,"1,79 €","2,39 €",Preis pro 1 KG,(Packung 750 Gramm),lidl
6,Winarom Delikatess Senf scharf,"3,39 €","7,53 €",Preis pro 1 KG,"(15er, Packung 450 Gramm)",lidl
7,Oldenhäuser Frühstücksfleisch,"0,29 €","0,12 €",Preis pro 100 ml,(Glas 250 ML),lidl
8,Milka Alpenmilch Schokolade,"1,49 €","0,44 €",Preis pro 100 Gramm,(Dose 340 Gramm),lidl
9,Golden Sun Spitzen Langkornreis im Kochbeutel,"1,09 €","1,09 €",Preis pro 100 Gramm,(Tafel 100  Gramm),lidl
10,"Perlenbacher / Lidl Pilsener 6 x 0,33 L","1,15 €","1,15 €",Preis pro 1 KG,"(Packung 1000 Gramm, 8 x 125 Gramm)",lidl
11,Osem Flachkräcker aus Vollkorn,"2,69 €","0,67 €",Preis pro 1 Liter,"(XXL 8er Packung, 8 x 0,5l)",lidl
12,Grafschafter Knäckebrot Roggen Vollkorn,"0,59 €","0,30 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
13,"Coquette Hühner Nudeltopf mit Huhn, Nudeln und Gemüse","0,49 €","0,20 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
14,Dulano Kochhinterschinken,"0,89 €","1,11 €",Preis pro 1 KG,(Dose 800 Gramm),lidl
15,"Landliebe Landkäse Original, 50 % Fett","0,59 €","1,18 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
16,Rama Margarine Classic,"1,59 €","0,91 €",Preis pro 100 Gramm,(Packung 175 Gramm),lidl
17,Kerrygold Original Irische Butter mildgesäuert,"1,79 €","3,25 €",Preis pro 1 KG,(Becher 500 Gramm + 50g mehr Inhalt),lidl
18,"Dulano Bayerischer Leberkäse Fein, 2 x 200 g","2,39 €","0,96 €",Preis pro 100 Gramm,(Packung 250  Gramm),lidl
19,Salumeo Salami Spianata Romana,"2,29 €","5,73 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
20,Zott Monte Butterkeks Zwei Kammer Becher,"1,69 €","1,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),lidl
21,"Trattoria Alfredo Steinofen Pizza 3-er Margherita, 3 x 300 g","0,59 €","0,47 €",Preis pro 100 Gramm,(Packung 125 Gramm),lidl
22,"Grillmeister Toni / Lidl Grillkäse mit herzhaftem Emmentaler, 4 x 70 g","1,99 €","0,22 €",Preis pro 100 Gramm,(Packung 900 Gramm),lidl
23,Alpengut / Lidl Münchner Weisswurst inkl. 3 x17 g Beutel Weißwurstsenf,"1,79 €","0,64 €",Preis pro 100 Gramm,(Packung 280 Gramm),lidl
24,Grafenhof / Lidl Junge Deutsche Ente HKL A,"1,99 €","0,57 €",Preis pro 100 Gramm,(Packung 351 Gramm),lidl
25,Favorina / Lidl Mini Marzipan Butter Stollen,"6,69 €","2,91 €",Preis pro 1 KG,(Folie 2.3 KG),lidl
26,Lovilio / Lidl Grana Padano gerieben,"2,29 €","6,54 €",Preis pro 1 KG,(Packung 350 Gramm),lidl
27,Vitakrone Kartoffelsalat mit Creme Fraiche,"1,19 €","1,19 €",Preis pro 100 Gramm,(Packung 100 Gramm),lidl
28,"Trawlic Alaska Seelachsfilet Natur, 8 - 14 Filets","1,59 €","1,59 €",Preis pro 1 KG,(Becher 1000 Gramm),lidl
29,Grafschafter Vollkorn Toast ohne Konservierungsstoffe,"4,49 €","4,49 €",Preis pro 1 KG,(Beutel 1000 Gramm),lidl
30,Oldenländer Rindergulasch vom deutschen Jungbullen,"1,79 €","0,39 €",Preis pro 100 Gramm,"(Packung 460 Gramm, 4 x 115g)",lidl
31,Deluxe Schottischer Räucherlachs,"4,89 €","9,78 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
32,Gutknecht Deutsches Brathähnchen HKL A,"6,99 €","2,18 €",Preis pro 100 Gramm,(Packung 320 Gramm),lidl
33,Bellarom goody cao Kakao Geschmack,"2,59 €","1,99 €",Preis pro 1 KG,(Folie 1300 Gramm),lidl
34,Le Chene D argent Raclette Classic,"2,29 €","2,86 €",Preis pro 1 KG,(Dose 800 Gramm),lidl
35,chef select Rinder Roulade,"2,49 €","0,62 €",Preis pro 100 Gramm,(Packung 400 Gramm),lidl
36,Lätta Halbfettmargarine Original,"2,59 €","6,48 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
37,"Eridanous Lidl Feta in Salzlake gereift, 48% Fett","0,99 €","1,80 €",Preis pro 1 KG,"(XXL Becher 550 Gramm, 10% mehr Inhalt)",lidl
38,Iglo Schlemmer-Filet Classic a la Bordelaise,"7,99 €","0,53 €",Preis pro 100 Gramm,(XXL Packung 1500 Gramm),lidl
39,Nixe Thunfisch Filet in Sonnenblumenöl,"1,77 €","4,66 €",Preis pro 1 KG,(Packung 380 Gramm),lidl
40,Deluxe Lidl Hirschgulasch,"1,19 €","0,64 €",Preis pro 100 Gramm,(Dose 185 Gramm),lidl
41,Dr. Oetker Die Ofenfrische Pizza Speciale,"6,99 €","13,98 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
42,Kinder Schokolade,"2,49 €","0,61 €",Preis pro 100 Gramm,(Packung 405 Gramm),lidl
43,Alesto / Lidl Paranüsse,"1,11 €","0,89 €",Preis pro 100 Gramm,"(Tafel 125 Gramm10 Stück, 8 + 2 gratis)",lidl
44,Danone Dany Sahne Schoko 4-er,"2,99 €","1,50 €",Preis pro 100 Gramm,(Beutel 200 Gramm),lidl
45,"Milbona Haltbare fettarme Milch Laktosefrei Laktosefrei, 1,5% Fett","1,99 €","3,32 €",Preis pro 1 KG,(6er Packung 600 Gramm),lidl
46,"Milbona Kondensmilch teilentrahmt, 4% Fett","0,95 €","0,95 €",Preis pro 1 Liter,(Getränkekarton 1 L),lidl
47,Golden Sun Basmati Reis aromatischer Spitzenreis,"0,59 €","0,12 €",Preis pro 100 Gramm,(XXL Getränkekarton 500 Gramm),lidl
48,Thomy Sonnenblumenöl,"1,99 €","1,99 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
49,Milbona Golden Hills Irische Butter mild gesäuert,"1,99 €","2,65 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),lidl
50,mixxed up energy drink,"1,59 €","0,64 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
51,"chef select Italia Pizza Kombi Teig & Tomatensoße, 4-6 Portionen","0,35 €","1,06 €",Preis pro 1 Liter,(Pet-Flasche 0.33 L),lidl
52,chef select Lasagne Bolognese,"1,59 €","2,65 €",Preis pro 1 KG,(Packung 600 Gramm),lidl
53,Funny Frisch Chipsfrisch Ungarisch,"2,99 €","2,99 €",Preis pro 1 KG,(Packung 1 KG),lidl
54,Grafschafter / Lidl Roggenvollkornbrot geschnitten,"1,39 €","0,79 €",Preis pro 100 Gramm,(Beutel 175 Gramm),lidl
55,Formil Waschpulver Aktiv,"0,59 €","1,18 €",Preis pro 1 KG,(Beutel 500 Gramm),lidl
56,Alesto sonnengetrocknete Feigen,"9,49 €","0,09 €",Preis pro Waschladung,(XXL Packung 100 Wäschen),lidl
57,"Iglo Filegro Backfisch Traditioneller Ofen-Backfisch, 2 Stück","2,99 €","7,48 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
58,Freshona Erbsen mit Möhrchen sehr fein,"1,66 €","0,69 €",Preis pro 100 Gramm,(Packung 240 Gramm),lidl
59,Danone Actimel Classic,"0,95 €","1,12 €",Preis pro 1 Liter,(Dose 850 ML),lidl
60,"Floralys Taschentücher Soft, 4-lagig, 30 x10 Tücher","5,99 €","3,07 €",Preis pro 1 KG,"(XXL Dose 1950 g, + 25% mehr Inhalt)",lidl
61,Vita D or Rapskernöl kaltgepresst nativ,"1,85 €","0,01 €",Preis pro Stück,(Packung 300 Stück),lidl
62,"Milbona Emmentaler gerieben, 45% Fett","1,39 €","2,78 €",Preis pro 1 Liter,(Flasche (Glas) 0.5 L),lidl
63,Comte de Brismand Champagner,"1,39 €","0,70 €",Preis pro 100 Gramm,(Beutel 200 Gramm),lidl
64,"Milbona Emmentaler am Stück, 45% Fett","12,99 €","17,32 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),lidl
65,Fairglobe löslicher Bio Hochland-Kaffee,"2,59 €","6,48 €",Preis pro 1 KG,(Beutel 400 Gramm),lidl
66,"Trattoria Alfredo Pizzakombi Teig & Tomatensoße, 4-6 Portionen","4,49 €","4,49 €",Preis pro 100 Gramm,(Glas 100 Gramm),lidl
67,Linessa Grapefruit Limonade Fruchtgehalt:  8%,"1,79 €","2,98 €",Preis pro 1 KG,(Packung 600 Gramm),lidl
68,Vitasia / Lidl Krabbenchips,"0,59 €","0,39 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1.5 L),lidl
69,Nestle Choco Crossies Classic,"0,99 €","0,99 €",Preis pro 100 Gramm,(Packung 100 Gramm),lidl
70,Philadelphia Doppelrahmstufe Original,"1,99 €","1,33 €",Preis pro 100 Gramm,"(Packung 150 Gramm, 2 x 75 Gramm)",lidl
71,Ocean Trader Fischstäbchen 15 Stück,"1,49 €","0,85 €",Preis pro 100 Gramm,(Packung 175 Gramm),lidl
72,Pepsi Cola Classic koffeinhaltig,"1,39 €","3,09 €",Preis pro 1 KG,(Packung 450 Gramm),lidl
73,"Milkana Schmelzkäse Kräuter, 50% Fett","0,99 €","0,66 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),lidl
74,Sofra / Lidl Weichkäse in Salzlake,"1,99 €","1,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
75,Rotkäppchen Sekt Halbtrocken,"2,49 €","3,32 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
76,Red Bull Energy Drink,"3,99 €","5,32 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
77,"Harvin Sauerkirschen entsteint, gezuckert","1,09 €","4,36 €",Preis pro 1 Liter,(Dose 250 ML),lidl
78,Milbona Deutsche Markenbutter mild gesäuert,"0,99 €","1,46 €",Preis pro 1 KG,(Glas 680 Gramm),lidl
79,Primadonna Natives Olivenöl Extra,"1,59 €","0,64 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
80,Alesto / Lidl Pistazien Geröstet und gesalzen,"3,59 €","4,79 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),lidl
81,Goldessa Körniger Frischkäse Cottage Cheese,"3,19 €","1,28 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
82,J. D. Gross Amidala,"0,45 €","0,23 €",Preis pro 100 Gramm,(Becher 200 Gramm),lidl
83,"Kania Pasta al gusto Bolognese, 2 Portionen","1,99 €","1,33 €",Preis pro 100 Gramm,(Packung 150 Gramm),lidl
84,Dulano Bacon Streifen 2 x 125 g,"0,69 €","0,41 €",Preis pro 100 Gramm,(Packung 167.5 Gramm),lidl
85,Harvest Basket Bratkartoffeln mit Speck und Zwiebeln bratfertig,"2,29 €","0,92 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
86,Ein gutes Stück Heimat Emsländer Apfelkuchen mit Mandeln,"0,99 €","2,48 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
87,Schamel Sahne Meerrettich mild,"2,79 €","3,72 €",Preis pro 1 KG,(Karton 750 Gramm),lidl
88,Dulano Delikatess Paprika Lyoner,"1,79 €","0,94 €",Preis pro 100 Gramm,(Glas 190 Gramm),lidl
89,Light Live sprizz Alcohol Free,"0,99 €","0,50 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
90,Light Live hugo Alcohol Free,"0,85 €","1,06 €",Preis pro 1 KG,(Dose 800 Gramm),lidl
91,Combino Penne Gorgonzola,"2,49 €","3,32 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
92,Metzgerfrisch Bockwurstkette ca. 12 Stück,"1,79 €","2,39 €",Preis pro 1 KG,(Packung 750 Gramm),lidl
93,Punica Classics Nektar Multivitamin 17+4,"2,19 €","5,48 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
94,Hela Curry Gewürz Ketchup delikat,"1,59 €","1,06 €",Preis pro 1 Liter,(Pet-Flasche 1500 ML),lidl
95,"Müller Müllermilch Schoko, 1,5 % Fett","2,29 €","2,86 €",Preis pro 1 Liter,(Flasche (Kunststoff) 800 ML),lidl
96,Miracoli Spaghetti Klassiker mit Tomatensauce,"0,89 €","2,23 €",Preis pro 1 KG,(Flasche (Kunststoff) 400 Gramm),lidl
97,Coca Cola Zero,"1,99 €","3,14 €",Preis pro 1 KG,(Packung 634 Gramm),lidl
98,Henkell Trocken,"0,89 €","0,71 €",Preis pro 1 Liter,(Pet-Flasche 1.25 L),lidl
99,"Pepsi Max 6 x 1,5 L","5,99 €","7,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
100,Eridanous Lidl Zaziki,"0,95 €","0,63 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),lidl
101,Pepsi Light Lemon,"1,39 €","2,78 €",Preis pro 1 KG,(Becher 500 Gramm),lidl
102,"Le Chene D argent Raclette in Scheiben, Knoblauch","0,89 €","0,59 €",Preis pro 1 Liter,(Pack 1.5 L),lidl
103,"Le Chene D argent Raclette in Scheiben, Chili","2,19 €","1,10 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
104,Coquette Erbsen Suppe mit Würstchen,"2,19 €","1,10 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
105,Rotkäppchen Sekt Alkoholfrei,"1,59 €","1,59 €",Preis pro 1 KG,(Becher 1000 Gramm),lidl
106,Grill Meister / Lidl Cevapcici gewürzt,"3,99 €","5,32 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),lidl
107,Coquette Linsensuppe mit Würstchen,"1,69 €","0,70 €",Preis pro 100 Gramm,(Packung 240 Gramm),lidl
108,Linessa Fruit Drink Apfel-Ananas-Mango aus Fruchtsaftkonzentrat,"0,69 €","0,86 €",Preis pro 1 KG,(Dose 800 Gramm),lidl
109,Mister Choc Peanut Choco,"4,74 €","0,53 €",Preis pro 1 Liter,"(Pack 9 L, 6 x 1,5 L)",lidl
110,Alesto / Lidl Cashewkerne geröstet und gesalzen,"1,15 €","0,38 €",Preis pro 100 Gramm,(Packung 300 Gramm),lidl
111,Zentis Nusspli Nuss Nougat Creme,"2,59 €","1,30 €",Preis pro 100 Gramm,(Beutel 200 Gramm),lidl
112,"Milbona Schlagsahne ultrahocherhitzt, 30 % Fett","0,99 €","2,48 €",Preis pro 1 KG,(Becher 400 Gramm),lidl
113,Golden Sun Parboiled Reis Langkorn Spitzenreis,"0,69 €","0,35 €",Preis pro 100 Gramm,(Getränkekarton 200  Gramm),lidl
114,Bellaroma Latte Macchiato,"0,85 €","0,85 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
115,Combino Spaghetti al grano duro,"0,65 €","0,20 €",Preis pro 100 ml,(Flasche (Kunststoff) 330 ML),lidl
116,Fin Carre Alpen Vollmilch Nuss,"0,49 €","0,98 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
117,Naturis Smoothie Erdbeer-Banane,"0,45 €","0,45 €",Preis pro 100 Gramm,(Tafel 100 Gramm),lidl
118,Freshona Sonnenmais extra knackig,"0,89 €","0,36 €",Preis pro 100 ml,(Flasche (Kunststoff) 250 ML),lidl
119,Vitakrone Weißkrautsalat in mildem Essig und Öl Dressing,"0,49 €","0,16 €",Preis pro 100 Gramm,(Dose 300 Gramm),lidl
120,Plein Sud ACE Vitamingetränk aus 25 % Frucht und 7 % Karotte,"0,19 €","0,38 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
121,Harvest Basket Kartoffelpüree,"0,99 €","0,66 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),lidl
122,Gebirgsjäger Delikatess Kochhinterschinken,"0,69 €","0,21 €",Preis pro 100 Gramm,"(Packung 330 Gramm, 3 x 4 Portionen)",lidl
123,Dulano Delikatess Katenschinken 2 x 125 g,"1,19 €","0,60 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
124,Mumm Extra Dry Sekt trocken,"1,79 €","0,72 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
125,Maribel Rote Grütze 55% Frucht,"5,99 €","7,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
126,"Salakis Schafskäse Natur, 50 % Fett","1,39 €","2,78 €",Preis pro 1 KG,(Becher 500 Gramm),lidl
127,"Milbona Emmentaler in Scheiben, 45% Fett","1,59 €","0,80 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
128,Dulano Schwarzwälder Schinken handgesalzen,"1,69 €","0,68 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
129,Trattoria Alfredo Lasagne Bolognese,"1,99 €","1,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
130,Le Chene D argent Brie 60% Fett i. Tr.,"2,99 €","2,99 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
131,Burg Schöneck Jahrgangs-Sekt halbtrocken,"1,19 €","0,60 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
132,"Milbona Gratin Käse gerieben gerieben,","2,89 €","3,85 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
133,Dulano Light Gourmet Katenschinken,"1,39 €","0,70 €",Preis pro 100 Gramm,(Beutel 200 Gramm),lidl
134,ChanteSel Salz Jod+Fluorid,"1,79 €","1,19 €",Preis pro 100 Gramm,(Packung 150 Gramm),lidl
135,Freshona Gewürzgurken,"0,49 €","0,33 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),lidl
136,Grafschafter / Lidl Backmischung Rustikales Vollkornbrot,"0,79 €","1,10 €",Preis pro 1 Liter,(Glas 720 ML),lidl
137,Mister Choc Caramel Biscuit 5 x 58 g,"0,79 €","0,00 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
138,Oldenhäuser Truthahnfleisch,"1,15 €","0,40 €",Preis pro 100 Gramm,(Packung 290 Gramm),lidl
139,Milbona Schlag-Sahne Sprühsahne,"1,59 €","0,53 €",Preis pro 100 Gramm,(Dose 300 Gramm),lidl
140,Golden Sun Milchreis,"1,09 €","0,44 €",Preis pro 100 ml,(Sprühflasche 250 ML),lidl
141,Mister Choc Choco Bananas,"0,59 €","1,18 €",Preis pro 1 KG,(Beutel 500 Gramm),lidl
142,Fischerstolz Miesmuscheln,"1,69 €","0,56 €",Preis pro 100 Gramm,(Packung 300 Gramm),lidl
143,"Grillmeister Toni / Lidl Grillkäse mit mildem Gouda, 4 x 70 g","2,49 €","2,49 €",Preis pro 1 KG,(Packung 1 KG),lidl
144,Winarom Hausmacher Senf süßer,"1,79 €","0,64 €",Preis pro 100 Gramm,(Packung 280 Gramm),lidl
145,Vitakrone Bismarkhering,"0,49 €","0,20 €",Preis pro 100 ml,(Glas 250 ML),lidl
146,Mister Choc Choco & Caramel 6 x 45 g,"1,39 €","2,78 €",Preis pro 1 KG,(Glas 500 Gramm),lidl
147,Gebirgsjäger Hinterschinken im Anschnitt,"1,15 €","0,43 €",Preis pro 100 Gramm,(Packung 270 Gramm),lidl
148,chef select Rinder Burger Cheese 2 x 150 g,"2,99 €","0,60 €",Preis pro 100 Gramm,(Packung 500 Gramm),lidl
149,Freeway Die Grüne Brause Waldmeister Geschmack,"1,79 €","0,60 €",Preis pro 100 Gramm,(Packung 300 Gramm),lidl
150,Trattoria Alfredo Die Knusperfrische Calzone Speciale,"0,79 €","1,05 €",Preis pro 1 KG,(Folie 750 Gramm),lidl
151,Golden Toast Butter Toast,"1,99 €","0,69 €",Preis pro 100 Gramm,(Packung 290 Gramm),lidl
152,Bertolli Extra Vergine Originale das Fruchtige,"1,19 €","2,38 €",Preis pro 1 KG,(Packung 500  Gramm),lidl
153,Bellarom De Luxe Edel Herbe Nuss,"4,69 €","9,38 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),lidl
154,Barilla Spaghetti No.5,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
155,Dr. Quendt Echter Dresdner Christstollen,"0,77 €","1,54 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
156,"Chene D argent Camembert Fabrique en Normandie, 45% Fett","7,49 €","7,49 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
157,Milbona Gouda jung am Stück,"1,49 €","0,60 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
158,Harvest Basket Kartoffelspalten lecker - würzig - kross,"2,99 €","4,27 €",Preis pro 1 KG,(Packung 700 Gramm),lidl
159,"Dulano Geflügel Fleischwurst klassisch, 2 x 200 g","1,49 €","1,99 €",Preis pro 1 KG,(Packung 750 Gramm),lidl
160,Dr. Oetker Bistro Baguette Champignons,"1,49 €","3,73 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
161,Ehrmann Grand Dessert Plus Double-Choc,"2,49 €","0,50 €",Preis pro 100 Gramm,"(Multipack 500 Gramm, 4 x 125 g)",lidl
162,Nostia Geschälte Tomaten,"0,79 €","0,42 €",Preis pro 100 Gramm,(Becher 190 Gramm),lidl
163,Philadelphia Joghurt,"0,29 €","0,73 €",Preis pro 1 KG,(Dose 400 Gramm),lidl
164,Grafschafter / Lidl Weißbrot geschnitten,"1,49 €","0,85 €",Preis pro 100 Gramm,(Packung 175 Gramm),lidl
165,Lidl Badischer Landwein Rose mild und fruchtig,"2,99 €","1,50 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
166,Deluxe Grüne Bohnen extra fein,"1,19 €","1,19 €",Preis pro 1 Liter,(Getränkekarton 1.0 L),lidl
167,Hatherwood Mint Chocolate,"1,49 €","1,49 €",Preis pro 1 KG,(Beutel 1000 Gramm),lidl
168,chef select Kasseler und Sauerkraut,"1,19 €","0,60 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
169,Milbona ProViact Pur,"2,69 €","6,73 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
170,Milbona ProViact Joghurt Vanille,"0,99 €","0,17 €",Preis pro 100 Gramm,(Packung 600 Gramm),lidl
171,Mc Ennedy American Snackbox,"0,99 €","0,17 €",Preis pro 100 Gramm,(Packung 600 Gramm),lidl
172,Grafschafter Balance Brötchen,"2,99 €","0,66 €",Preis pro 100 Gramm,(Packung 450 Gramm),lidl
173,Alesto Nuts Royal,"1,29 €","2,39 €",Preis pro 1 KG,(Beutel 540 Gramm),lidl
174,OceanSea Norwegischer Räucherlachs von Hand gesalzen,"2,29 €","1,15 €",Preis pro 100 Gramm,(Beutel 200 Gramm),lidl
175,Springfresh Milch + Schoko,"3,99 €","2,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
176,Kania Ajvar aromatisch mild,"0,45 €","0,90 €",Preis pro 1 Liter,(Becher 500 ML),lidl
177,Goldessa Balance,"0,99 €","0,27 €",Preis pro 100 ml,(Glas 370 ML),lidl
178,Maribel Blüten Honig cremig,"0,89 €","0,30 €",Preis pro 100 Gramm,(Becher 300 Gramm),lidl
179,Emmi Raclette Classic,"2,29 €","4,58 €",Preis pro 1 KG,(Glas 500 Gramm),lidl
180,Bahlsen Comtess Choco Chips,"2,29 €","4,58 €",Preis pro 1 KG,(Kunststoffschale 500 Gramm),lidl
181,Jacobs Krönung Original,"1,99 €","4,98 €",Preis pro 1 KG,(Packung 400 Gramm),lidl
182,Fin Carre Alpenvollmilch mind. 30% Kakaogehalt,"5,99 €","11,98 €",Preis pro 1 KG,(Packung 500 Gramm),lidl
183,Freeway Orangenlimonade,"0,45 €","0,45 €",Preis pro 100 Gramm,(Tafel 100 Gramm),lidl
184,Chantre Weinbrand 36% Vol.,"0,39 €","0,26 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),lidl
185,Grafenwalder Pils Partydose 4.9% Vol.,"6,99 €","9,99 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),lidl
186,Harvest Basket Backofen Pommes frites lang - dünn - kross,"4,99 €","1,00 €",Preis pro 1 Liter,(Dose 5 L),lidl
187,Cinzano Asti,"1,19 €","1,19 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
188,Vitakrone Kartoffelsalat mit Essig und Öl,"6,29 €","8,39 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),lidl
189,Freeway Apfelschorle Fruchtgehalt: 60 %,"1,69 €","1,69 €",Preis pro 1 KG,(Becher 1000 Gramm),lidl
190,Melitta Bella Crema La Crema,"1,29 €","0,43 €",Preis pro 1 Liter,"(Pack 3 L, 6 x 500 ml)",lidl
191,Crownfield Golden Puffs mit Honig,"12,99 €","12,99 €",Preis pro 1 KG,(Packung 1000 Gramm),lidl
192,Rusti Chips Stapelchips Sour Cream & Onion,"1,89 €","2,52 €",Preis pro 1 KG,(Packung 750 Gramm),lidl
193,Melitta Cafe Auslese,"1,19 €","0,68 €",Preis pro 100 Gramm,(Dose 175 Gramm),lidl
194,Oldenländer Hackfleisch gemischt aus Schwein und Rind,"5,69 €","11,38 €",Preis pro 1 KG,(Vakuum 500 Gramm),lidl
195,Freeway Mixx Max Cola & Orange mit Orangensaftkonzentrat,"1,69 €","7,35 €",Preis pro 1 KG,(Becher 230 Gramm),lidl
196,J.D.Gross Belgische Meeresfrüchte Nuss-Nougat-Pralinen,"0,39 €","0,26 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),lidl
197,Milbona Edamer in Scheiben,"1,99 €","0,80 €",Preis pro 100 Gramm,(Packung 250 Gramm),lidl
198,Milbona Maasdamer Classic in Scheiben,"1,79 €","0,45 €",Preis pro 100 Gramm,(Packung 400 Gramm),lidl
199,"Aperol italienischer Aperitiv Bitter Spirituose, 15 % Vol.","1,49 €","0,50 €",Preis pro 100 Gramm,(Packung 300 Gramm),lidl
200,"Philadelphia Schnittlauch, 12% Fett","9,99 €","14,27 €",Preis pro 1 Liter,(Flasche (Glas) 0.7 L),lidl
201,Dulano Nürnberger Rostbratwurst gebrüht,"1,49 €","0,85 €",Preis pro 100 Gramm,(Packung 175 Gramm),lidl
202,Gebirgsjäger Salami,"2,15 €","0,72 €",Preis pro 100 Gramm,"(Packung 300 Gramm, 2 x 150 g)",lidl
203,Dulano Selection Schwarzwälder Schinken,"1,09 €","0,45 €",Preis pro 100 Gramm,"(XXL Packung 240 Gramm, 40g gratis )",lidl
204,Milbona BIO Emmentaler am Stück,"1,99 €","1,00 €",Preis pro 100 Gramm,(Packung 200 Gramm),lidl
205,Select & Go Bowl Reis mit Seealgen und Thunfisch,"2,49 €","12,45 €",Preis pro 1 KG,(Beutel 200 Gramm),lidl
206,Dulano Rindersaftschinken Steakpfeffer,"1,69 €","7,35 €",Preis pro 1 KG,(Becher 230 Gramm),lidl
207,nautica Heringsfilets in Joghurtsauce,"1,59 €","1,59 €",Preis pro 100 Gramm,(Packung 100 Gramm),lidl
208,chefselect & you Pizzakombi Pizzateig & Tomatensoße,"1,35 €","3,38 €",Preis pro 1 KG,(Schale 400 Gramm),lidl
209,Select & Go Bowl Mexiko mit Hähnchen,"1,59 €","2,65 €",Preis pro 1 KG,(Packung 600 Gramm),lidl
