,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
207,1313,Du darfst leichte Butter 39% Fett,1.29,100 Gramm,Packung 250  Gramm,edeka,0.52,842,1.05,100 Gramm,Packung 250  Gramm,lidl,0.42
208,1329,Hohes C Orange mit Fruchtfleisch 100% Saft,0.95,100 ml,Pet-Flasche 1 L,edeka,0.095,1929,0.88,100 ml,Pet-Flasche 1 L,lidl,0.08800000000000001
209,1335,"Teekanne Harmonie für Körper und Seele Schlank und Fit,  20 x 2 g",2.45,100 Gramm,Packung 40 Gramm,edeka,6.13,2155,1.79,100 Gramm,Packung 40 Gramm,lidl,4.48
210,1339,Jules Mumm Medium halbtrocken,3.59,100 ml,Flasche Glas 0.75 L,edeka,0.479,874,3.69,100 ml,Flasche Glas 0.75 L,lidl,0.49200000000000005
211,1340,"Danone Dany Sahne 4-er Bourbon Vanille, 4 x 115 g",0.88,100 Gramm,Packung 460 Gramm,edeka,0.19,949,1.49,100 Gramm,Packung 460 Gramm,lidl,0.32
212,1344,Kühne würzen + genießen Knoblauch Sauce,0.99,100 ml,Flasche Glas 250 ML,edeka,0.4,2092,0.65,100 Gramm,Beutel 175 Gramm,lidl,0.37
213,1345,Galbani Santa Lucia Mozzarella 45% Fett,0.99,100 Gramm,Beutel 125  Gramm,edeka,0.79,1550,0.99,100 Gramm,Beutel 220 Gramm,lidl,0.45
214,1366,"Arla Esrom Classic Dänischer Schnittkäse in Scheiben, 45 % Fett",1.99,100 Gramm,Packung 175 Gramm,edeka,1.14,2075,1.49,100 Gramm,Packung 175 Gramm,lidl,0.85
215,1370,Geramont Kräuter leicht 16% Fett,2.29,100 Gramm,Packung 200  Gramm,edeka,1.15,1227,2.29,100 Gramm,Packung 200  Gramm,lidl,1.15
216,1371,"Grünländer Chili-Paprika in Scheiben,  48 % Fett",1.99,100 Gramm,"Packung 150 Gramm, 7 Scheiben",edeka,1.33,1552,1.99,100 Gramm,Packung 175 Gramm,lidl,1.14
217,1372,"Philadelphia Schnittlauch, 12% Fett",1.39,100 Gramm,Packung 175 Gramm,edeka,0.79,200,1.49,100 Gramm,Packung 175 Gramm,lidl,0.85
218,1374,Saint Albray mild & würzig 60% Fett,2.49,100 Gramm,Packung 200 Gramm,edeka,1.25,865,2.99,100 Gramm,Vorteilspack 300 Gramm,lidl,1.0
219,1378,Lätta Halbfettmargarine extra fit mit Buttermilch,1.59,100 Gramm,Becher 500  Gramm,edeka,0.318,836,1.59,100 Gramm,Becher 500  Gramm,lidl,0.318
220,1380,Ferrero Kinder Choco Fresh 5 x 21 g,1.59,100 Gramm,"Packung 105 Gramm, 5 Stück",edeka,1.51,1931,0.99,100 ml,Dose 500 ML,lidl,0.198
221,1384,Bifi Original Minisalami 5-er 5 x 25 g,1.99,100 Gramm,Packung 125 Gramm,edeka,1.59,833,1.99,100 Gramm,Packung 125 Gramm,lidl,1.59
222,1389,"Mondamin Grießbrei Klassische Art, für 2 - 3 Portionen",0.99,100 Gramm,Beutel 89 Gramm,edeka,1.11,1561,0.95,100 Gramm,Beutel 89 Gramm,lidl,1.07
223,1399,Landliebe Grieß Pudding Traditionell,0.69,100 Gramm,Becher 150 Gramm,edeka,0.46,916,1.99,100 Gramm,Packung 500 Gramm,lidl,0.4
224,1400,"Fol Epi Hauchfein Classic, 50 % Fett",2.29,100 Gramm,Packung 150 Gramm,edeka,1.53,866,2.29,100 Gramm,Packung 150 Gramm,lidl,1.53
225,1401,Meggle die Kräuter-Butter Original mit frischen Kräutern,1.69,100 Gramm,Rolle 125  Gramm,edeka,1.35,2072,1.11,100 Gramm,Rolle 125  Gramm,lidl,0.89
226,1426,Nestle Smarties Mini,1.89,100 Gramm,Packung 216 Gramm,edeka,0.88,829,1.89,100 Gramm,Packung 216 Gramm,lidl,0.88
227,1428,Leibniz Zoo,1.49,100 Gramm,Packung 125 Gramm,edeka,1.19,1909,0.88,100 Gramm,"Bonuspack 150 Gramm, + 20 %",lidl,0.59
