,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
96,4091,Knack & Back 8 Knoblauch Ecken,2.15,100 Gramm,Packung 340 Gramm,kaufland,0.632,577,2.29,100 Gramm,Packung 340 Gramm,aldi-sued,0.674
97,4236,Bio Zitronen,1.89,100 Gramm,Netz 500 Gramm,kaufland,0.37799999999999995,2045,0.49,100 Gramm,Netz 500 Gramm,aldi-sued,0.098
98,4237,Weißkohl frisch,0.99,Preis pro Stück, 1 Stück,kaufland,0.99,2078,0.39,Preis pro Stück, 1 Stück,aldi-sued,0.39
99,4240,Heidelbeeren frisch,1.75,100 Gramm,Packung 125 Gramm,kaufland,1.4,2072,0.83,100 Gramm,Packung 125 Gramm,aldi-sued,0.66
100,4241,Schnittlauch im Topf,1.19,Preis pro Stück, 1 Stück,kaufland,1.19,2019,0.79,Preis pro Stück, 1 Stück,aldi-sued,0.79
101,4242,Rhabarber frisch,1.79,100 Gramm, 1 KG,kaufland,0.179,2068,1.45,100 Gramm, 1 KG,aldi-sued,0.145
102,4245,Biskin Gold Pflanzenfett,2.79,100 Gramm,Stange 1000 Gramm,kaufland,0.27899999999999997,1401,0.99,100 Gramm,Packung 250 Gramm,aldi-sued,0.4
103,4246,Rucola frisch,0.89,100 Gramm,Schale 125 Gramm,kaufland,0.71,2055,0.69,100 Gramm,Schale 150 Gramm,aldi-sued,0.46
104,4265,Tante Fanny Frische Flammkuchenböden,2.99,100 Gramm,Packung 340 Gramm,kaufland,0.88,1399,1.49,100 Gramm,Packung 100 Gramm,aldi-sued,1.49
105,4388,Osborne Veterano,11.99,100 ml,Flasche Glas 0.7 L,kaufland,1.713,573,11.99,100 ml,Flasche Glas 0.7 L,aldi-sued,1.713
106,4400,Laschinger Sockeye Wildlachs in Scheiben,3.59,100 Gramm,Packung 150 Gramm,kaufland,2.39,522,4.59,100 Gramm,Packung 150 Gramm,aldi-sued,3.06
107,4532,Galia Melonen Kl. 1,1.49,100 Gramm,Schale 100 Gramm,kaufland,1.49,2077,0.89,Preis pro Stück, 1 Stück,aldi-sued,0.89
108,4534,Physalis,0.99,100 Gramm,Schale 250 Gramm,kaufland,0.4,2074,0.59,100 Gramm,Schale 100 Gramm,aldi-sued,0.59
109,4536,Dattel Cherrytomaten,0.79,100 Gramm,Packung 100 Gramm,kaufland,0.79,2067,0.66,100 Gramm,Schale 250 Gramm,aldi-sued,0.26
110,4539,Basilikum im Topf,1.09,100 ml,Flasche Kunststoff 1.5 L,kaufland,0.073,2018,0.79,Preis pro Stück, 1 Stück,aldi-sued,0.79
111,4689,Eisbergsalat,2.15,100 Gramm,Netz 500 Gramm,kaufland,0.43,2070,0.35,Preis pro Stück, 1 Stück,aldi-sued,0.35
112,4691,Paprika Mix frisch,1.49,Preis pro Stück,Packung 3 Stück,kaufland,0.5,2041,0.99,100 Gramm,"Folie 500 Gramm, Spanien Kl. 1",aldi-sued,0.198
113,4692,Salatherzen frisch Mini Romana,1.95,100 Gramm,Becher 300 Gramm,kaufland,0.65,2084,1.59,100 Gramm,Packung 185 Gramm,aldi-sued,0.86
114,4736,Sprehe Deutsches Hähnchen mit Innereien,1.49,100 ml,Getränkekarton 2 L,kaufland,0.075,1390,2.99,100 Gramm,Folie 1200 Gramm,aldi-sued,0.24900000000000005
115,4737,Pfanner Der Gelbe Tee,1.79,100 Gramm,Packung 500 Gramm,kaufland,0.358,2035,0.99,100 ml,Getränkekarton 2 L,aldi-sued,0.05
116,4925,Gerolsteiner Sprudel Medium,6.48,100 ml,"Kasten 12 L, 12 x 1 L",kaufland,0.054000000000000006,2015,0.79,100 ml,"Pet-Flasche 1,5 L 	",aldi-sued,0.053000000000000005
117,5067,Osborne Carlos I 40 % Vol.,22.99,100 ml,Flasche Glas 700 ML,kaufland,3.2840000000000003,1082,1.79,100 Gramm,Packung 250 Gramm,aldi-sued,0.72
118,5241,Pril Spülmittel Kraftgel,1.75,100 ml,Flasche Kunststoff 600 ML,kaufland,0.292,2088,1.35,100 ml,Flasche 500ml,aldi-sued,0.27
119,5281,Zwetschgen frisch,1.49,100 Gramm, 1 KG,kaufland,0.149,2062,0.75,100 Gramm, 1 KG,aldi-sued,0.075
120,5283,Pfirsich,1.99,100 Gramm,Packung 1 KG,kaufland,0.19899999999999998,2048,0.85,100 Gramm,Packung 1 KG,aldi-sued,0.08499999999999999
121,5436,Champignons braun frisch,1.75,100 Gramm,"Packung 400gr, aus Polen",kaufland,0.43799999999999994,957,3.99,100 Gramm,Packung 240 Gramm,aldi-sued,1.66
122,5558,Bio Bananen,1.79,100 Gramm,Folie 1 KG,kaufland,0.179,2043,1.19,100 Gramm,Folie 1 KG,aldi-sued,0.11900000000000001
123,5881,Honigmelone gelb,2.99,Preis pro Stück, 1 Stück,kaufland,2.99,2052,0.89,Preis pro Stück, 1 Stück,aldi-sued,0.89
124,5883,Chicoree frisch,1.35,100 Gramm, 500 Gramm,kaufland,0.27,2053,0.69,100 Gramm, 500 Gramm,aldi-sued,0.13799999999999998
125,5911,Erdbeeren frisch,14.99,100 ml,Flasche Glas 0.7 L,kaufland,2.141,2047,1.11,100 Gramm,Schale 500 Gramm,aldi-sued,0.22200000000000006
126,6341,Funny Frisch Chipsfrisch Sour Cream & Wild Onion,1.19,100 Gramm,Beutel 175  Gramm,kaufland,0.68,2087,0.99,100 Gramm,Beutel 175  Gramm,aldi-sued,0.57
127,7248,Trentin Grana Padano 32% Fett,2.99,100 Gramm,Vakuum 200 Gramm,kaufland,1.5,3559,3.59,100 Gramm,Vakuum 200 Gramm,aldi-sued,1.8
128,7382,Kölner Gelierzucker 2:1,0.59,100 Gramm,Packung 500 Gramm,kaufland,0.11800000000000001,3531,0.79,100 Gramm,Packung 500 Gramm,aldi-sued,0.158
129,7702,Blend-a-med Zahncreme Classic,1.9,100 ml,"Doppelpackung 150 ML, 2 x 75 ml",kaufland,1.27,3533,1.55,100 ml,XXL Tube 125 ML,aldi-sued,1.24
130,7868,Blutorangen frisch,2.29,100 Gramm,Netz 1.5 KG,kaufland,0.153,3575,0.69,100 Gramm,Netz 1 KG,aldi-sued,0.06899999999999999
