,Name,Price,Price per,Unit,Packet Size,Supermarket
0,Ja! Briespitze 60% Fett,"1,19 €","0,60 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
1,REWE Beste Wahl Brie 45% Fett,"0,69 €","0,69 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
2,REWE Beste Wahl Ziegenfrischkäse Mousse 73%,"1,99 €","1,59 €",Preis pro 100 Gramm,(Becher 125 Gramm),rewe
3,Rewe Brie 45% Fett,"0,79 €","0,79 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
4,Nutella,"3,79 €","5,05 €",Preis pro 1 KG,(Glas 750 Gramm),rewe
5,Coca Cola,"0,99 €","0,66 €",Preis pro 1 Liter,(Pet-Flasche 1.5 L),rewe
6,ja! Balkan-Käse 45% Fett,"1,09 €","4,36 €",Preis pro 1 KG,(Packung 250 Gramm),rewe
7,"Ja! Pizza Margherita, 3 x 300 g","1,99 €","0,22 €",Preis pro 100 Gramm,(Packung 900 Gramm),rewe
8,"Ja! Schokotrunk 3,5% Fett","0,49 €","0,98 €",Preis pro 1 Liter,(Getränkekarton  0.5 L),rewe
9,ja! Delikatess Leberwurst fein,"0,99 €","0,57 €",Preis pro 100 Gramm,(Dose 175 Gramm),rewe
10,ja! Orangensaft aus Orangensaftkonzentrt,"0,95 €","0,95 €",Preis pro 1 Liter,(Flasche 1 Liter),rewe
11,Küstenland Die Frische Sahnige,"1,49 €","0,60 €",Preis pro 100 Gramm,(Becher 250 Gramm),rewe
12,Becel Gold 70 % Fett,"1,49 €","0,60 €",Preis pro 100 Gramm,(Becher 250 Gramm),rewe
13,Oettinger Original Pils,"6,99 €","0,70 €",Preis pro 1 Liter,(Kasten 10 L),rewe
14,Iglo Fischstäbchen,"1,77 €","3,93 €",Preis pro 1 KG,"(15er, Packung 450 Gramm)",rewe
15,Merl Zarte Heringsfilets in Sahnesauce,"3,39 €","6,78 €",Preis pro 1 KG,(Becher 500 Gramm),rewe
16,Ja! Nuss-Nougat-Creme,"1,29 €","3,23 €",Preis pro 1 KG,(Glas 400 Gramm),rewe
17,Ja! Sonnenblumen Margarine,"0,79 €","1,58 €",Preis pro 1 KG,(Becher 500 Gramm),rewe
18,"Ja! Käseaufschnitt Edamer, Tilsiter und Emmentaler","1,39 €","0,56 €",Preis pro 100 Gramm,(Packung 250 Gramm),rewe
19,Ja!  Geflügelfleischwurst,"1,49 €","3,73 €",Preis pro 1 KG,(Vakuum 400 Gramm),rewe
20,Clausthaler Classic,"3,79 €","1,91 €",Preis pro 1 Liter,(Pack 1.98 L),rewe
21,ja! Tomatencreme Suppe,"0,79 €","1,98 €",Preis pro 1 Liter,(Dose 400 ML),rewe
22,Oryza  Himalaya Basmati Reis lose,"2,89 €","5,78 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
23,ja! Alpenvollmilch Schokolade,"0,49 €","0,49 €",Preis pro 100 Gramm,(),rewe
24,Ja! Wildlachsfilets,"2,79 €","1,12 €",Preis pro 100 Gramm,(Packung 250 Gramm),rewe
25,Ja! Sahne Heringsfilets nach Hausfrauen Art,"1,35 €","3,38 €",Preis pro 1 KG,(Becher 400 Gramm),rewe
26,Ja! Mozzarella 45% Fett,"0,69 €","0,55 €",Preis pro 100 Gramm,(Packung 125 Gramm),rewe
27,"Ja! H fettarme Milch 1,5% Fett","0,65 €","0,65 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
28,Ja! Langkorn-Spitzenreis 4 x 125 g - im Kochbeutel,"0,59 €","1,18 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
29,Ja! Bayerischer Leberkäse,"2,39 €","5,98 €",Preis pro 1 KG,(Vakuum 400 Gramm),rewe
30,Ja!  Wiener Würstchen,"2,79 €","6,98 €",Preis pro 1 KG,(Packung 400 Gramm),rewe
31,REWE Beste Wahl Pfannengyros,"2,99 €","5,98 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
32,Ja!  Baguette Brötchen 6 Stück,"0,39 €","0,13 €",Preis pro 100 Gramm,(Beutel 300 Gramm),rewe
33,ja! Lasagne Bolognese,"2,99 €","2,99 €",Preis pro 1 KG,(Packung 1 KG),rewe
34,ja! Paniermehl,"0,79 €","0,79 €",Preis pro 1 KG,(Packung 1000 Gramm),rewe
35,Lätta Halbfettmargarine Original,"0,99 €","1,98 €",Preis pro 1 KG,(Becher 500  Gramm),rewe
36,Meica Curry King,"1,69 €","0,77 €",Preis pro 100 Gramm,(Packung 220 Gramm),rewe
37,Meica Bratmaxe,"3,59 €","1,15 €",Preis pro 100 Gramm,(Packung 313 Gramm),rewe
38,"Iglo Filegro Backfisch Traditioneller Ofen-Backfisch, 2 Stück","1,88 €","0,78 €",Preis pro 100 Gramm,(Packung 240 Gramm),rewe
39,ja! Festtagssuppe mit Fleischklößchen und Eierstich,"0,49 €","0,49 €",Preis pro 100 Gramm,(Tafel 100 Gramm),rewe
40,ja! Alpenvollmilch Nuss Schokolade,"1,79 €","0,72 €",Preis pro 100 Gramm,(Packung 250 Gramm),rewe
41,ja! Schinkenwürfel 2 x 125 g,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),rewe
42,Ja! Mini Zimtos,"0,95 €","0,30 €",Preis pro 100 ml,(Dose 314 ML),rewe
43,Ja! Mandarin - Orangen leicht gezuckert,"2,59 €","0,86 €",Preis pro 100 Gramm,"(Packung 300  Gramm, 24 Stück)",rewe
44,"Ja! Rahm Camembert oval, 60% Fett","1,19 €","0,60 €",Preis pro 100 Gramm,(Packung 200  Gramm),rewe
45,Ja! Frischkäse Natur,"0,99 €","0,33 €",Preis pro 100 Gramm,(Packung 300 Gramm),rewe
46,Ja!  Edelsalami am Stück,"3,30 €","6,60 €",Preis pro 1 KG,(Vakuum 500 Gramm),rewe
47,Ja! Speisequark Magerstufe,"0,69 €","1,38 €",Preis pro 1 KG,(Becher 500  Gramm),rewe
48,Ja!  Fischstäbchen,"1,99 €","4,42 €",Preis pro 1 KG,(Packung 450 Gramm),rewe
49,"Ja! Frische fettarme Milch traditionell hergestellt, 1,5% Fett","0,65 €","0,65 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
50,Ja!  Kroketten tiefgefroren,"1,19 €","1,59 €",Preis pro 1 KG,(Beutel 750 Gramm),rewe
51,ja! Original Nürnberger Rostbratwürste,"2,49 €","0,83 €",Preis pro 100 Gramm,(Packung 300 Gramm),rewe
52,Ja! Konfitüre extra Erdbeer,"0,99 €","0,22 €",Preis pro 100 Gramm,(Glas 450 Gramm),rewe
53,Ja!  Mini Salami 2 x  25 g,"1,11 €","1,11 €",Preis pro 100 Gramm,(Packung 4 x 25 Gramm),rewe
54,Ja! Streichgut ungesalzen Butter mit Rapsöl,"1,39 €","0,56 €",Preis pro 100 Gramm,(Packung 250 Gramm),rewe
55,ja! Geflügel Wiener,"1,87 €","0,62 €",Preis pro 100 Gramm,(Packung 300 Gramm),rewe
56,"Ja! Heringsfilets geteilt, in Tomatensauce","0,79 €","0,40 €",Preis pro 100 Gramm,(Dose 200 Gramm),rewe
57,Ja! Pflaumenmus,"0,99 €","0,22 €",Preis pro 100 Gramm,(Glas 450 Gramm),rewe
58,Weideglück Sahne-Joghurt nach griechischer Art,"1,59 €","0,16 €",Preis pro 100 Gramm,(Becher 1000 Gramm),rewe
59,ja! Bauernbrot geschnitten,"0,69 €","1,38 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
60,Rewe Beste Wahl Sprühsahne 35% Fett,"1,59 €","0,64 €",Preis pro 100 ml,(Sprühflasche 250 ML),rewe
61,Ja! Spaghetti Italienische Art,"0,75 €","0,19 €",Preis pro 100 Gramm,(Packung 397 Gramm),rewe
62,ja! Chicken Nuggets,"2,49 €","4,98 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
63,Ja! Pflanzen Margarine,"0,75 €","1,50 €",Preis pro 1 KG,(Becher 500 Gramm),rewe
64,Sylter Salatfrische Dressing,"1,29 €","0,52 €",Preis pro 100 ml,(Flasche (Glas) 250 ML),rewe
65,ja! Gelierzucker 2 : 1,"0,55 €","1,10 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
66,ja! Zarte Würstchen,"1,09 €","0,55 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
67,ja! Frische Eierspätzle,"0,99 €","1,98 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
68,Danone Actimel Classic,"1,99 €","2,49 €",Preis pro 1 KG,(Packung 800 Gramm),rewe
69,Vinzenzmurr Saure Lunge,"3,29 €","4,11 €",Preis pro 1 Liter,(Dose 800 ML),rewe
70,Iglo Schlemmer-Filet Classic a la Bordelaise,"1,79 €","4,71 €",Preis pro 1 KG,(Packung 380 Gramm),rewe
71,ja! Rostbratwurst,"2,59 €","4,80 €",Preis pro 1 KG,(Vakuum 540 Gramm),rewe
72,Ja! Spaghetti mit Käse Sauce,"0,75 €","0,24 €",Preis pro 100 Gramm,(Packung 315 Gramm),rewe
73,ja! Hähnchenbrust Filetsteaks,"2,99 €","7,48 €",Preis pro 1 KG,(Packung 400 Gramm),rewe
74,Ja! Branntweinessig hell,"0,39 €","0,39 €",Preis pro 1 Liter,(Flasche (Glas) 1 L),rewe
75,Ja! Magermilch Joghurt mild natur,"0,18 €","1,20 €",Preis pro 1 KG,(Becher 150 Gramm),rewe
76,Ja! Tomaten Ketchup,"0,79 €","1,58 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),rewe
77,ja! Remoulade mit 65% Rapsöl,"0,95 €","0,19 €",Preis pro 100 ml,(Flasche (Kunststoff) 500 ML),rewe
78,Ja!  Backofen Pommes Frites,"0,79 €","0,79 €",Preis pro 1 KG,(Beutel 1000 Gramm),rewe
79,Ja! Salami in Scheiben,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
80,Ja! Rheinische Schinkenwurst in Scheiben,"0,99 €","0,50 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
81,"Ja! Delikatess Putenbrust gegart mit feiner Rauchnote, in Scheiben","0,95 €","0,95 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
82,Ja! Cervelatwurst in Scheiben,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
83,"ja! Delikatess Kochschinken geschnitten, in Scheiben","1,39 €","0,70 €",Preis pro 100 Gramm,(Vakuum 200 Gramm),rewe
84,Ja!  Fleischwurst im Ring,"2,79 €","4,29 €",Preis pro 1 KG,(Vakuum 650 Gramm),rewe
85,Ja! Doppelkeks,"0,99 €","0,20 €",Preis pro 100 Gramm,(Rolle 500  Gramm),rewe
86,ja! Feine Eierplätzchen,"1,19 €","0,30 €",Preis pro 100 Gramm,(),rewe
87,"Ja!  H-Vollmilch 3,5% Fett","0,73 €","0,73 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
88,Ja! Feine Salzstangen,"0,39 €","0,16 €",Preis pro 100 Gramm,(Beutel 250  Gramm),rewe
89,Ja! Schmand 24% Fett,"0,53 €","0,27 €",Preis pro 100 Gramm,(Becher 200  Gramm),rewe
90,Ja! Erdnussflips,"0,69 €","0,35 €",Preis pro 100 Gramm,(Beutel 200  Gramm),rewe
91,Ja! Frischkäse mit Kräutern,"0,99 €","0,33 €",Preis pro 100 Gramm,(Packung 300 Gramm),rewe
92,Zentis Nusspli Nuss Nougat Creme,"1,11 €","2,78 €",Preis pro 1 KG,(Becher 400 Gramm),rewe
93,"REWE frei von H Vollmilch 3,5% Fett","1,09 €","1,09 €",Preis pro 1 Liter,(Getränkekarton 1000 ML),rewe
94,"Rewe Bio Fettarme H Milch 1,5% Fett","0,99 €","0,99 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
95,W. Brandenburg Peitschen,"1,99 €","1,99 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
96,ja! Cornichons,"1,19 €","0,17 €",Preis pro 100 ml,(Glas 720 ML),rewe
97,ja! Roggenvollkornbrot geschnitten,"0,79 €","1,58 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
98,"Ja! Süßstoff Tabletten, 1200 Stück","0,85 €","0,07 €",Preis pro 100 Stück,(Dose 1200 Stück),rewe
99,Ja! Bierschinken in Scheiben,"1,39 €","0,70 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
100,"Ja! Gouda Holland mittelalt in Scheiben, 48% Fett","1,89 €","0,63 €",Preis pro 100 Gramm,(Packung 300  Gramm),rewe
101,Dr. Oetker Die Ofenfrische Pizza Speciale,"2,49 €","0,61 €",Preis pro 100 Gramm,(Packung 405 Gramm),rewe
102,Notos Schafskäse min. 50% Fett i. Tr.,"0,99 €","0,99 €",Preis pro 100 Gramm,(Tafel 100 Gramm),rewe
103,Rewe Deutsches Corned Beef 2% Fett,"1,19 €","1,19 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
104,ja! Rotkohl tafelfertig,"0,55 €","0,76 €",Preis pro 1 KG,(Glas 720 Gramm),rewe
105,ja! 10 frische Eier aus Bodenhaltung Klasse M-L,"1,29 €","0,13 €",Preis pro Stück,(Packung 10 Stück),rewe
106,Hela Curry Gewürz Ketchup delikat,"1,79 €","2,24 €",Preis pro 1 Liter,(Flasche (Kunststoff) 800 ML),rewe
107,Bonta Divina Tiramisu,"3,33 €","0,67 €",Preis pro 100 Gramm,(Packung 500 Gramm),rewe
108,Ja! Geflügel Mortadella,"0,89 €","0,45 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
109,Coca Cola Zero,"1,65 €","0,83 €",Preis pro 1 Liter,(Pet-Flasche 2 L),rewe
110,ja! Gemelli,"0,45 €","0,90 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
111,Ja! Früchte Müsli,"1,59 €","1,59 €",Preis pro 1 KG,(Beutel 1000 Gramm),rewe
112,Ja! Nougat Bits,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),rewe
113,ja! Distelöl,"1,99 €","2,65 €",Preis pro 1 Liter,(Flasche (Kunststoff) 750 ML),rewe
114,Ja! Baguette mit Kräuterbutter und Knoblauch,"0,59 €","0,34 €",Preis pro 100 Gramm,(Packung 175 Gramm),rewe
115,ja! Edelrahm Trauben-Nuss Schokolade,"1,39 €","0,70 €",Preis pro 100 Gramm,(Tafel 200 Gramm),rewe
116,Händlmaiers Hausmachersenf Süßer,"1,79 €","0,53 €",Preis pro 100 ml,(Glas 335 ML),rewe
117,Ja! Markenbutter mild gesäuert,"1,39 €","0,56 €",Preis pro 100 Gramm,(Packung 250  Gramm),rewe
118,Ja!  Krautsalat mit Paprika,"1,49 €","1,49 €",Preis pro 1 KG,(Becher 1000 Gramm),rewe
119,Ja! Tomaten Ketchup,"0,55 €","1,22 €",Preis pro 1 Liter,(Flasche (Glas) 450 ML),rewe
120,Ja! Körniger Frischkäse 20% Fett,"0,59 €","0,30 €",Preis pro 100 Gramm,(Becher 200  Gramm),rewe
121,Ja! Speisequark 40 % Fett,"0,49 €","0,20 €",Preis pro 100 Gramm,(Becher 250  Gramm),rewe
122,Ja!  Salat Mayonnaise 50% Fett,"0,79 €","1,58 €",Preis pro 1 Liter,(Glas 500 ML),rewe
123,Ja! Reine Buttermilch,"0,39 €","0,78 €",Preis pro 1 KG,(Becher 500 Gramm),rewe
124,"Ja! Kondensmilch 7,5% Fett","0,56 €","0,16 €",Preis pro 100 Gramm,(Packung 340 Gramm),rewe
125,Ja! Teilentrahmte Kondensmilch 4% Fett,"0,50 €","0,15 €",Preis pro 100 Gramm,(Packung 340  Gramm),rewe
126,"ja! Bockwürstchen in Zarter Eigenhaut, 8 Stück","1,99 €","3,72 €",Preis pro 1 KG,(Glas 535 Gramm),rewe
127,Dr. Oetker Rote Grütze herrlich fruchtig,"2,29 €","4,58 €",Preis pro 1 KG,(Becher 500 Gramm),rewe
128,Ja! Sonnenblumenöl,"0,99 €","0,99 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1000  ML),rewe
129,Schöfferhofer Grapefruit,"3,49 €","1,76 €",Preis pro 1 Liter,(Pack 1.98 L),rewe
130,Ja! Schmelzkäsezubereitung Sahne,"0,99 €","0,50 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
131,ja! Natives Olivenöl Extra,"3,59 €","4,79 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),rewe
132,"ja! Schwarzwälder Schinken geschnitten, in Scheiben","1,99 €","1,00 €",Preis pro 100 Gramm,(Vakuum 200 Gramm),rewe
133,ja! Reines Rapsöl,"0,99 €","0,99 €",Preis pro 1 Liter,(Flasche (Kunststoff) 1 L),rewe
134,Ja! H-Schlagsahne 30 % Fett,"0,63 €","0,32 €",Preis pro 100 Gramm,(Getränkekarton 200  Gramm),rewe
135,Ja! Konfitüre extra Aprikosen,"0,99 €","0,22 €",Preis pro 100 Gramm,(Glas 450 Gramm),rewe
136,"Ja! fettarmer Joghurt mild 1,5% Fett","0,49 €","0,98 €",Preis pro 1 KG,(Becher 500 Gramm),rewe
137,Ja! Speisequark 20% Fett,"0,49 €","0,20 €",Preis pro 100 Gramm,(Becher 250  Gramm),rewe
138,"Ja!  Frische Vollmilch 3,5% Fett","0,73 €","0,73 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
139,Ja! Saure Sahne 10 % Fett,"0,39 €","0,20 €",Preis pro 100 Gramm,(Becher 200  Gramm),rewe
140,"ja! Joghurt Kirsche, 1,8 % Fett","0,99 €","0,99 €",Preis pro 1 Liter,(Getränkekarton 1000 ML),rewe
141,"Rewe Joghurt Mild Apfel Granatapfel, 3,5 % Fett","1,29 €","1,72 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),rewe
142,"REWE frei von Fettarme H Milch Laktosefrei  1,5%","1,35 €","3,38 €",Preis pro 1 KG,(Becher 400 Gramm),rewe
143,Thomy Sonnenblumenöl,"0,99 €","0,20 €",Preis pro 100 ml,(Flasche (Glas) 500 ML),rewe
144,Ja! Dill Sahne Heringsfilets,"2,39 €","2,39 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
145,ja! Dressing Sylter Art,"1,29 €","3,23 €",Preis pro 1 KG,(Packung 400 Gramm),rewe
146,Ja! Butter Toastbrot geschnitten,"0,69 €","1,38 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
147,Ja! Delikatess Fleischsalat,"0,99 €","0,25 €",Preis pro 100 Gramm,(Becher 400 Gramm),rewe
148,ja! Sahne Kefir Heidelbeere,"0,45 €","0,18 €",Preis pro 100 Gramm,(Becher 250 Gramm),rewe
149,Ja! Butterkäse,"1,99 €","0,50 €",Preis pro 100 Gramm,(Packung 400 Gramm),rewe
150,REWE Beste Wahl Creme Fraiche 30 % Fett,"0,59 €","0,30 €",Preis pro 100 Gramm,(Becher 200 Gramm),rewe
151,"Rewe Bio Frische Vollmilch 3,8% Fett","1,09 €","1,09 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
152,ja Mini Brezeln,"0,59 €","0,24 €",Preis pro 100 Gramm,(Beutel 250 Gramm),rewe
153,"Ja! Deutscher Gouda jung in Scheiben,  48 % Fett","1,99 €","0,50 €",Preis pro 100 Gramm,(Packung 400 Gramm),rewe
154,Ja! Milchreis,"0,59 €","1,18 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
155,ja! Delikatess Bacon in Scheiben,"1,19 €","1,19 €",Preis pro 100 Gramm,(Folie 100 Gramm),rewe
156,Tillmans Kebab aus Rindfleisch - tiefgefroren,"2,89 €","7,23 €",Preis pro 1 KG,(Packung 400 Gramm),rewe
157,Kölln Blütenzarte Köllnflocken,"1,29 €","2,58 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
158,Gervais Hüttenkäse Original,"1,29 €","0,65 €",Preis pro 100 Gramm,(Becher 200 Gramm),rewe
159,Milka Alpenmilch Schokolade,"1,69 €","0,56 €",Preis pro 100 Gramm,(Tafel 300 Gramm),rewe
160,Rewe Bio Dinkel Flakes,"3,19 €","6,38 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
161,ja! Linsen Eintopf,"0,99 €","1,24 €",Preis pro 1 KG,(Dose 800 Gramm),rewe
162,Kerrygold Original Irische Butter mildgesäuert,"2,49 €","1,00 €",Preis pro 100 Gramm,(Packung 250  Gramm),rewe
163,Rama Margarine Classic,"0,99 €","1,98 €",Preis pro 1 KG,(Becher 500  Gramm),rewe
164,Zimmermann Münchner Weißwürste,"2,29 €","0,76 €",Preis pro 100 Gramm,"(Packung 300 Gramm, 5 x 60g)",rewe
165,Barilla Spaghetti No.5,"0,69 €","1,38 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
166,Ja! Ananas Stücke leicht gezuckert,"0,79 €","1,36 €",Preis pro 1 Liter,(Dose 580 ML),rewe
167,Followfish Bio-Lachs,"4,99 €","2,50 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
168,ja! Frische Bratwürste grobe roh,"1,99 €","4,98 €",Preis pro 1 KG,(Packung 400 Gramm),rewe
169,Ja! Konfitüre extra Sauerkirsch,"0,99 €","0,22 €",Preis pro 100 Gramm,(Glas 450 Gramm),rewe
170,Ja! Ganze Haselnüsse,"2,19 €","1,10 €",Preis pro 100 Gramm,(),rewe
171,ja! Spaghetti,"0,39 €","0,78 €",Preis pro 1 KG,(Beutel 500 Gramm),rewe
172,TopMare Premium Räucherlachs in Scheiben,"3,29 €","1,65 €",Preis pro 100 Gramm,(Vakuum 200 Gramm),rewe
173,ja! 4 Westfälische Mettenden,"2,09 €","0,70 €",Preis pro 100 Gramm,(Vakuum 300 Gramm),rewe
174,Brändle vita Rapsöl mit omega 3 Fettsäuren,"2,59 €","3,45 €",Preis pro 1 Liter,(Flasche (Glas) 0.75 L),rewe
175,Meica Eisbeinfleisch in Aspik,"2,49 €","1,25 €",Preis pro 100 Gramm,(Dose 200 Gramm),rewe
176,Oettinger Original Export,"5,69 €","0,57 €",Preis pro 1 Liter,(Kasten 10 L),rewe
177,"Salakis Schafskäse Natur, 50 % Fett","1,69 €","0,85 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
178,"Müller Müllermilch Schoko, 1,5 % Fett","0,66 €","1,65 €",Preis pro 1 KG,(Flasche (Kunststoff) 400 Gramm),rewe
179,Tillmans Best Burger vom Rind - 5 Stück,"3,33 €","6,66 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
180,Miracoli Spaghetti Klassiker mit Tomatensauce,"25,14 €","5,59 €",Preis pro 1 Liter,"(Karton 6 x 0,75L)",rewe
181,Rotkäppchen Sekt Alkoholfrei,"0,99 €","2,20 €",Preis pro 1 KG,"(Packung 450 Gramm, 9 Stück)",rewe
182,Coppenrath & Wiese Unsere Goldstücke Weizenbrötchen,"0,79 €","0,79 €",Preis pro 1 Liter,(Getränkekarton 1 L),rewe
183,"Rewe entrahmte H-Milch höchstens 0,3% Fett","0,99 €","1,98 €",Preis pro 1 Liter,(Flasche (Glas) 500 ML),rewe
184,ja! Aceto Balsamico Di Modena,"1,39 €","0,70 €",Preis pro 100 Gramm,(Tafel 200 Gramm),rewe
185,ja! Schokolade Edel Rahm Mandel,"1,99 €","2,65 €",Preis pro 1 KG,(Packung 750 Gramm),rewe
186,Ja! Honey Wheat,"0,25 €","0,13 €",Preis pro 100 Gramm,(Becher 200 Gramm),rewe
187,ja! Schoko Dessert mit Sahne Schokolade,"1,71 €","1,14 €",Preis pro 100 Gramm,(Packung 150 Gramm),rewe
188,"ja! Delikatess Leichtschinken mild geräuchert, geschnitten","0,69 €","1,15 €",Preis pro 1 KG,(Multipackung 600 Gramm),rewe
189,"Ja! Vollmilch Joghurt 4 x 150 g,  3,5 % Fett","1,00 €","0,40 €",Preis pro 100 Gramm,(Packung 250 Gramm),rewe
190,Krone Bismarckheringe in würziger Marinade,"1,79 €","3,58 €",Preis pro 1 KG,(Glas 500 Gramm),rewe
191,Bihophar  WabenQuell Gebirgs-Blüten-Honig cremig,"3,99 €","7,98 €",Preis pro 1 KG,(Glas 500 Gramm),rewe
192,Grafschafter Goldsaft Zuckerrübensirup,"1,89 €","3,78 €",Preis pro 1 KG,(Dosierflasche 500 Gramm),rewe
193,San Pellegrino Mineralwasser,"5,94 €","0,99 €",Preis pro 1 Liter,(Pack 6 x 1L),rewe
194,Berchtesgadener Land Bergbauern Butter Gesamtfettgehalt: 82% Fett,"2,79 €","1,12 €",Preis pro 100 Gramm,(Packung 250 Gramm),rewe
195,Ja! American Sandwich Toast geschnitten,"0,89 €","1,19 €",Preis pro 1 KG,(Beutel 750 Gramm),rewe
196,ja! Delikatess Lachsschinken in Scheiben,"1,13 €","1,13 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
197,Ja! Butterkekse,"0,99 €","0,25 €",Preis pro 100 Gramm,(Packung 400 Gramm),rewe
198,ja! Schokotatzen,"0,99 €","0,40 €",Preis pro 100 Gramm,(Beutel 250 Gramm),rewe
199,Ja! Parboiled Langkorn Spitzenreis lose,"0,99 €","0,99 €",Preis pro 1 KG,(Packung 1000 Gramm),rewe
200,Ja! Gemahlener Röstkaffee kräftig,"2,79 €","5,58 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
201,Frosta Tagliatelle Wildlachs,"2,49 €","4,98 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
202,Ja! Schmelzkäse Scheiben Toast,"0,99 €","0,40 €",Preis pro 100 Gramm,(Packung 250  Gramm),rewe
203,Ja! Schmelzkäse Scheiben Allgäuer,"0,99 €","0,40 €",Preis pro 100 Gramm,(Packung 250  Gramm),rewe
204,Ja! Haferflocken zart,"0,49 €","0,98 €",Preis pro 1 KG,(Packung 500 Gramm),rewe
205,ja! Chicken Wings BBQ,"2,99 €","3,99 €",Preis pro 1 KG,(Beutel 750 Gramm),rewe
206,Ja! Mini Wiener,"1,99 €","0,62 €",Preis pro 100 Gramm,(Doppelpackung 320 Gramm),rewe
207,REWE Beste Wahl Rostbratwurst grob,"2,59 €","7,40 €",Preis pro 1 KG,(Packung 350 Gramm),rewe
208,ja! Sardinen mit Haut und mit Gräten in Sonnenblumenöl,"0,79 €","0,63 €",Preis pro 100 Gramm,(Packung 125 Gramm),rewe
209,Ja! Tomaten Ketchup,"0,79 €","1,58 €",Preis pro 1 Liter,(Flasche (Kunststoff) 500 ML),rewe
210,Ja! Prinzessbohnen,"1,59 €","2,12 €",Preis pro 1 KG,(Beutel 750 Gramm),rewe
211,ja! Räucherlachs,"4,29 €","2,15 €",Preis pro 100 Gramm,(Packung 200 Gramm),rewe
212,"Ja! Recycling Toilettenpapier 3-lagig, 8 x 200 Blatt","1,95 €","1,22 €",Preis pro 1000 Blatt,(Packung 1600 Blatt),rewe
213,Ja! Kartoffel Snacks Paprika Würzung,"0,75 €","0,75 €",Preis pro 100 Gramm,(Packung 100 Gramm),rewe
214,Ovomaltine Crunchy Cream,"3,49 €","0,87 €",Preis pro 100 Gramm,(Glas 400 Gramm),rewe
215,Freixenet Legero alkoholfrei,"5,99 €","7,99 €",Preis pro 1 Liter,(Flasche (Glas) 750 ML),rewe
216,Punica Classics Nektar Multivitamin 17+4,"0,99 €","0,66 €",Preis pro 1 Liter,(Pet-Flasche 1500 ML),rewe
217,"Old Amsterdam Gouda alt Holländischer Schnittkäse Alt, in Scheiben,  48 % Fett","2,29 €","1,83 €",Preis pro 100 Gramm,(Packung 125 Gramm),rewe
218,Krüger Family Cappuccino White,"3,29 €","6,58 €",Preis pro 1 KG,(Nachfüllbeutel 500 Gramm),rewe
219,Dr. Oetker Ristorante Pizza 4 Jahreszeiten Quattro Stagioni,"2,69 €","7,27 €",Preis pro 1 KG,(Packung 370 Gramm),rewe
220,Costa Lachslasagne Blattspinat,"3,90 €","12,38 €",Preis pro 1 KG,(Packung 380 Gramm),rewe
