,Name,Price,Price per,Unit,Packet Size,Supermarket
2322,Sachsenmilch Prima Früchtchen Pfirsich-Maracuja,"0,79 €","1,98 €",Preis pro 1 KG,(Flasche (Kunststoff) 400 Gramm),kaufland
2323,Sachsenmilch Vanillezauber Pfirsich,"0,44 €","0,22 €",Preis pro 100 Gramm,(Becher 200 Gramm),kaufland
2324,Kinder Country,"0,29 €","0,19 €",Preis pro 100 Gramm,(Becher 150 Gramm),kaufland
2325,Langnese Flotte Biene Wildblüten Honig,"1,49 €","0,70 €",Preis pro 100 Gramm,"(Packung 211.5 Gramm, 9 x 23,5)",kaufland
2326,Schwartau Spezialitäten Bittere Orangen Marmelade,"3,29 €","13,16 €",Preis pro 1 KG,(Spenderflasche 250 Gramm),kaufland
2327,Schwartau Extra Kirsche aus Schattenmorellen,"1,99 €","0,57 €",Preis pro 100 Gramm,(Dose (Weißblech) 350 Gramm),kaufland
2328,Block-House Sour Cream Der Klassiker,"2,09 €","0,61 €",Preis pro 100 Gramm,(Glas 340 Gramm),kaufland
2329,Ritter Sport Schokolade Neapolitaner Waffel,"1,49 €","0,75 €",Preis pro 100 Gramm,(Becher 200 Gramm),kaufland
2330,Friedrichs Kodiak Wildlachs smoked,"0,85 €","0,85 €",Preis pro 100 Gramm,(Tafel 100 Gramm),kaufland
2331,Brunch Cremiger Brotaufstrich Feine Kräuter,"6,49 €","6,49 €",Preis pro 100 Gramm,(Packung 100 Gramm),kaufland
2332,Ehrmann Früchte Traum Kirsch,"1,19 €","0,60 €",Preis pro 100 Gramm,(Becher 200 Gramm),kaufland
2333,Ehrmann Vanille Traum Himbeer,"0,29 €","0,23 €",Preis pro 100 Gramm,(Becher 125 Gramm),kaufland
2334,"Optiwell Joghurt Himbeere, 4 x 125 g","0,29 €","0,23 €",Preis pro 100 Gramm,(Becher 125 Gramm),kaufland
2335,Homann Fleischsalat mit Gurke,"1,99 €","9,95 €",Preis pro 1 KG,(Packung 200 Gramm),kaufland
2336,Meica Wiener Würstchen im zarten Saitling,"1,49 €","0,37 €",Preis pro 100 Gramm,(Becher 400 Gramm),kaufland
2337,Meica Würstchen Frankfurter Art,"3,29 €","6,33 €",Preis pro 1 KG,"(Glas 520 Gramm, 10 Stück)",kaufland
2338,Meica Wiesn Wirt Münchner Weißwürste 5 Stück,"2,99 €","0,55 €",Preis pro 100 Gramm,"(Glas 540 Gramm, 6 Stück)",kaufland
2339,Streit   3 Schaschlik-Spieße in würziger Sauce,"2,59 €","0,52 €",Preis pro 100 Gramm,(Schale 500 Gramm),kaufland
2340,Du Darfst Puten Salat,"2,69 €","5,38 €",Preis pro 1 KG,(Dose 500 Gramm),kaufland
2341,Kathi Kuchenbackmischungen Pfirsich-Hügel,"1,59 €","0,80 €",Preis pro 100 Gramm,(Schale 200 Gramm),kaufland
2342,Kathi Grundmischung Pizza Grandiosa,"2,79 €","8,58 €",Preis pro 1 KG,(Packung 325 Gramm),kaufland
2343,Kathi Grundmischung Hefeteig,"1,39 €","0,35 €",Preis pro 100 Gramm,(Packung 400 Gramm),kaufland
2344,Kathi Grundmischung Streuselteig,"1,39 €","0,35 €",Preis pro 100 Gramm,(Packung 400 Gramm),kaufland
2345,Kathi Kuchenbackmischungen Zitronenkuchen,"1,29 €","0,32 €",Preis pro 100 Gramm,(Packung 400 Gramm),kaufland
2346,Kathi Grundmischung Obstkuchenteig,"1,85 €","4,40 €",Preis pro 1 KG,(Packung 420 Gramm),kaufland
2347,Kathi Tortenmehl,"0,89 €","0,36 €",Preis pro 100 Gramm,(Packung 250 Gramm),kaufland
2348,Kathi Schoko Birnen Zauber,"0,99 €","2,48 €",Preis pro 1 KG,(Packung 400 Gramm),kaufland
2349,"Ari Manouri am Stück, 65% Fett","2,79 €","1,07 €",Preis pro 100 Gramm,(Packung 260 Gramm),kaufland
2350,Atco Mandeln gehobelt,"0,99 €","1,38 €",Preis pro 1 Liter,(Glas 720 ML),kaufland
2351,Atco Mandeln gestiftelt,"0,95 €","0,95 €",Preis pro 100 Gramm,(Beutel 100 Gramm),kaufland
2352,Dr. Oetker Finesse Natürliches Aroma 2-er Bourbon-Vanille,"0,95 €","0,95 €",Preis pro 100 Gramm,(Beutel 100 Gramm),kaufland
2353,Atco Mandeln gemahlen,"0,49 €","5,10 €",Preis pro 100 ml,(Packung 9.6 ML),kaufland
2354,"Muh Bio H-Vollmilch 3,8 % Fett","0,95 €","0,95 €",Preis pro 100 Gramm,(Beutel 100 Gramm),kaufland
2355,"Muh Bio H-Vollmilch 1,5% Fett","0,89 €","0,89 €",Preis pro 1 Liter,(Getränkekarton 1 L),kaufland
2356,Hohes C Multivitamin 100% Saft,"0,89 €","0,89 €",Preis pro 1 Liter,(Getränkekarton 1 L),kaufland
2357,Altdorfer Biofleisch Bio Hinterschinken in Scheiben,"1,44 €","1,44 €",Preis pro 1 Liter,(Pet-Flasche 1 L),kaufland
2358,Vossko Hähnchen Geschnetzeltes,"0,30 €","0,60 €",Preis pro 100 Gramm,(Beutel 50 Gramm),kaufland
2359,Komet Grüne Grütze Apfel Geschmack,"0,30 €","0,60 €",Preis pro 100 Gramm,(Beutel 50 Gramm),kaufland
2360,"Mondamin Pizza-Teig Grundteigmischung, 2 x  230 g","1,79 €","0,39 €",Preis pro 100 Gramm,(Packung 460 Gramm),kaufland
2361,Bahlsen Kipferl,"1,69 €","1,35 €",Preis pro 100 Gramm,(Packung 125 Gramm),kaufland
2362,"Danone Fruchtzwerge 8-er Banane, Erdbeere, Birne, 8 x 50 g","1,65 €","0,41 €",Preis pro 100 Gramm,(Packung 400 Gramm),kaufland
2363,"Danone Fruchtzwerge XXL Erdbeere Aprikose,  4 x 100g","1,65 €","0,41 €",Preis pro 100 Gramm,(Packung 400 Gramm),kaufland
2364,"Golden Toast Croissants Classic, 4 Stück","1,79 €","4,48 €",Preis pro 1 KG,(Becher 400 Gramm),kaufland
2365,Golden Toast Weizentoast plus Calcium,"1,49 €","0,75 €",Preis pro 100 Gramm,(Packung 200 Gramm),kaufland
2366,Gloria  Backmischung Biskuitteig,"1,09 €","2,18 €",Preis pro 1 KG,(Packung 500 Gramm),kaufland
