,Name,Price,Unit,Packet Size,Supermarket,Category,Comparable Price
1240,"MinusL fettarme H Milch 1,5% Fett",0.99,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.099
1241,"Berchtesgadener Land Frische Bergbauern Milch extra länger frisch, 1,5% Fett",0.99,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.099
1242,"Weihenstephan Frische Alpenmilch 3,5% Fett",1.19,100 ml,Flasche Kunststoff 1 L,edeka,Molkereiprodukte,0.119
1243,Weihenstephan Frischer Fruchtquark Vanille,1.89,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.378
1244,"Bärenmarke Die haltbare Alpenmilch 3,8% Fettgehalt",0.88,100 ml,Getränkekarton 1000 ML,edeka,Molkereiprodukte,0.088
1245,"Müller Milchreis natur, 3% Fett",0.33,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.17
1246,Dr. Oetker Sahne Pudding Vollmilch Schokolade,0.65,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.43
1247,Zott Sahne Joghurt mild Pfirsich Maracuja,0.59,100 Gramm,Becher 150  Gramm,edeka,Molkereiprodukte,0.39
1248,"Der kleine Strolch Kochkäse cremig mit Kümmel, 20% Fett i. Tr.",1.09,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.55
1249,"Salakis Schafskäse Natur, 48 % Fett",1.69,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.85
1250,Edeka Bio Mozzarella 45% Fett,0.99,100 Gramm,Beutel 125 Gramm,edeka,Molkereiprodukte,0.79
1251,"Gut & Günstig Haltbare Vollmilch 3,5% Fett",0.69,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.06899999999999999
1252,"gut & günstig Schoko Drink Schoko aus fettarmer Milch 1,5%",0.49,100 ml,Getränkekarton 0.5 L,edeka,Molkereiprodukte,0.098
1253,Edeka Italia Tiramisu 2-er,1.29,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.65
1254,Edeka Italia Tartuffo 2-er Packung,1.29,100 Gramm,Packung 240 Gramm,edeka,Molkereiprodukte,0.54
1255,"Gut & Günstig Sahnejoghurt Heidelbeere, 10 % Fett",0.29,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.19
1256,Gut & Günstig Die Leichte Halbfett Margarine,0.65,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.13
1257,Dr. Oetker Wölkchen Schokolade,0.45,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.36
1258,Müller Fructiv Blutorange,0.66,100 Gramm,Pet-Flasche 440 Gramm,edeka,Molkereiprodukte,0.15
1259,Müller Fructiv ACE + F,0.66,100 Gramm,Pet-Flasche 440 Gramm,edeka,Molkereiprodukte,0.15
1260,"Weihenstephan Romadur leicht, 20 % Fett i. Tr.",1.11,100 Gramm,Packung 100 Gramm,edeka,Molkereiprodukte,1.11
1261,"Müller Milchreis Zimt, 3% Fett",0.33,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.17
1262,"Müller Joghurt mit der Ecke Knusper Original, 3.8 % Fett",0.33,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.22
1263,Ehrmann Almighurt Haselnuss,0.33,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.22
1264,Ehrmann Almighurt Vanilla,0.33,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.22
1265,Ehrmann Almighurt Orange mit Schokoraspeln,0.33,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.22
1266,Ehrmann Almighurt Vollmilch Nuss,0.33,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.22
1267,Ehrmann Almighurt Cocosnuss,0.33,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.22
1268,"Müller Joghurt mit der Ecke Schoko Stars, 3.8 % Fett",0.49,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.33
1269,"Dr. Oetker Paula Milchcreme mit Schoko-Haselnuss-Flecken, 4 x 125 g",1.59,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.318
1270,"Bauer Der grosse Bauer Birne, 3.5 % Fett",0.55,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.22
1271,MinusL Laktosefrei Quark-Topfen-Zubereitung,0.99,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.495
1272,Müller Vanilla Pudding mit Schoko Sauce,1.19,100 Gramm,Becher 450 Gramm,edeka,Molkereiprodukte,0.26
1273,"Danone Family Joghurt Erdbeere, 4 x 125 g",0.69,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.14
1274,"Müller Joghurt mit der Buttermilch Erdbeere, 1.1 % Fett",0.44,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.29
1275,"Dr. Oetker Pur Choc Schokoladen Pudding Ghana feinherb, 2 x 100 g",0.79,100 Gramm,Glas 500 Gramm,edeka,Molkereiprodukte,0.16
1276,"Landliebe Joghurt mit erlesenen Erdbeeren, 3,8 % Fett",0.33,100 Gramm,Becher 150  Gramm,edeka,Molkereiprodukte,0.22
1277,"Zott Sahne Joghurt mild Erdbeer, 1,5 % Fett",0.88,100 Gramm,Packung 175 Gramm,edeka,Molkereiprodukte,0.5
1278,Philadelphia Milka Klassisch,1.11,100 Gramm,Packung 300 Gramm,edeka,Molkereiprodukte,0.37
1279,"Dr. Oetker Paula Minis Vanille Pudding mit Schokoflecken, 6 x 50 g",1.79,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.9
1280,Milkana Schmelzkäse mit Blauschimmel,0.89,100 Gramm,Becher 500  Gramm,edeka,Molkereiprodukte,0.178
1281,Homa Gold aufs Brot,0.79,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.158
1282,"Weihenstephan Frischer Joghurt mild 0,1 % Fett",1.49,100 Gramm,Packung  1000 Gramm,edeka,Molkereiprodukte,0.15
1283,Ravensberger Milram Grießpudding pur,1.18,100 ml,Sprühflasche 250 ML,edeka,Molkereiprodukte,0.47
1284,Hochwald Sahnewunder Typ Eierlikör,1.18,100 ml,Sprühflasche 250 ML,edeka,Molkereiprodukte,0.47
1285,Adler Edelcreme Sahne,1.19,100 Gramm,Packung 100 Gramm,edeka,Molkereiprodukte,1.19
1286,"Arla Buko Frischkäse mit mildem Ziegenkäse, 17% Fett",1.29,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.65
1287,Bergader Bavaria Blu der Würzige,2.29,100 Gramm,Packung 175 Gramm,edeka,Molkereiprodukte,1.31
1288,Bergader Bergbauern milder cremiger Käse,3.19,100 Gramm,Packung 300 Gramm,edeka,Molkereiprodukte,1.06
1289,"Bresso Frischkäse Balance mit Kräutern aus der Provence, 15% Fett",1.49,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.99
1290,"Castello Frischkäsering Ananas, 69%",1.49,100 Gramm,Packung 125 Gramm,edeka,Molkereiprodukte,1.19
1291,"Castello Frischkäsering Schnittlauch, 69%",1.49,100 Gramm,Packung 125 Gramm,edeka,Molkereiprodukte,1.19
1292,"Du darfst Gouda raffiniert aromatisch,  16 % Fett",1.79,100 Gramm,Packung 150 Gramm,edeka,Molkereiprodukte,1.19
1293,Emmi Käse Schweizer Fondue Family & Friends,3.49,100 Gramm,Packung 400 Gramm,edeka,Molkereiprodukte,0.873
1294,Grünländer Käsewürfel mild & nussig,2.49,100 Gramm,"Packung 130 Gramm, 2 x 65g",edeka,Molkereiprodukte,1.92
1295,Kiri Frischkäse Kräuter,1.49,100 Gramm,Packung 120 Gramm,edeka,Molkereiprodukte,1.24
1296,"Leerdammer Delacreme mild, würzig",1.99,100 Gramm,Packung 150 Gramm,edeka,Molkereiprodukte,1.33
1297,Leerdammer Mediterrane Kräuter Neu ohne Knoblauch,1.99,100 Gramm,Packung 130 Gramm,edeka,Molkereiprodukte,1.53
1298,Leerdammer Schwarzer Pfeffer Chili - 6 Scheiben,1.99,100 Gramm,Packung 130 Gramm,edeka,Molkereiprodukte,1.53
1299,"Knirps Limburger zart würzig, 20% Fett",1.29,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.65
1300,"Knirps Limburger fein würzig, 40% Fett",1.29,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.65
1301,Rama mit Butter,1.49,100 Gramm,Becher 225 Gramm,edeka,Molkereiprodukte,0.66
1302,Rama mit Butter mit Meersalz,1.49,100 Gramm,Becher 225 Gramm,edeka,Molkereiprodukte,0.66
1303,Landkost Netto Schmelzfein,2.79,100 Gramm,Becher 1000 Gramm,edeka,Molkereiprodukte,0.279
1304,"MinusL H Vollmilch 3,5 % Fett",0.99,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.099
1305,"Dr. Oetker Creme fraiche mit frischen Kräutern, 30% Fett",0.89,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.71
1306,Milram Sour Cream,0.89,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.45
1307,Schwarzwaldmilch Schlagsahne laktosefrei 32% Fett,0.99,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.5
1308,"Bärenmarke Der Alpenfrische Kakao 1,8 % Fett",1.49,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.149
1309,Landliebe Schoko Milch haltbar mit Strohhalm,0.69,100 ml,Getränkekarton 500 ML,edeka,Molkereiprodukte,0.13799999999999998
1310,"Exquisa Quark Genuss Vanilla,0.2% Fett",1.59,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.318
1311,"Bärenmarke Die haltbare Alpenmilch 1,8% Fettgehalt",0.95,100 ml,Getränkekarton 1000 ML,edeka,Molkereiprodukte,0.095
1312,"Berchtesgadener Land Haltbare Bergbauern-Milch 1,5 % Fett",0.99,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.099
1313,"Frischli H-Vollmilch ultrahocherhitzt,  3,5 % Fett",0.89,100 ml,Getränkekarton 500 ML,edeka,Molkereiprodukte,0.178
1314,"Müller Müllermilch Coffee Latte Macchiato, 3.5% Fett",0.99,100 Gramm,Flasche Kunststoff 250 Gramm,edeka,Molkereiprodukte,0.4
1315,"Müller Müllermilch Banane, 1,5 % Fett",0.69,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.13799999999999998
1316,"Weihenstephan Frische Alpenmilch Fit-Milch,  fettarm 1,5% Fett",0.95,100 ml,Mehrwegflasche 1 L,edeka,Molkereiprodukte,0.095
1317,"Dr. Oetker Creme legere mit frischen Kräutern, 14% Fett",0.89,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.71
1318,Bärenmarke der Alpenfrische Schüttel-Shake Milchkaffee,0.95,100 ml,Getränkekarton 475 ML,edeka,Molkereiprodukte,0.2
1319,"Danone Family Joghurt Natur 4 x 125 g, 3,5% Fett",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.198
1320,Dr. Oetker Wölkchen -30% Kalorien Schokolade,0.55,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.44
1321,Dr. Oetker Sommer Wölkchen Typ Kokos,0.55,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.44
1322,"Müller Doppel Decker Vanillapudding & Himbeersoße, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.2
1323,Dr. Oetker Götterspeise Himbeer-Geschmack mit Bourbon-Vanillesoße,0.55,100 Gramm,Becher 160 Gramm,edeka,Molkereiprodukte,0.34
1324,Dr. Oetker Götterspeise Waldmeister-Geschmack,0.39,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.31
1325,Dr. Oetker Zaziki mit Gurken und Knoblauch,0.99,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.495
1326,Dr. Oetker Mousse Chocolat,0.49,100 Gramm,Becher 100 Gramm,edeka,Molkereiprodukte,0.49
1327,"Mövenpick Feinjoghurt Piemontkirsche, 14 % Fett",0.75,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.5
1328,"Mövenpick Feinjoghurt Orange-Feige, 14 % Fett",0.75,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.5
1329,"Bauer Der Joghurt Drink Diät Mango Lassi, 1,5 % Fett",0.59,100 Gramm,Flasche Kunststoff 250 Gramm,edeka,Molkereiprodukte,0.236
1330,"Bauer Der Joghurt Drink kalorienreduziert Erdbeere, 0,1 % Fett",0.59,100 Gramm,Flasche Kunststoff 250 Gramm,edeka,Molkereiprodukte,0.236
1331,"Bauer Der Joghurt Drink Diät Ananas, 1,5 % Fett",0.55,100 Gramm,Flasche Kunststoff 250 Gramm,edeka,Molkereiprodukte,0.22000000000000003
1332,"Bauer Der Joghurt Drink Erdbeere Limette, 3,5 % Fett",0.59,100 Gramm,Flasche Kunststoff 250 Gramm,edeka,Molkereiprodukte,0.236
1333,"Bauer Der grosse Bauer 4 Korn Erdbeere-Rhabarber, 3,5 % Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1334,"Bauer Kuchendessert Mandarinenkuchen, 12% Fett",0.59,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.39
1335,"Mövenpick Birchermüesli Pfirsich - Maracuja, 5 % Fett",0.75,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.5
1336,"Mövenpick Birchermüesli Apfel-Haselnuss,  5 % Fett",0.75,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.5
1337,"Bauer Der grosse Bauer Walnuss,  3.5 % Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1338,"Bauer Der grosse Bauer Erdbeere-Schoko,  3.5 % Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1339,"Bauer Der grosse Bauer Aloe Vera Rose, 3.5 % Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1340,"Bauer Der grosse Bauer Ananas-Orange, 3,5 % Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1341,"Bauer Der grosse Bauer Diät Kirsche, 3,5 % Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1342,"Bauer Der grosse Bauer Erdbeer kalorienreduziert, 0.1% Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1343,"Bauer Der grosse Bauer Vanille kalorienreduziert, 0.1% Fett",0.59,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.24
1344,"Bauer Der grosse Bauer  kalorienreduziert Erdbeere Johannisbeere,  0.1 % Fett",0.55,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.22
1345,"Bauer Der grosse Bauer  kalorienreduziert Mirabelle-Pfirsich,  0.1 % Fett",0.55,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.22
1346,"Bauer Kinderjoghurt mild Erdbeere, 3,5% Fett",0.35,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.28
1347,"Bauer Kinderjoghurt mild Pfirsich-Banane, 3,5% Fett",0.35,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.28
1348,"Mövenpick Feinjoghurt Himbeere, 14 % Fett",0.75,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.5
1349,Ehrmann Almighurt Apfel-Birne,0.43,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.29
1350,Ehrmann Almighurt Birne mit Schokoraspeln,0.43,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.29
1351,Ehrmann Grand Dessert Vanille,0.59,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.3
1352,Ehrmann Almighurt Kirsch,1.09,100 Gramm,Glas 500 Gramm,edeka,Molkereiprodukte,0.22
1353,Ehrmann Almighurt Stracciatella,1.09,100 Gramm,Glas 500 Gramm,edeka,Molkereiprodukte,0.21800000000000003
1354,"Weihenstephan Frucht Buttermilch Erdbeere, 1% Fett",1.09,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.21800000000000003
1355,"Weihenstephan Rahmjoghurt cremig-mild Bircher Müsli, 10 % Fett",0.59,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.39
1356,"Weihenstephan Der Cremige Erdbeere,  0,1 % Fett",0.59,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.39
1357,"Weihenstephan Frucht Buttermilch Waldfrüchte, 1% Fett",1.09,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.21800000000000003
1358,"Weihenstephan Frucht-Buttermilch Zitrone, 1% Fett",1.09,100 ml,Becher 500 ML,edeka,Molkereiprodukte,0.21800000000000003
1359,"Weihenstephan Frucht Buttermilch Orange + Vitamin C, 1% Fett",1.09,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.21800000000000003
1360,Weihenstephan Rahmjoghurt cremig-mild Bourbon Vanille,0.59,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.39
1361,"Weihenstephan Rahmjoghurt cremig-mild Walnuss, 10 % Fett",0.59,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.39
1362,"Weihenstephan Frucht Buttermilch Kirsche, 1% Fett",1.09,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.21800000000000003
1363,"Weihenstephan Der Cremige Mango Orange, 0,1 % Fett",0.59,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.39
1364,"Weihenstephan Der Cremige weniger Zucker Erdbeere, 30% weniger Zucker",0.55,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.37
1365,"Weihenstephan Der Cremige weniger Zucker Pfirsich-Maracuja, 30 % weniger Zucker",0.55,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.37
1366,"Weihenstephan Frischer Joghurt mild fettarm 2 x 200 g, 1,5 % Fett",0.99,100 Gramm,Doppelpackung 400 Gramm,edeka,Molkereiprodukte,0.248
1367,"Danone Family Joghurt Ananas Pfirsich, 4 x 125 g, 0 % Fett",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.2
1368,"Danone Family Joghurt Vanille,  4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.2
1369,Danone Quark-Joghurt Creme Pfirsich,0.69,100 Gramm,Becher 180 Gramm,edeka,Molkereiprodukte,0.38
1370,"Danone Family Joghurt Stracciatella, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.198
1371,"Danone Obstgarten Vanilla Pfirsich-Maracuja, 4 x 125 g",1.49,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.3
1372,"Danone Obstgarten Vanilla Himbeere, 4 x 125 g",1.49,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.3
1373,"Danone Obstgarten Diät Pfirsich Maracuja, 4 x 125 g, 0.4 % Fett",1.49,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.3
1374,"Danone Obstgarten Diät Vanille Erdbeere, 4 x 125 g, 0.4 % Fett",1.49,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.3
1375,"Danone Family Joghurt Himbeere, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.2
1376,"Danone Family Joghurt Birne, 4 x 125 g",0.99,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.2
1377,Exquisa Quark Vanilla & Quark,1.59,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.318
1378,"Dr. Oetker Onken Sommer-Vielfalt Mild Südsee-Ananas, 1.5 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1379,"Dr. Oetker Onken Vollkorn Joghurt Mild Diät Traube-Feige-Dattel, 0,1 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1380,"Dr. Oetker Onken Joghurt Mild Diät Erdbeere, 0,1 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1381,"Dr. Oetker Onken Sommer-Vielfalt Joghurt Mild Eiscafe, 1.5 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1382,"Dr. Oetker Onken Vollkorn Joghurt Mild Diät Heidelbeer-Holunder,  0,1 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1383,"Dr. Oetker Onken Joghurt Mild Diät Bourbon-Vanille, 0,1 % Fett",1.09,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.22
1384,Dr. Oetker Diät-Pudding Schoko für Diabetiker,0.55,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.37
1385,"Dr. Oetker Onken Sommer-Vielfalt Joghurt Mild Mango-Papaya-Maracuja, 1.5 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1386,"Dr. Oetker Onken Vollkorn Joghurt Mild Erdbeere, 3.7 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1387,"Dr. Oetker Onken Vollkorn Joghurt Mild Kirsche, 3,7 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1388,Dr. Oetker Diät-Pudding Vanille-Geschmack für Diabetiker,0.55,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.37
1389,"Dr. Oetker Onken Joghurt Mild Rhabarber-Vanille-Geschmack, 3.7 % Fett",1.19,100 Gramm,Becher 500 Gramm,edeka,Molkereiprodukte,0.24
1390,Dr. Oetker Götterspeise Fun Sunny Island Saisonvariante,0.39,100 Gramm,Becher 125 Gramm,edeka,Molkereiprodukte,0.31
1391,"Dr. Oetker Mousse Pina Colada, Saisonvariante",0.59,100 Gramm,Becher 100 Gramm,edeka,Molkereiprodukte,0.59
1392,"Landliebe Joghurt mit erlesenen Himbeeren, 3,8 % Fett",1.19,100 Gramm,Glas 500 Gramm,edeka,Molkereiprodukte,0.24
1393,"Landliebe Joghurt mit erlesenen Aprikosen, 3,8 % Fett",1.19,100 Gramm,Glas 500 Gramm,edeka,Molkereiprodukte,0.24
1394,Optiwell Control Himbeer,2.49,100 ml,Packung 400 ML,edeka,Molkereiprodukte,0.623
1395,"Rügener Badejunge Camembert Der Sahnige, 60% Fett",1.39,100 Gramm,Packung 150 Gramm,edeka,Molkereiprodukte,0.93
1396,"Saint Albray mild würzige Scheiben cremig fein, 60 % Fett",2.49,100 Gramm,Packung 150 Gramm,edeka,Molkereiprodukte,1.66
1397,"Du Darfst Camembert cremig-mild, 12 % Fett",1.19,100 Gramm,Packung 125  Gramm,edeka,Molkereiprodukte,0.95
1398,"Du darfst Aufschnitt Gouda Edamer Tilsiter, 17% Fett",1.79,100 Gramm,Packung 150  Gramm,edeka,Molkereiprodukte,1.19
1399,"Du darfst Finesse Frischkäse Genuss mit feinen Kräutern, 8% Fett",1.29,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.86
1400,"Du darfst Mittelalter Gouda raffiniert pikant,  16 % Fett",1.79,100 Gramm,Packung 100 Gramm,edeka,Molkereiprodukte,1.79
1401,"Almette Alpenfrischkäse Kräuter, 7% Fett",1.09,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.73
1402,"Bergader Bavaria Blu Light,  Minitorte, 25% Fett",1.69,100 Gramm,Packung 150  Gramm,edeka,Molkereiprodukte,1.13
1403,Chokomel Schokomilch,1.39,100 ml,Packung 1000 ML,edeka,Molkereiprodukte,0.13899999999999998
1404,Bärenmarke Der Schaum mit Alpenmilch,1.59,100 ml,Sprühflasche 250 ML,edeka,Molkereiprodukte,0.64
1405,Du darfst Frischkäse Saucen Idee Waldpilz,1.79,100 Gramm,Becher 245 Gramm,edeka,Molkereiprodukte,0.73
1406,Du darfst Frischkäse Saucen Idee Tomate-Kräuter,1.79,100 Gramm,Becher 245 Gramm,edeka,Molkereiprodukte,0.73
1407,Becel Diät Milde Reife,1.49,100 Gramm,Packung 150 Gramm,edeka,Molkereiprodukte,0.99
1408,Nescafe Xpress Iced Latte,1.39,100 ml,Dose Weißblech 250 ML,edeka,Molkereiprodukte,0.56
1409,"Bresso mit Joghurt Feine Kräuter, 18% Fett",1.29,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,0.86
1410,Bresso Weichkäse Natur,1.99,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,1.0
1411,Bresso Frischkäse Grüne Pfeffer,1.69,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,1.13
1412,Bresso Frischkäse mit frischem Knoblauch,1.69,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,1.13
1413,"Milkana Runddose Schmelzkäse Leichte Vielfalt, 8 x 25 g",1.49,100 Gramm,Dose 200 Gramm,edeka,Molkereiprodukte,0.75
1414,"Bresso Leichtgenuss  Frischkäse mit feinen Kräutern, 8% Fett",1.69,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,1.13
1415,"Omira Haltbare fettarme Milch H-Milch, 1,5% Fett",0.79,100 ml,Getränkekarton 1 L,edeka,Molkereiprodukte,0.079
1416,Müller Fructiv Grapefruit-Dragonfruit,0.85,100 Gramm,Pet-Flasche 440 Gramm,edeka,Molkereiprodukte,0.193
1417,Dr. Oetker Pudding Marmorette Bourbon Vanille mit Splits,1.65,100 Gramm,Packung 400 Gramm,edeka,Molkereiprodukte,0.41
1418,Kühlmann Tzatziki mit frischen Gurken,1.89,100 Gramm,Becher 300 Gramm,edeka,Molkereiprodukte,0.63
1419,Geramont Cremig-Würzig 56% Fett,2.59,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,1.3
1420,Dr. Oetker Paula Schoko Pudding mit Vanillegeschmack Flecken,1.59,100 Gramm,Packung 500 Gramm,edeka,Molkereiprodukte,0.318
1421,Bonbel Steichzart Neuse Sorte Feurig Chili & Paprika,1.65,100 Gramm,Becher 150 Gramm,edeka,Molkereiprodukte,1.1
1422,Minus L Sahnequark Topfen Zubereitung 40 % Fett,0.95,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.48
1423,Schwälbchen Speisequark 40% Fett,0.85,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.34
1424,Schwälbchen Rahm Speisequark Unser Bester 50% Fett,0.99,100 Gramm,Becher 250 Gramm,edeka,Molkereiprodukte,0.4
1425,St. Mang Rahm Limburger 50% Fett,1.89,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.95
1426,"Salakis Schafskäse Leicht, 9% Fett",2.29,100 Gramm,Packung 180 Gramm,edeka,Molkereiprodukte,1.27
1427,Gut & Günstig Käse Ecken 4 Sorten,1.35,100 Gramm,Packung 250 Gramm,edeka,Molkereiprodukte,0.54
1428,Gut & Günstig Weichkäse mit Weiß- und Blauschimmel,1.45,100 Gramm,Packung 200 Gramm,edeka,Molkereiprodukte,0.73
1429,"gut & günstig Schoko Drink Schoko aus Vollmilch 3,5%",0.49,100 ml,Getränkekarton 0.5 L,edeka,Molkereiprodukte,0.098
1430,Gut & Günstig Gourmet Creme Vanille Sahne,0.39,100 Gramm,Becher 200 Gramm,edeka,Molkereiprodukte,0.2
