,Unnamed: 0_x,Name,Price_x,Unit_x,Packet Size_x,Supermarket_x,Comparable Price_x,Unnamed: 0_y,Price_y,Unit_y,Packet Size_y,Supermarket_y,Comparable Price_y
1296,5785,Rondo Melange,2.99,100 Gramm,Packung 500 Gramm,edeka,0.5980000000000001,4478,3.49,100 Gramm,Packung 500 Gramm,kaufland,0.6980000000000001
1297,5788,Alberto Pizza Speciale,1.38,100 Gramm,Packung 350 Gramm,edeka,0.39,5165,1.79,100 Gramm,Packung 350 Gramm,kaufland,0.51
1298,5794,Robby Bubble Berry No Alkohol,1.98,100 ml,Flasche Glas 0.75 L,edeka,0.264,4248,2.19,100 ml,Flasche Glas 0.75 L,kaufland,0.292
1299,5820,Pitu Cocotida,6.99,100 ml,Flasche Glas 0.5 L,edeka,1.398,5813,6.99,100 ml,Flasche Glas 0.5 L,kaufland,0.0
1300,5821,"Puschkin Red 17,5 % Vol.",5.99,100 ml,Flasche Glas 700 ML,edeka,0.8560000000000001,4224,7.49,100 ml,Flasche Glas 700 ML,kaufland,1.0699999999999998
1301,5823,Tsantali Ouzo,9.99,100 ml,Flasche Glas 0.7 L,edeka,1.4269999999999998,5188,9.49,100 ml,Flasche Glas 0.7 L,kaufland,1.3559999999999999
1302,5824,Underberg Kräuterlikör 12 x 20 ml,8.59,100 ml,Packung 240 ML,edeka,3.579,4244,8.79,100 ml,Packung 240 ML,kaufland,3.663
1303,5826,Cassissee Creme de Cassis,7.99,100 ml,Flasche Glas 0.7 L,edeka,1.141,5814,5.99,100 ml,Flasche Glas 0.7 L,kaufland,0.8560000000000001
1304,5827,Helbing Hamburgs feiner Kümmel,8.99,100 ml,Flasche Glas 0.7 L,edeka,1.284,5280,8.99,100 ml,Flasche Glas 0.7 L,kaufland,1.284
1305,5830,Puszta Barack Kecskemeti Barack,11.99,100 ml,Flasche Glas 0.7 L,edeka,1.713,5849,11.99,100 ml,Flasche Glas 0.7 L,kaufland,1.713
1306,5843,Hochland KäseCreme mit würzigem Emmentaler,1.69,100 Gramm,Packung 200 Gramm,edeka,0.85,6141,1.69,100 Gramm,Packung 200 Gramm,kaufland,0.85
1307,5844,Hochland KäseCreme mit mildem Gouda leicht,1.69,100 Gramm,Packung 200 Gramm,edeka,0.85,6144,1.69,100 Gramm,Packung 200 Gramm,kaufland,0.85
1308,5845,Hochland KäseCreme mit mildem Gouda,1.69,100 Gramm,Packung 200 Gramm,edeka,0.85,6143,1.69,100 Gramm,Packung 200 Gramm,kaufland,0.85
1309,5846,Hochland KäseCreme mit nussigem Maasdamer,1.69,100 Gramm,Packung 200 Gramm,edeka,0.85,6142,1.69,100 Gramm,Packung 200 Gramm,kaufland,0.85
1310,5848,"Fruttis Yogho Yogho Erdbeer-Himbeer,  0,1 % Fett",1.39,100 ml,Flasche Kunststoff 1 L,edeka,0.13899999999999998,5150,0.89,100 ml,Flasche Kunststoff 1 L,kaufland,0.08900000000000001
1311,5857,Bienenwirtschaft Imkerhonig goldklare Auslese,3.79,100 Gramm,Glas 500 Gramm,edeka,0.758,5673,2.19,100 Gramm,Glas 500 Gramm,kaufland,0.43799999999999994
1312,5858,Bienenwirtschaft Meissen Imkerhonig Blütentracht cremig,3.79,100 Gramm,Glas 500 Gramm,edeka,0.758,4260,3.99,100 Gramm,Glas 500 Gramm,kaufland,0.7979999999999999
1313,5863,Rüttgers Club Weiss Medium Dry trocken,2.99,100 ml,Flasche Glas 0.75 L,edeka,0.39899999999999997,4477,2.99,100 ml,Flasche Glas 0.75 L,kaufland,0.39899999999999997
1314,5864,Deinhard Medium Dry Halbtrocken,3.99,100 ml,Flasche Glas 0.75 L,edeka,0.532,5256,3.99,100 ml,Flasche Glas 0.75 L,kaufland,0.532
